tool_name,version,date
docker-ce-rootless-extras,5:20.10.12~3-0~ubuntu-focal,2022-01-06T21:45:10.118955
docker-ce-rootless-extras,5:20.10.12~3-0~ubuntu-focal,2022-01-06T21:45:10.118955
docker-ce-rootless-extras,5:20.10.14~3-0~ubuntu-focal,2022-04-08T16:59:24.147217
docker-ce-rootless-extras,5:20.10.14~3-0~ubuntu-focal,2022-04-08T16:59:24.147217
docker-ce-rootless-extras,5:20.10.16~3-0~ubuntu-focal,2022-05-19T16:18:48.630332
docker-ce-rootless-extras,5:20.10.16~3-0~ubuntu-focal,2022-05-19T16:18:48.630332
docker-ce-rootless-extras,5:20.10.17~3-0~ubuntu-focal,2022-09-06T14:29:55.219782
docker-ce-rootless-extras,5:20.10.17~3-0~ubuntu-focal,2022-09-06T14:29:55.219782
docker-ce-rootless-extras,5:20.10.21~3-0~ubuntu-focal,2022-10-27T06:24:47.885079
docker-ce-rootless-extras,5:20.10.21~3-0~ubuntu-focal,2022-10-27T06:24:47.885079
docker-ce-rootless-extras,5:20.10.23~3-0~ubuntu-focal,2023-01-23T20:59:15.235141
docker-ce-rootless-extras,5:20.10.23~3-0~ubuntu-focal,2023-01-23T20:59:15.235141
docker-ce-rootless-extras,5:23.0.0-1~ubuntu.20.04~focal,2023-02-07T19:09:46.028682
docker-ce-rootless-extras,5:23.0.0-1~ubuntu.20.04~focal,2023-02-07T19:09:46.028682
docker-ce-rootless-extras,5:23.0.1-1~ubuntu.20.04~focal,2023-03-03T05:49:22.688609
docker-ce-rootless-extras,5:23.0.1-1~ubuntu.20.04~focal,2023-03-03T05:49:22.688609
docker-ce-rootless-extras,5:23.0.2-1~ubuntu.20.04~focal,2023-04-02T11:43:54.165686
docker-ce-rootless-extras,5:23.0.2-1~ubuntu.20.04~focal,2023-04-02T11:43:54.165686
docker-ce-rootless-extras,5:23.0.5-1~ubuntu.20.04~focal,2023-05-03T18:18:21.550872
docker-ce-rootless-extras,5:23.0.5-1~ubuntu.20.04~focal,2023-05-03T18:18:21.550872
docker-ce-rootless-extras,5:24.0.2-1~ubuntu.20.04~focal,2023-06-02T11:47:56.772835
docker-ce-rootless-extras,5:24.0.2-1~ubuntu.20.04~focal,2023-06-02T11:47:56.772835
docker-ce-rootless-extras,5:24.0.5-1~ubuntu.20.04~focal,2023-08-02T11:23:34.045983
docker-ce-rootless-extras,5:24.0.5-1~ubuntu.20.04~focal,2023-08-02T11:23:34.045983
docker-ce-rootless-extras,5:24.0.6-1~ubuntu.20.04~focal,2023-09-06T13:31:24.096578
docker-ce-rootless-extras,5:24.0.6-1~ubuntu.20.04~focal,2023-09-06T13:31:24.096578
docker-ce-rootless-extras,5:24.0.7-1~ubuntu.20.04~focal,2023-11-07T18:38:33.739643
docker-ce-rootless-extras,5:24.0.7-1~ubuntu.20.04~focal,2023-11-07T18:38:33.739643
docker-ce-rootless-extras,5:25.0.3-1~ubuntu.20.04~focal,2024-02-29T19:35:12.696679
docker-ce-rootless-extras,5:25.0.3-1~ubuntu.20.04~focal,2024-02-29T19:35:12.696679
