tool_name,version,date
iptables,1.8.4-3ubuntu2,2022-01-06T21:45:10.118955
iptables,1.8.4-3ubuntu2,2022-01-06T21:45:10.118955
iptables,1.8.4-3ubuntu2.1,2023-06-02T11:47:56.772835
iptables,1.8.4-3ubuntu2.1,2023-06-02T11:47:56.772835
