tool_name,version,date
curl,7.68.0-1ubuntu2.7,2022-01-06T21:45:10.118955
curl,7.68.0-1ubuntu2.7,2022-01-06T21:45:10.118955
curl,7.68.0-1ubuntu2.11,2022-05-19T16:18:48.630332
curl,7.68.0-1ubuntu2.11,2022-05-19T16:18:48.630332
curl,7.68.0-1ubuntu2.13,2022-09-06T14:29:55.219782
curl,7.68.0-1ubuntu2.13,2022-09-06T14:29:55.219782
curl,7.68.0-1ubuntu2.14,2022-10-27T06:24:47.885079
curl,7.68.0-1ubuntu2.14,2022-10-27T06:24:47.885079
curl,7.68.0-1ubuntu2.15,2023-01-23T20:59:15.235141
curl,7.68.0-1ubuntu2.15,2023-01-23T20:59:15.235141
curl,7.68.0-1ubuntu2.16,2023-03-03T05:49:22.688609
curl,7.68.0-1ubuntu2.16,2023-03-03T05:49:22.688609
curl,7.68.0-1ubuntu2.18,2023-04-02T11:43:54.165686
curl,7.68.0-1ubuntu2.18,2023-04-02T11:43:54.165686
curl,7.68.0-1ubuntu2.19,2023-08-02T11:23:34.045983
curl,7.68.0-1ubuntu2.19,2023-08-02T11:23:34.045983
curl,7.68.0-1ubuntu2.20,2023-10-20T20:30:07.547075
curl,7.68.0-1ubuntu2.20,2023-10-20T20:30:07.547075
curl,7.68.0-1ubuntu2.21,2024-01-01T12:44:03.227676
curl,7.68.0-1ubuntu2.21,2024-01-01T12:44:03.227676
