tool_name,version,date
libgnutls30,3.6.13-2ubuntu1.6,2022-01-06T21:45:10.118955
libgnutls30,3.6.13-2ubuntu1.6,2022-01-06T21:45:10.118955
libgnutls30,3.6.13-2ubuntu1.7,2022-09-06T14:29:55.219782
libgnutls30,3.6.13-2ubuntu1.7,2022-09-06T14:29:55.219782
libgnutls30,3.6.13-2ubuntu1.8,2023-03-03T05:49:22.688609
libgnutls30,3.6.13-2ubuntu1.8,2023-03-03T05:49:22.688609
libgnutls30,3.6.13-2ubuntu1.9,2023-12-01T12:45:05.199369
libgnutls30,3.6.13-2ubuntu1.9,2023-12-01T12:45:05.199369
libgnutls30,3.6.13-2ubuntu1.10,2024-02-29T19:35:12.696679
libgnutls30,3.6.13-2ubuntu1.10,2024-02-29T19:35:12.696679
