tool_name,version,date
bazel,6.0.0,2023-01-12T13:14:56+00:00
bazel,6.1.0,2023-03-16T09:47:08+00:00
bazel,6.1.1,2023-03-23T21:50:57+00:00
bazel,6.1.2,2023-04-26T18:18:07+00:00
bazel,6.2.0,2023-06-02T08:54:31+00:00
bazel,6.2.1,2023-06-08T11:09:44+00:00
bazel,6.3.0,2023-08-03T10:34:33+00:00
bazel,6.3.1,2023-08-10T09:20:44+00:00
bazel,6.3.2,2023-08-21T10:59:27+00:00
bazel,6.4.0,2023-10-26T10:20:49+00:00
bazel,7.0.0,2023-12-20T15:58:31+00:00
bazel,7.0.1,2024-01-25T11:25:12+00:00
bazel,7.0.2,2024-02-01T10:15:40+00:00
