tool_name,version,date
helm,3.10.3,2023-01-12T13:14:56+00:00
helm,3.11.0,2023-01-25T11:20:25+00:00
helm,3.11.1,2023-02-18T17:35:35+00:00
helm,3.11.2,2023-03-16T09:47:08+00:00
helm,3.11.3,2023-04-20T09:12:12+00:00
helm,3.12.0,2023-06-02T08:54:31+00:00
helm,3.12.1,2023-06-22T10:50:29+00:00
helm,3.12.2,2023-07-20T10:47:52+00:00
helm,3.12.3,2023-08-21T10:59:27+00:00
helm,3.13.0,2023-10-05T08:52:06+00:00
helm,3.13.1,2023-10-18T12:46:58+00:00
helm,3.14.0,2024-01-25T11:25:12+00:00
helm,3.14.1,2024-02-21T21:17:15+00:00
helm,3.14.2,2024-02-29T09:10:07+00:00
