tool_name,version,date
php,7.4.33,2023-01-12T13:14:56+00:00
php,8.0.27,2023-01-12T13:14:56+00:00
php,8.1.14,2023-01-12T13:14:56+00:00
php,8.2.1,2023-01-12T13:14:56+00:00
php,7.4.33,2023-02-09T13:39:22+00:00
php,8.0.27,2023-02-09T13:39:22+00:00
php,8.1.14,2023-02-09T13:39:22+00:00
php,8.2.2,2023-02-09T13:39:22+00:00
php,7.4.33,2023-02-18T17:35:35+00:00
php,8.0.28,2023-02-18T17:35:35+00:00
php,8.1.16,2023-02-18T17:35:35+00:00
php,8.2.3,2023-02-18T17:35:35+00:00
php,7.4.33,2023-03-23T21:50:57+00:00
php,8.0.28,2023-03-23T21:50:57+00:00
php,8.1.17,2023-03-23T21:50:57+00:00
php,8.2.4,2023-03-23T21:50:57+00:00
php,7.4.33,2023-04-20T09:12:12+00:00
php,8.0.28,2023-04-20T09:12:12+00:00
php,8.1.18,2023-04-20T09:12:12+00:00
php,8.2.5,2023-04-20T09:12:12+00:00
php,7.4.33,2023-06-02T08:54:31+00:00
php,8.0.28,2023-06-02T08:54:31+00:00
php,8.1.18,2023-06-02T08:54:31+00:00
php,8.2.6,2023-06-02T08:54:31+00:00
php,7.4.33,2023-06-15T10:52:02+00:00
php,8.0.29,2023-06-15T10:52:02+00:00
php,8.1.20,2023-06-15T10:52:02+00:00
php,8.2.7,2023-06-15T10:52:02+00:00
php,7.4.33,2023-07-13T11:37:03+00:00
php,8.0.29,2023-07-13T11:37:03+00:00
php,8.1.21,2023-07-13T11:37:03+00:00
php,8.2.8,2023-07-13T11:37:03+00:00
php,7.4.33,2023-08-21T10:59:27+00:00
php,8.0.30,2023-08-21T10:59:27+00:00
php,8.1.22,2023-08-21T10:59:27+00:00
php,8.2.8,2023-08-21T10:59:27+00:00
php,7.4.33,2023-08-24T11:06:16+00:00
php,8.0.30,2023-08-24T11:06:16+00:00
php,8.1.22,2023-08-24T11:06:16+00:00
php,8.2.9,2023-08-24T11:06:16+00:00
php,7.4.33,2023-09-07T11:49:34+00:00
php,8.0.30,2023-09-07T11:49:34+00:00
php,8.1.23,2023-09-07T11:49:34+00:00
php,8.2.10,2023-09-07T11:49:34+00:00
php,7.4.33,2023-10-18T12:46:58+00:00
php,8.0.30,2023-10-18T12:46:58+00:00
php,8.1.24,2023-10-18T12:46:58+00:00
php,8.2.11,2023-10-18T12:46:58+00:00
php,7.4.33,2023-11-02T16:01:11+00:00
php,8.0.30,2023-11-02T16:01:11+00:00
php,8.1.25,2023-11-02T16:01:11+00:00
php,8.2.12,2023-11-02T16:01:11+00:00
php,7.4.33,2023-11-30T22:09:32+00:00
php,8.0.30,2023-11-30T22:09:32+00:00
php,8.1.26,2023-11-30T22:09:32+00:00
php,8.2.13,2023-11-30T22:09:32+00:00
php,7.4.33,2023-12-08T12:19:21+00:00
php,8.0.30,2023-12-08T12:19:21+00:00
php,8.1.26,2023-12-08T12:19:21+00:00
php,8.2.13,2023-12-08T12:19:21+00:00
php,8.3.0,2023-12-08T12:19:21+00:00
php,7.4.33,2024-01-10T11:38:07+00:00
php,8.0.30,2024-01-10T11:38:07+00:00
php,8.1.27,2024-01-10T11:38:07+00:00
php,8.2.14,2024-01-10T11:38:07+00:00
php,8.3.1,2024-01-10T11:38:07+00:00
php,7.4.33,2024-01-25T11:25:12+00:00
php,8.0.30,2024-01-25T11:25:12+00:00
php,8.1.27,2024-01-25T11:25:12+00:00
php,8.2.15,2024-01-25T11:25:12+00:00
php,8.3.2,2024-01-25T11:25:12+00:00
php,7.4.33,2024-02-21T21:17:15+00:00
php,8.0.30,2024-02-21T21:17:15+00:00
php,8.1.27,2024-02-21T21:17:15+00:00
php,8.2.15,2024-02-21T21:17:15+00:00
php,8.3.3,2024-02-21T21:17:15+00:00
