tool_name,version,date
dnsutils,1:9.16.1-0ubuntu2.7,2021-04-01T14:37:59+00:00
dnsutils,1:9.16.1-0ubuntu2.8,2021-05-06T15:03:30+00:00
dnsutils,1:9.16.1-0ubuntu2.9,2021-11-03T08:46:58+00:00
dnsutils,1:9.16.1-0ubuntu2.10,2022-04-04T09:43:46+00:00
dnsutils,1:9.16.1-0ubuntu2.11,2022-09-26T11:17:48+00:00
dnsutils,1:9.16.1-0ubuntu2.12,2023-02-02T09:59:42+00:00
dnsutils,1:9.16.1-0ubuntu2.14,2023-03-30T08:51:20+00:00
dnsutils,1:9.16.1-0ubuntu2.15,2023-06-29T09:04:26+00:00
dnsutils,1:9.16.1-0ubuntu2.16,2023-09-28T06:48:30+00:00
dnsutils,1:9.16.48-0ubuntu0.20.04.1,2024-02-29T09:10:07+00:00
