tool_name,version,date
docker-moby_client,20.10.22+azure-1,2023-01-12T13:14:56+00:00
docker-moby_client,20.10.23+azure-2,2023-02-18T17:35:35+00:00
docker-moby_client,20.10.24+azure-1,2023-04-26T18:18:07+00:00
docker-moby_client,20.10.25+azure-1,2023-06-08T11:09:44+00:00
docker-moby_client,20.10.25+azure-2,2023-06-22T10:50:29+00:00
docker-moby_client,23.0.6+azure-2,2023-08-03T10:34:33+00:00
