tool_name,version,date
pulumi,3.51.0,2023-01-12T13:14:56+00:00
pulumi,3.51.1,2023-01-19T15:49:50+00:00
pulumi,3.52.1,2023-01-25T11:20:25+00:00
pulumi,3.53.1,2023-02-02T09:59:42+00:00
pulumi,3.55.0,2023-02-18T17:35:35+00:00
pulumi,3.57.1,2023-03-16T09:47:08+00:00
pulumi,3.58.0,2023-03-23T21:50:57+00:00
pulumi,3.59.1,2023-03-30T08:51:20+00:00
pulumi,3.60.1,2023-04-06T09:37:48+00:00
pulumi,3.62.0,2023-04-13T12:19:19+00:00
pulumi,3.63.0,2023-04-20T09:12:12+00:00
pulumi,3.64.0,2023-04-26T18:18:07+00:00
pulumi,3.66.0,2023-05-11T06:28:26+00:00
pulumi,3.67.1,2023-06-02T08:54:31+00:00
pulumi,3.69.0,2023-06-08T11:09:44+00:00
pulumi,3.70.0,2023-06-15T10:52:02+00:00
pulumi,3.72.2,2023-06-22T10:50:29+00:00
pulumi,3.73.0,2023-06-29T09:04:26+00:00
pulumi,3.74.0,2023-07-06T06:46:48+00:00
pulumi,3.75.0,2023-07-20T10:47:52+00:00
pulumi,3.76.0,2023-07-26T07:36:40+00:00
pulumi,3.76.1,2023-08-03T10:34:33+00:00
pulumi,3.77.1,2023-08-10T09:20:44+00:00
pulumi,3.78.1,2023-08-21T10:59:27+00:00
pulumi,3.80.0,2023-09-07T11:49:34+00:00
pulumi,3.81.0,2023-09-14T11:09:57+00:00
pulumi,3.83.0,2023-09-21T10:45:58+00:00
pulumi,3.85.0,2023-09-28T06:48:30+00:00
pulumi,3.86.0,2023-10-05T08:52:06+00:00
pulumi,3.88.1,2023-10-18T12:46:58+00:00
pulumi,3.89.0,2023-10-26T10:20:49+00:00
pulumi,3.90.1,2023-10-26T18:59:36+00:00
pulumi,3.91.1,2023-11-02T16:01:11+00:00
pulumi,3.94.0,2023-11-20T12:48:32+00:00
pulumi,3.94.2,2023-11-30T22:09:32+00:00
pulumi,3.95.0,2023-12-08T12:19:21+00:00
pulumi,3.96.2,2023-12-14T19:03:34+00:00
pulumi,3.97.0,2023-12-20T15:58:31+00:00
pulumi,3.100.0,2024-01-10T11:38:07+00:00
pulumi,3.101.1,2024-01-18T12:12:04+00:00
pulumi,3.102.0,2024-01-25T11:25:12+00:00
pulumi,3.103.1,2024-02-01T10:15:40+00:00
pulumi,3.104.1,2024-02-02T02:49:53+00:00
pulumi,3.104.2,2024-02-07T14:23:13+00:00
pulumi,3.105.0,2024-02-13T14:13:03+00:00
pulumi,3.106.0,2024-02-21T21:17:15+00:00
pulumi,3.107.0,2024-02-29T09:10:07+00:00
