tool_name,version,date
msbuild_16.10.1.31701_(mono,6.12.0.182),2023-01-12T13:14:56+00:00
msbuild_16.10.1.31701_(mono,6.12.0.199),2023-07-13T11:37:03+00:00
msbuild_16.10.1.31701_(mono,6.12.0.200),2023-07-20T10:47:52+00:00
