tool_name,version,date
lerna,6.4.0,2023-01-12T13:14:56+00:00
lerna,6.4.1,2023-01-19T15:49:50+00:00
lerna,6.5.1,2023-02-18T17:35:35+00:00
lerna,6.6.1,2023-03-30T08:51:20+00:00
lerna,6.6.2,2023-05-11T06:28:26+00:00
lerna,7.0.0,2023-06-15T10:52:02+00:00
lerna,7.0.2,2023-06-22T10:50:29+00:00
lerna,7.1.1,2023-07-06T06:46:48+00:00
lerna,7.1.4,2023-07-20T10:47:52+00:00
lerna,7.1.5,2023-08-21T10:59:27+00:00
lerna,7.2.0,2023-09-07T11:49:34+00:00
lerna,7.3.0,2023-09-21T10:45:58+00:00
lerna,7.3.1,2023-10-18T12:46:58+00:00
lerna,7.4.1,2023-10-26T10:20:49+00:00
lerna,7.4.2,2023-11-20T12:48:32+00:00
lerna,8.0.0,2023-11-30T22:09:32+00:00
lerna,8.0.1,2023-12-20T15:58:31+00:00
lerna,8.0.2,2024-01-10T11:38:07+00:00
lerna,8.1.2,2024-02-13T14:13:03+00:00
