tool_name,version,date
zstd,1.4.4+dfsg-3ubuntu0.1,2021-04-01T14:37:59+00:00
zstd,1.5.2,2023-01-12T13:14:56+00:00
zstd,1.5.4,2023-02-18T17:35:35+00:00
zstd,1.5.5,2023-04-13T12:19:19+00:00
