tool_name,version,date
rust,1.66.0,2023-01-12T13:14:56+00:00
rust,1.66.1,2023-01-19T15:49:50+00:00
rust,1.67.0,2023-02-02T09:59:42+00:00
rust,1.67.1,2023-02-18T17:35:35+00:00
rust,1.68.0,2023-03-16T09:47:08+00:00
rust,1.68.1,2023-03-30T08:51:20+00:00
rust,1.68.2,2023-04-06T09:37:48+00:00
rust,1.69.0,2023-04-26T18:18:07+00:00
rust,1.70.0,2023-06-08T11:09:44+00:00
rust,1.71.0,2023-07-20T10:47:52+00:00
rust,1.71.1,2023-08-10T09:20:44+00:00
rust,1.72.0,2023-09-07T11:49:34+00:00
rust,1.72.1,2023-09-28T06:48:30+00:00
rust,1.73.0,2023-10-18T12:46:58+00:00
rust,1.74.0,2023-11-30T22:09:32+00:00
rust,1.74.1,2023-12-14T19:03:34+00:00
rust,1.75.0,2024-01-10T11:38:07+00:00
rust,1.76.0,2024-02-13T14:13:03+00:00
