tool_name,version,date
google_cloud_sdk,412.0.0,2023-01-12T13:14:56+00:00
google_cloud_sdk,414.0.0,2023-01-19T15:49:50+00:00
google_cloud_sdk,415.0.0,2023-02-02T09:59:42+00:00
google_cloud_sdk,416.0.0,2023-02-09T13:39:22+00:00
google_cloud_sdk,418.0.0,2023-02-18T17:35:35+00:00
google_cloud_sdk,419.0.0,2023-03-02T12:54:30+00:00
google_cloud_sdk,420.0.0,2023-03-09T09:17:40+00:00
google_cloud_sdk,421.0.0,2023-03-16T09:47:08+00:00
google_cloud_sdk,422.0.0,2023-03-23T21:50:57+00:00
google_cloud_sdk,423.0.0,2023-03-30T08:51:20+00:00
google_cloud_sdk,424.0.0,2023-04-06T09:37:48+00:00
google_cloud_sdk,425.0.0,2023-04-13T12:19:19+00:00
google_cloud_sdk,426.0.0,2023-04-20T09:12:12+00:00
google_cloud_sdk,428.0.0,2023-04-26T18:18:07+00:00
google_cloud_sdk,429.0.0,2023-05-11T06:28:26+00:00
google_cloud_sdk,431.0.0,2023-06-02T08:54:31+00:00
google_cloud_sdk,433.0.1,2023-06-08T11:09:44+00:00
google_cloud_sdk,434.0.0,2023-06-15T10:52:02+00:00
google_cloud_sdk,435.0.1,2023-06-22T10:50:29+00:00
google_cloud_sdk,436.0.0,2023-06-29T09:04:26+00:00
google_cloud_sdk,437.0.1,2023-07-06T06:46:48+00:00
google_cloud_sdk,438.0.0,2023-07-20T10:47:52+00:00
google_cloud_sdk,439.0.0,2023-07-26T07:36:40+00:00
google_cloud_sdk,440.0.0,2023-08-03T10:34:33+00:00
google_cloud_sdk,441.0.0,2023-08-10T09:20:44+00:00
google_cloud_sdk,442.0.0,2023-08-21T10:59:27+00:00
google_cloud_sdk,443.0.0,2023-08-24T11:06:16+00:00
google_cloud_sdk,444.0.0,2023-09-07T11:49:34+00:00
google_cloud_sdk,445.0.0,2023-09-14T11:09:57+00:00
google_cloud_sdk,446.0.1,2023-09-21T10:45:58+00:00
