tool_name,version,date
netlify_cli,12.6.0,2023-01-12T13:14:56+00:00
netlify_cli,12.7.2,2023-01-19T15:49:50+00:00
netlify_cli,12.9.1,2023-01-25T11:20:25+00:00
netlify_cli,12.10.0,2023-02-02T09:59:42+00:00
netlify_cli,12.13.1,2023-02-18T17:35:35+00:00
netlify_cli,13.0.0,2023-03-02T12:54:30+00:00
netlify_cli,13.0.1,2023-03-09T09:17:40+00:00
netlify_cli,13.1.3,2023-03-16T09:47:08+00:00
netlify_cli,13.1.6,2023-03-23T21:50:57+00:00
netlify_cli,13.2.1,2023-03-30T08:51:20+00:00
netlify_cli,13.2.2,2023-04-06T09:37:48+00:00
netlify_cli,14.0.0,2023-04-20T09:12:12+00:00
netlify_cli,14.3.0,2023-04-26T18:18:07+00:00
netlify_cli,15.0.0,2023-05-11T06:28:26+00:00
netlify_cli,15.1.1,2023-06-02T08:54:31+00:00
netlify_cli,15.3.1,2023-06-08T11:09:44+00:00
netlify_cli,15.4.1,2023-06-15T10:52:02+00:00
netlify_cli,15.6.0,2023-06-22T10:50:29+00:00
netlify_cli,15.8.0,2023-07-06T06:46:48+00:00
netlify_cli,15.8.1,2023-07-13T11:37:03+00:00
netlify_cli,15.9.0,2023-07-20T10:47:52+00:00
netlify_cli,15.9.1,2023-07-26T07:36:40+00:00
netlify_cli,15.10.0,2023-08-10T09:20:44+00:00
netlify_cli,16.0.3,2023-08-21T10:59:27+00:00
netlify_cli,16.1.0,2023-08-24T11:06:16+00:00
netlify_cli,16.2.0,2023-09-07T11:49:34+00:00
netlify_cli,16.3.1,2023-09-14T11:09:57+00:00
netlify_cli,16.3.3,2023-09-21T10:45:58+00:00
netlify_cli,16.4.2,2023-09-28T06:48:30+00:00
netlify_cli,16.7.0,2023-10-18T12:46:58+00:00
netlify_cli,16.9.1,2023-10-26T10:20:49+00:00
netlify_cli,16.9.2,2023-10-26T18:59:36+00:00
netlify_cli,16.9.3,2023-11-02T16:01:11+00:00
netlify_cli,17.3.2,2023-11-20T12:48:32+00:00
netlify_cli,17.7.0,2023-11-30T22:09:32+00:00
netlify_cli,17.9.0,2023-12-08T12:19:21+00:00
netlify_cli,17.10.1,2023-12-14T19:03:34+00:00
netlify_cli,17.11.1,2024-01-10T11:38:07+00:00
netlify_cli,17.14.0,2024-01-18T12:12:04+00:00
netlify_cli,17.15.2,2024-01-25T11:25:12+00:00
netlify_cli,17.15.3,2024-02-01T10:15:40+00:00
netlify_cli,17.15.6,2024-02-02T02:49:53+00:00
netlify_cli,17.15.7,2024-02-07T14:23:13+00:00
netlify_cli,17.16.1,2024-02-13T14:13:03+00:00
netlify_cli,17.16.2,2024-02-21T21:17:15+00:00
netlify_cli,17.17.0,2024-02-29T09:10:07+00:00
