tool_name,version,date
maven,3.8.7,2023-01-12T13:14:56+00:00
maven,3.9.0,2023-03-02T12:54:30+00:00
maven,3.8.7,2023-03-09T09:17:40+00:00
maven,3.8.8,2023-03-23T21:50:57+00:00
