tool_name,version,date
cargo_clippy,0.1.66,2023-01-12T13:14:56+00:00
cargo_clippy,0.1.67,2023-02-02T09:59:42+00:00
cargo_clippy,0.1.68,2023-03-16T09:47:08+00:00
cargo_clippy,0.1.69,2023-04-26T18:18:07+00:00
cargo_clippy,0.1.70,2023-06-08T11:09:44+00:00
cargo_clippy,0.1.71,2023-07-20T10:47:52+00:00
cargo_clippy,0.1.72,2023-09-07T11:49:34+00:00
cargo_clippy,0.1.73,2023-10-18T12:46:58+00:00
cargo_clippy,0.1.74,2023-11-30T22:09:32+00:00
cargo_clippy,0.1.75,2024-01-10T11:38:07+00:00
cargo_clippy,0.1.76,2024-02-13T14:13:03+00:00
