tool_name,version,date
linux_kernel_version,5.4.0-1043-azure,2021-04-01T14:37:59+00:00
linux_kernel_version,5.4.0-1046-azure,2021-04-22T09:05:26+00:00
linux_kernel_version,5.4.0-1047-azure,2021-05-13T08:41:46+00:00
linux_kernel_version,5.8.0-1033-azure,2021-06-10T16:19:27+00:00
linux_kernel_version,5.8.0-1036-azure,2021-06-30T08:47:42+00:00
linux_kernel_version,5.8.0-1039-azure,2021-07-29T10:11:39+00:00
linux_kernel_version,5.8.0-1040-azure,2021-09-02T07:44:10+00:00
linux_kernel_version,5.8.0-1041-azure,2021-09-16T17:46:29+00:00
linux_kernel_version,5.8.0-1042-azure,2021-09-30T12:32:27+00:00
linux_kernel_version,5.11.0-1020-azure,2021-11-03T08:46:58+00:00
linux_kernel_version,5.11.0-1021-azure,2021-11-18T09:14:43+00:00
linux_kernel_version,5.11.0-1022-azure,2021-12-13T11:16:38+00:00
linux_kernel_version,5.11.0-1025-azure,2022-01-13T08:40:42+00:00
linux_kernel_version,5.11.0-1027-azure,2022-01-24T07:39:52+00:00
linux_kernel_version,5.11.0-1028-azure,2022-02-03T14:20:13+00:00
linux_kernel_version,5.13.0-1014-azure,2022-03-07T16:44:49+00:00
linux_kernel_version,5.11.0-1028-azure,2022-03-11T21:46:12+00:00
linux_kernel_version,5.13.0-1017-azure,2022-04-04T09:43:46+00:00
linux_kernel_version,5.13.0-1021-azure,2022-04-07T19:44:28+00:00
linux_kernel_version,5.13.0-1022-azure,2022-04-28T19:46:00+00:00
linux_kernel_version,5.13.0-1023-azure,2022-05-19T08:08:45+00:00
linux_kernel_version,5.13.0-1025-azure,2022-06-02T09:41:00+00:00
linux_kernel_version,5.13.0-1029-azure,2022-06-16T09:15:11+00:00
linux_kernel_version,5.13.0-1031-azure,2022-06-22T18:10:30+00:00
linux_kernel_version,5.15.0-1014-azure,2022-07-19T10:05:18+00:00
linux_kernel_version,5.15.0-1017-azure,2022-08-16T12:13:06+00:00
linux_kernel_version,5.15.0-1019-azure,2022-09-08T08:50:51+00:00
linux_kernel_version,5.15.0-1020-azure,2022-09-26T11:17:48+00:00
linux_kernel_version,5.15.0-1022-azure,2022-10-20T13:55:01+00:00
linux_kernel_version,5.15.0-1023-azure,2022-11-24T11:23:00+00:00
