tool_name,version,date
azure_cli,2.44.0,2023-01-12T13:14:56+00:00
azure_cli,2.44.1,2023-01-19T15:49:50+00:00
azure_cli,2.45.0,2023-02-18T17:35:35+00:00
azure_cli,2.46.0,2023-03-16T09:47:08+00:00
azure_cli,2.47.0,2023-04-13T12:19:19+00:00
azure_cli,2.48.1,2023-04-26T18:18:07+00:00
azure_cli,2.49.0,2023-06-08T11:09:44+00:00
azure_cli,2.50.0,2023-07-13T11:37:03+00:00
azure_cli,2.51.0,2023-08-10T09:20:44+00:00
azure_cli,2.52.0,2023-09-14T11:09:57+00:00
azure_cli,2.53.0,2023-10-05T08:52:06+00:00
azure_cli,2.53.1,2023-10-26T18:59:36+00:00
azure_cli,2.54.0,2023-11-20T12:48:32+00:00
azure_cli,2.55.0,2023-12-14T19:03:34+00:00
azure_cli,2.56.0,2024-01-18T12:12:04+00:00
azure_cli,2.57.0,2024-02-13T14:13:03+00:00
