tool_name,version,date
android_sdk_platform-tools,31.0.1,2021-04-01T14:37:59+00:00
android_sdk_platform-tools,31.0.2,2021-04-22T09:05:26+00:00
android_sdk_platform-tools,31.0.3,2021-08-04T08:03:41+00:00
android_sdk_platform-tools,32.0.0,2022-02-03T14:20:13+00:00
android_sdk_platform-tools,33.0.0,2022-03-07T16:44:49+00:00
android_sdk_platform-tools,32.0.0,2022-03-11T21:46:12+00:00
android_sdk_platform-tools,33.0.1,2022-04-04T09:43:46+00:00
android_sdk_platform-tools,33.0.2,2022-06-02T09:41:00+00:00
android_sdk_platform-tools,33.0.3,2022-08-30T07:52:37+00:00
android_sdk_platform-tools,34.0.0,2023-02-18T17:35:35+00:00
android_sdk_platform-tools,34.0.1,2023-03-16T09:47:08+00:00
android_sdk_platform-tools,34.0.3,2023-06-08T11:09:44+00:00
android_sdk_platform-tools,34.0.4,2023-07-20T10:47:52+00:00
android_sdk_platform-tools,34.0.5,2023-10-26T10:20:49+00:00
