project,pkg_name,syscall,path,type
gnoi,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/types.h,transitive
gnoi,libstdc++-10-dev,openat,/usr/include/c++/10/iomanip,transitive
gnoi,libstdc++-10-dev,openat,/usr/include/c++/10/bits/range_cmp.h,transitive
gnoi,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/types/__fpos64_t.h,transitive
gnoi,libstdc++-10-dev,read,/usr/include/c++/10/memory,transitive
gnoi,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/types/sigevent_t.h,transitive
gnoi,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Trustis_FPS_Root_CA.crt,top
gnoi,libstdc++-10-dev,read,/usr/include/c++/10/bits/uniform_int_dist.h,transitive
gnoi,libstdc++-10-dev,openat,/usr/include/c++/10/bits/algorithmfwd.h,transitive
gnoi,libstdc++-10-dev,read,/usr/include/c++/10/bits/hashtable_policy.h,transitive
gnoi,libc6,read,/usr/lib/x86_64-linux-gnu/libresolv-2.31.so,transitive
gnoi,libstdc++-10-dev,openat,/usr/include/c++/10/concepts,transitive
gnoi,libstdc++-10-dev,openat,/usr/include/c++/10/debug/assertions.h,transitive
gnoi,libstdc++-10-dev,openat,/usr/include/c++/10/cstdlib,transitive
gnoi,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/auxv.h,transitive
gnoi,libstdc++-10-dev,openat,/usr/include/c++/10/bits/stl_iterator_base_funcs.h,transitive
gnoi,libstdc++-10-dev,read,/usr/include/c++/10/bits/stl_list.h,transitive
gnoi,ca-certificates,read,/usr/share/ca-certificates/mozilla/DigiCert_Trusted_Root_G4.crt,top
gnoi,libc6-dev,read,/usr/include/unistd.h,transitive
gnoi,libgcc-10-dev,read,/usr/lib/gcc/x86_64-linux-gnu/10/include/float.h,transitive
gnoi,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/fcntl2.h,transitive
gnoi,libstdc++-10-dev,read,/usr/include/c++/10/vector,transitive
gnoi,ca-certificates,read,/usr/share/ca-certificates/mozilla/E-Tugra_Certification_Authority.crt,top
gnoi,libstdc++-10-dev,openat,/usr/include/c++/10/bits/locale_facets_nonio.h,transitive
gnoi,libstdc++-10-dev,openat,/usr/include/x86_64-linux-gnu/c++/10/bits/ctype_inline.h,transitive
gnoi,ca-certificates,read,/usr/share/ca-certificates/mozilla/AC_RAIZ_FNMT-RCM.crt,top
gnoi,libstdc++-10-dev,read,/usr/include/c++/10/sstream,transitive
gnoi,libstdc++-10-dev,openat,/usr/include/c++/10/bits/stl_tempbuf.h,transitive
gnoi,libgcc-10-dev,openat,/usr/lib/gcc/x86_64-linux-gnu/10/crtendS.o,transitive
gnoi,libstdc++-10-dev,openat,/usr/include/c++/10/bits/stl_set.h,transitive
gnoi,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/siginfo-arch.h,transitive
gnoi,libstdc++-10-dev,openat,/usr/include/c++/10/bits/locale_conv.h,transitive
gnoi,ca-certificates,read,/usr/share/ca-certificates/mozilla/Hongkong_Post_Root_CA_1.crt,top
gnoi,libc6-dev,openat,/usr/include/x86_64-linux-gnu/sys/cdefs.h,transitive
gnoi,libstdc++-10-dev,openat,/usr/include/c++/10/tuple,transitive
gnoi,libstdc++-10-dev,read,/usr/include/c++/10/bits/ranges_uninitialized.h,transitive
gnoi,libstdc++-10-dev,read,/usr/include/x86_64-linux-gnu/c++/10/bits/atomic_word.h,transitive
gnoi,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/types/struct_statx_timestamp.h,transitive
gnoi,linux-libc-dev,openat,/usr/include/linux/types.h,transitive
gnoi,unknown,openat,/etc/ssl/certs/java,unknown
gnoi,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/unistd.h,transitive
gnoi,libstdc++-10-dev,read,/usr/include/x86_64-linux-gnu/c++/10/bits/basic_file.h,transitive
gnoi,libstdc++-10-dev,read,/usr/include/c++/10/bits/stl_multimap.h,transitive
gnoi,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libjli.so,top
gnoi,libstdc++-10-dev,read,/usr/include/c++/10/functional,transitive
gnoi,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/types/struct_timespec.h,transitive
gnoi,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/sigstack.h,transitive
gnoi,ca-certificates,read,/usr/share/ca-certificates/mozilla/GlobalSign_Root_CA_-_R3.crt,top
gnoi,libc6-dev,read,/usr/include/ucontext.h,transitive
gnoi,libstdc++-10-dev,read,/usr/include/c++/10/cstdio,transitive
gnoi,libstdc++-10-dev,openat,/usr/include/c++/10/string,transitive
gnoi,ca-certificates,openat,/usr/share/ca-certificates/mozilla/SecureTrust_CA.crt,top
gnoi,libstdc++-10-dev,read,/usr/include/c++/10/bits/cxxabi_forced.h,transitive
gnoi,ca-certificates,openat,/usr/share/ca-certificates/mozilla/T-TeleSec_GlobalRoot_Class_2.crt,top
gnoi,linux-libc-dev,openat,/usr/include/asm-generic/types.h,transitive
gnoi,libstdc++-10-dev,openat,/usr/include/c++/10/iterator,transitive
gnoi,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/local_lim.h,transitive
gnoi,libstdc++-10-dev,read,/usr/include/c++/10/ios,transitive
gnoi,openjdk-17-jre-headless,read,/etc/java-17-openjdk/security/java.security,top
gnoi,libstdc++-10-dev,read,/usr/include/c++/10/bits/stl_algo.h,transitive
gnoi,libstdc++-10-dev,read,/usr/include/c++/10/bits/basic_ios.h,transitive
gnoi,libstdc++-10-dev,openat,/usr/include/c++/10/bits/std_mutex.h,transitive
gnoi,libgcc-s1,read,/usr/lib/x86_64-linux-gnu/libgcc_s.so.1,transitive
gnoi,ca-certificates,read,/usr/share/ca-certificates/mozilla/Baltimore_CyberTrust_Root.crt,top
gnoi,libmpc3,read,/usr/lib/x86_64-linux-gnu/libmpc.so.3.2.0,transitive
gnoi,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/dlfcn.h,transitive
gnoi,ca-certificates,read,/usr/share/ca-certificates/mozilla/Buypass_Class_3_Root_CA.crt,top
gnoi,libc6-dev,openat,/usr/include/string.h,transitive
gnoi,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/fcntl.h,transitive
gnoi,libstdc++-10-dev,openat,/usr/include/c++/10/queue,transitive
gnoi,libc6-dev,read,/usr/include/fcntl.h,transitive
gnoi,libc6-dev,read,/usr/include/byteswap.h,transitive
