project,pkg_name,syscall,path,type
bazel-watcher,unknown,read,/usr/lib/python3.9/__pycache__/_weakrefset.cpython-39.pyc,unknown
bazel-watcher,libc-bin,openat,/etc/gai.conf,top
bazel-watcher,ca-certificates,read,/usr/share/ca-certificates/mozilla/Go_Daddy_Root_Certificate_Authority_-_G2.crt,top
bazel-watcher,unknown,openat,/usr/lib/python3.9/__pycache__/reprlib.cpython-39.pyc,unknown
bazel-watcher,ca-certificates,read,/usr/share/ca-certificates/mozilla/GTS_Root_R2.crt,top
bazel-watcher,tzdata,openat,/usr/share/zoneinfo/Etc/UTC,transitive
bazel-watcher,unknown,openat,/usr/lib/python3.9/__pycache__/enum.cpython-39.pyc,unknown
bazel-watcher,unknown,openat,/usr/lib/python3.9/collections/__pycache__/abc.cpython-39.pyc,unknown
bazel-watcher,unknown,openat,/usr/lib/python3.9/__pycache__/heapq.cpython-39.pyc,unknown
bazel-watcher,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Trustis_FPS_Root_CA.crt,top
bazel-watcher,ca-certificates,openat,/usr/share/ca-certificates/mozilla/GlobalSign_Root_CA.crt,top
bazel-watcher,libc6,read,/usr/lib/x86_64-linux-gnu/libresolv-2.31.so,transitive
bazel-watcher,libc6-dev,read,/usr/lib/x86_64-linux-gnu/libc.so,transitive
bazel-watcher,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Amazon_Root_CA_3.crt,top
bazel-watcher,unknown,openat,/usr/lib/locale/C.UTF-8/LC_MESSAGES,unknown
bazel-watcher,ca-certificates,openat,/usr/share/ca-certificates/mozilla/DigiCert_High_Assurance_EV_Root_CA.crt,top
bazel-watcher,ca-certificates,openat,/usr/share/ca-certificates/mozilla/TeliaSonera_Root_CA_v1.crt,top
bazel-watcher,ca-certificates,read,/usr/share/ca-certificates/mozilla/Comodo_AAA_Services_root.crt,top
bazel-watcher,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Security_Communication_Root_CA.crt,top
bazel-watcher,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libjava.so,top
bazel-watcher,unknown,openat,/etc/ld.so.cache,unknown
bazel-watcher,ca-certificates,openat,/usr/share/ca-certificates/mozilla/TWCA_Global_Root_CA.crt,top
bazel-watcher,ca-certificates,read,/usr/share/ca-certificates/mozilla/QuoVadis_Root_CA_3_G3.crt,top
bazel-watcher,ca-certificates,openat,/usr/share/ca-certificates/mozilla/ACCVRAIZ1.crt,top
bazel-watcher,unknown,openat,/usr/local/lib/python3.9/dist-packages,unknown
bazel-watcher,liblzma5,read,/usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5,transitive
bazel-watcher,unknown,openat,/usr/lib/python3.9/__pycache__/__future__.cpython-39.pyc,unknown
bazel-watcher,ca-certificates,read,/usr/share/ca-certificates/mozilla/DigiCert_Trusted_Root_G4.crt,top
bazel-watcher,ca-certificates,openat,/usr/share/ca-certificates/mozilla/EC-ACC.crt,top
bazel-watcher,unknown,openat,/usr/lib/python3.9/__pycache__/_sitebuiltins.cpython-39.pyc,unknown
bazel-watcher,ca-certificates,read,/usr/share/ca-certificates/mozilla/E-Tugra_Certification_Authority.crt,top
bazel-watcher,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Amazon_Root_CA_1.crt,top
bazel-watcher,ca-certificates,read,/usr/share/ca-certificates/mozilla/AC_RAIZ_FNMT-RCM.crt,top
bazel-watcher,base-files,read,/etc/host.conf,transitive
bazel-watcher,libctf0,read,/usr/lib/x86_64-linux-gnu/libctf.so.0.0.0,transitive
bazel-watcher,libc6,read,/usr/lib/x86_64-linux-gnu/libutil-2.31.so,transitive
bazel-watcher,libgcc-10-dev,openat,/usr/lib/gcc/x86_64-linux-gnu/10/crtbeginS.o,transitive
bazel-watcher,ca-certificates,openat,/usr/share/ca-certificates/mozilla/GTS_Root_R4.crt,top
bazel-watcher,ca-certificates,read,/usr/share/ca-certificates/mozilla/Microsoft_RSA_Root_Certificate_Authority_2017.crt,top
bazel-watcher,libgcc-10-dev,openat,/usr/lib/gcc/x86_64-linux-gnu/10/crtendS.o,transitive
bazel-watcher,ca-certificates,openat,/usr/share/ca-certificates/mozilla/ePKI_Root_Certification_Authority.crt,top
bazel-watcher,ca-certificates,read,/usr/share/ca-certificates/mozilla/DigiCert_Assured_ID_Root_CA.crt,top
bazel-watcher,base-files,openat,/usr/lib/os-release,transitive
bazel-watcher,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Staat_der_Nederlanden_EV_Root_CA.crt,top
bazel-watcher,libsystemd0,openat,/usr/lib/x86_64-linux-gnu/libsystemd.so.0.30.0,transitive
bazel-watcher,ca-certificates,openat,/usr/share/ca-certificates/mozilla/SwissSign_Gold_CA_-_G2.crt,top
bazel-watcher,ca-certificates,read,/usr/share/ca-certificates/mozilla/SSL.com_Root_Certification_Authority_RSA.crt,top
bazel-watcher,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Starfield_Root_Certificate_Authority_-_G2.crt,top
bazel-watcher,unknown,openat,/etc/ssl/certs/ca-certificates.crt,unknown
bazel-watcher,unknown,read,/usr/lib/python3.9/__pycache__/sitecustomize.cpython-39.pyc,unknown
bazel-watcher,liblz4-1,read,/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3,top
bazel-watcher,ca-certificates,read,/usr/share/ca-certificates/mozilla/Hongkong_Post_Root_CA_1.crt,top
bazel-watcher,libstdc++6,openat,/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.28,transitive
bazel-watcher,ca-certificates,read,/usr/share/ca-certificates/mozilla/Certum_Trusted_Network_CA.crt,top
bazel-watcher,unknown,openat,/usr/lib/python3.9/__pycache__/signal.cpython-39.pyc,unknown
bazel-watcher,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Amazon_Root_CA_4.crt,top
bazel-watcher,libgcrypt20,openat,/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.2.8,transitive
bazel-watcher,unknown,openat,/usr/lib/python3.9/encodings/__pycache__/utf_8.cpython-39.pyc,unknown
bazel-watcher,ca-certificates,read,/usr/share/ca-certificates/mozilla/Entrust_Root_Certification_Authority_-_G2.crt,top
bazel-watcher,unknown,openat,/usr/lib/python3.9/encodings,unknown
bazel-watcher,ca-certificates,read,/usr/share/ca-certificates/mozilla/Chambers_of_Commerce_Root_-_2008.crt,top
bazel-watcher,ca-certificates,read,/usr/share/ca-certificates/mozilla/emSign_ECC_Root_CA_-_C3.crt,top
bazel-watcher,ca-certificates,read,/usr/share/ca-certificates/mozilla/Entrust_Root_Certification_Authority.crt,top
bazel-watcher,ca-certificates,openat,/usr/share/ca-certificates/mozilla/AffirmTrust_Premium.crt,top
bazel-watcher,unknown,openat,/etc/ssl/certs/java,unknown
bazel-watcher,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libjli.so,top
