project,pkg_name,syscall,path,type
bazel-gazelle,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/types.h,transitive
bazel-gazelle,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/types/sigset_t.h,transitive
bazel-gazelle,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/types/clockid_t.h,transitive
bazel-gazelle,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/in.h,transitive
bazel-gazelle,libc-bin,openat,/etc/gai.conf,top
bazel-gazelle,ca-certificates,read,/usr/share/ca-certificates/mozilla/Go_Daddy_Root_Certificate_Authority_-_G2.crt,top
bazel-gazelle,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/types/__fpos64_t.h,transitive
bazel-gazelle,git,openat,/usr/share/git-core/templates/hooks/prepare-commit-msg.sample,top
bazel-gazelle,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/strings_fortified.h,transitive
bazel-gazelle,ca-certificates,read,/usr/share/ca-certificates/mozilla/GTS_Root_R2.crt,top
bazel-gazelle,linux-libc-dev,openat,/usr/include/linux/limits.h,transitive
bazel-gazelle,tzdata,openat,/usr/share/zoneinfo/Etc/UTC,transitive
bazel-gazelle,linux-libc-dev,read,/usr/include/x86_64-linux-gnu/asm/posix_types.h,transitive
bazel-gazelle,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/types/sigevent_t.h,transitive
bazel-gazelle,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/sched.h,transitive
bazel-gazelle,linux-libc-dev,read,/usr/include/linux/errno.h,transitive
bazel-gazelle,unknown,openat,/usr/share/git-core/templates/info,unknown
bazel-gazelle,libc6-dev,openat,/usr/include/x86_64-linux-gnu/sys/types.h,transitive
bazel-gazelle,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/posix1_lim.h,transitive
bazel-gazelle,unknown,openat,/usr/bin,unknown
bazel-gazelle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Trustis_FPS_Root_CA.crt,top
bazel-gazelle,libc6-dev,openat,/usr/include/features.h,transitive
bazel-gazelle,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/sockaddr.h,transitive
bazel-gazelle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/GlobalSign_Root_CA.crt,top
bazel-gazelle,libc6,read,/usr/lib/x86_64-linux-gnu/libresolv-2.31.so,transitive
bazel-gazelle,libc6-dev,read,/usr/include/x86_64-linux-gnu/sys/param.h,transitive
bazel-gazelle,libc6-dev,read,/usr/lib/x86_64-linux-gnu/libc.so,transitive
bazel-gazelle,libc6,read,/usr/lib/x86_64-linux-gnu/libmvec-2.31.so,transitive
bazel-gazelle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Amazon_Root_CA_3.crt,top
bazel-gazelle,unknown,openat,/usr/lib/locale/C.UTF-8/LC_MESSAGES,unknown
bazel-gazelle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/DigiCert_High_Assurance_EV_Root_CA.crt,top
bazel-gazelle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/TeliaSonera_Root_CA_v1.crt,top
bazel-gazelle,ca-certificates,read,/usr/share/ca-certificates/mozilla/Comodo_AAA_Services_root.crt,top
bazel-gazelle,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/thread-shared-types.h,transitive
bazel-gazelle,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/string_fortified.h,transitive
bazel-gazelle,git,read,/usr/share/git-core/templates/hooks/pre-receive.sample,top
bazel-gazelle,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/types/stack_t.h,transitive
bazel-gazelle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Security_Communication_Root_CA.crt,top
bazel-gazelle,libkrb5support0,openat,/usr/lib/x86_64-linux-gnu/libkrb5support.so.0.1,transitive
bazel-gazelle,libunistring2,read,/usr/lib/x86_64-linux-gnu/libunistring.so.2.1.0,transitive
bazel-gazelle,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libjava.so,top
bazel-gazelle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/ACCVRAIZ1.crt,top
bazel-gazelle,ca-certificates,read,/usr/share/ca-certificates/mozilla/QuoVadis_Root_CA_3_G3.crt,top
bazel-gazelle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/TWCA_Global_Root_CA.crt,top
bazel-gazelle,git,openat,/usr/share/git-core/templates/hooks/pre-push.sample,top
bazel-gazelle,unknown,openat,/etc/ld.so.cache,unknown
bazel-gazelle,libc6-dev,openat,/usr/include/pthread.h,transitive
bazel-gazelle,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/stdio_lim.h,transitive
bazel-gazelle,ca-certificates,read,/usr/share/ca-certificates/mozilla/DigiCert_Trusted_Root_G4.crt,top
bazel-gazelle,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/fcntl-linux.h,transitive
bazel-gazelle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/EC-ACC.crt,top
bazel-gazelle,libc6-dev,read,/usr/include/unistd.h,transitive
bazel-gazelle,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/long-double.h,transitive
bazel-gazelle,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/getopt_core.h,transitive
bazel-gazelle,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/fcntl2.h,transitive
bazel-gazelle,libk5crypto3,openat,/usr/lib/x86_64-linux-gnu/libk5crypto.so.3.1,transitive
bazel-gazelle,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/posix_opt.h,transitive
bazel-gazelle,ca-certificates,read,/usr/share/ca-certificates/mozilla/E-Tugra_Certification_Authority.crt,top
bazel-gazelle,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/floatn.h,transitive
bazel-gazelle,libkeyutils1,openat,/usr/lib/x86_64-linux-gnu/libkeyutils.so.1.9,transitive
bazel-gazelle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Amazon_Root_CA_1.crt,top
bazel-gazelle,ca-certificates,read,/usr/share/ca-certificates/mozilla/AC_RAIZ_FNMT-RCM.crt,top
bazel-gazelle,git,openat,/usr/share/git-core/templates/hooks/post-update.sample,top
bazel-gazelle,libctf0,read,/usr/lib/x86_64-linux-gnu/libctf.so.0.0.0,transitive
bazel-gazelle,base-files,read,/etc/host.conf,transitive
bazel-gazelle,libgcc-10-dev,openat,/usr/lib/gcc/x86_64-linux-gnu/10/crtendS.o,transitive
bazel-gazelle,libc6-dev,read,/usr/include/limits.h,transitive
bazel-gazelle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/GTS_Root_R4.crt,top
bazel-gazelle,libgcc-10-dev,openat,/usr/lib/gcc/x86_64-linux-gnu/10/crtbeginS.o,transitive
bazel-gazelle,ca-certificates,read,/usr/share/ca-certificates/mozilla/Microsoft_RSA_Root_Certificate_Authority_2017.crt,top
bazel-gazelle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/ePKI_Root_Certification_Authority.crt,top
bazel-gazelle,ca-certificates,read,/usr/share/ca-certificates/mozilla/DigiCert_Assured_ID_Root_CA.crt,top
bazel-gazelle,base-files,openat,/usr/lib/os-release,transitive
bazel-gazelle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Staat_der_Nederlanden_EV_Root_CA.crt,top
bazel-gazelle,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/endianness.h,transitive
bazel-gazelle,libc6-dev,read,/usr/include/endian.h,transitive
