project,pkg_name,syscall,path,type
bazel-toolchains,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/types.h,transitive
bazel-toolchains,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/types/sigset_t.h,transitive
bazel-toolchains,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/types/clockid_t.h,transitive
bazel-toolchains,libstdc++-10-dev,openat,/usr/include/c++/10/bits/range_cmp.h,transitive
bazel-toolchains,libstdc++-10-dev,openat,/usr/include/c++/10/bits/basic_string.h,transitive
bazel-toolchains,libstdc++-10-dev,read,/usr/include/c++/10/ostream,transitive
bazel-toolchains,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/types/__fpos64_t.h,transitive
bazel-toolchains,ca-certificates,read,/usr/share/ca-certificates/mozilla/Go_Daddy_Root_Certificate_Authority_-_G2.crt,top
bazel-toolchains,libstdc++-10-dev,openat,/usr/include/x86_64-linux-gnu/c++/10/bits/c++locale.h,transitive
bazel-toolchains,libstdc++-10-dev,openat,/usr/include/c++/10/bits/move.h,transitive
bazel-toolchains,ca-certificates,read,/usr/share/ca-certificates/mozilla/GTS_Root_R2.crt,top
bazel-toolchains,libstdc++-10-dev,read,/usr/include/c++/10/bits/cpp_type_traits.h,transitive
bazel-toolchains,tzdata,openat,/usr/share/zoneinfo/Etc/UTC,transitive
bazel-toolchains,libatk-wrapper-java-jni,read,/usr/lib/x86_64-linux-gnu/jni/libatk-wrapper.so,top
bazel-toolchains,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/sched.h,transitive
bazel-toolchains,libstdc++-10-dev,openat,/usr/include/x86_64-linux-gnu/c++/10/bits/os_defines.h,transitive
bazel-toolchains,linux-libc-dev,read,/usr/include/linux/errno.h,transitive
bazel-toolchains,libstdc++-10-dev,openat,/usr/include/c++/10/cstdint,transitive
bazel-toolchains,libstdc++-10-dev,read,/usr/include/c++/10/bits/functional_hash.h,transitive
bazel-toolchains,libc6-dev,openat,/usr/include/x86_64-linux-gnu/sys/types.h,transitive
bazel-toolchains,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/bin/jpackage,top
bazel-toolchains,unknown,openat,/usr/bin,unknown
bazel-toolchains,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Trustis_FPS_Root_CA.crt,top
bazel-toolchains,libc6-dev,openat,/usr/include/features.h,transitive
bazel-toolchains,ca-certificates,openat,/usr/share/ca-certificates/mozilla/GlobalSign_Root_CA.crt,top
bazel-toolchains,libc6,read,/usr/lib/x86_64-linux-gnu/libresolv-2.31.so,transitive
bazel-toolchains,libc6-dev,read,/usr/lib/x86_64-linux-gnu/libc.so,transitive
bazel-toolchains,libc6,read,/usr/lib/x86_64-linux-gnu/libmvec-2.31.so,transitive
bazel-toolchains,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Amazon_Root_CA_3.crt,top
