project,pkg_name,syscall,path,type
k8s-cluster-bundle,libc-bin,openat,/etc/gai.conf,top
k8s-cluster-bundle,ca-certificates,read,/usr/share/ca-certificates/mozilla/Go_Daddy_Root_Certificate_Authority_-_G2.crt,top
k8s-cluster-bundle,ca-certificates,read,/usr/share/ca-certificates/mozilla/GTS_Root_R2.crt,top
k8s-cluster-bundle,tzdata,openat,/usr/share/zoneinfo/Etc/UTC,top
k8s-cluster-bundle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Trustis_FPS_Root_CA.crt,top
k8s-cluster-bundle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/GlobalSign_Root_CA.crt,top
k8s-cluster-bundle,libc6,read,/usr/lib/x86_64-linux-gnu/libresolv-2.31.so,transitive
k8s-cluster-bundle,libc6-dev,read,/usr/lib/x86_64-linux-gnu/libc.so,transitive
k8s-cluster-bundle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Amazon_Root_CA_3.crt,top
k8s-cluster-bundle,unknown,openat,/usr/lib/locale/C.UTF-8/LC_MESSAGES,unknown
k8s-cluster-bundle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/DigiCert_High_Assurance_EV_Root_CA.crt,top
k8s-cluster-bundle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/TeliaSonera_Root_CA_v1.crt,top
k8s-cluster-bundle,ca-certificates,read,/usr/share/ca-certificates/mozilla/Comodo_AAA_Services_root.crt,top
k8s-cluster-bundle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Security_Communication_Root_CA.crt,top
k8s-cluster-bundle,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libjava.so,top
k8s-cluster-bundle,unknown,openat,/etc/ld.so.cache,unknown
k8s-cluster-bundle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/TWCA_Global_Root_CA.crt,top
k8s-cluster-bundle,ca-certificates,read,/usr/share/ca-certificates/mozilla/QuoVadis_Root_CA_3_G3.crt,top
k8s-cluster-bundle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/ACCVRAIZ1.crt,top
k8s-cluster-bundle,ca-certificates,read,/usr/share/ca-certificates/mozilla/DigiCert_Trusted_Root_G4.crt,top
k8s-cluster-bundle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/EC-ACC.crt,top
k8s-cluster-bundle,ca-certificates,read,/usr/share/ca-certificates/mozilla/E-Tugra_Certification_Authority.crt,top
k8s-cluster-bundle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Amazon_Root_CA_1.crt,top
k8s-cluster-bundle,ca-certificates,read,/usr/share/ca-certificates/mozilla/AC_RAIZ_FNMT-RCM.crt,top
k8s-cluster-bundle,libctf0,read,/usr/lib/x86_64-linux-gnu/libctf.so.0.0.0,top
k8s-cluster-bundle,base-files,read,/etc/host.conf,transitive
k8s-cluster-bundle,libgcc-10-dev,openat,/usr/lib/gcc/x86_64-linux-gnu/10/crtbeginS.o,transitive
k8s-cluster-bundle,libgcc-10-dev,openat,/usr/lib/gcc/x86_64-linux-gnu/10/crtendS.o,transitive
k8s-cluster-bundle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/GTS_Root_R4.crt,top
k8s-cluster-bundle,ca-certificates,read,/usr/share/ca-certificates/mozilla/Microsoft_RSA_Root_Certificate_Authority_2017.crt,top
k8s-cluster-bundle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/ePKI_Root_Certification_Authority.crt,top
k8s-cluster-bundle,ca-certificates,read,/usr/share/ca-certificates/mozilla/DigiCert_Assured_ID_Root_CA.crt,top
k8s-cluster-bundle,base-files,openat,/usr/lib/os-release,transitive
k8s-cluster-bundle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Staat_der_Nederlanden_EV_Root_CA.crt,top
k8s-cluster-bundle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/SwissSign_Gold_CA_-_G2.crt,top
k8s-cluster-bundle,ca-certificates,read,/usr/share/ca-certificates/mozilla/SSL.com_Root_Certification_Authority_RSA.crt,top
k8s-cluster-bundle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Starfield_Root_Certificate_Authority_-_G2.crt,top
k8s-cluster-bundle,unknown,openat,/etc/ssl/certs/ca-certificates.crt,unknown
k8s-cluster-bundle,ca-certificates,read,/usr/share/ca-certificates/mozilla/Hongkong_Post_Root_CA_1.crt,top
k8s-cluster-bundle,libstdc++6,openat,/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.28,transitive
k8s-cluster-bundle,ca-certificates,read,/usr/share/ca-certificates/mozilla/Certum_Trusted_Network_CA.crt,top
k8s-cluster-bundle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Amazon_Root_CA_4.crt,top
k8s-cluster-bundle,ca-certificates,read,/usr/share/ca-certificates/mozilla/Entrust_Root_Certification_Authority_-_G2.crt,top
k8s-cluster-bundle,ca-certificates,read,/usr/share/ca-certificates/mozilla/Chambers_of_Commerce_Root_-_2008.crt,top
k8s-cluster-bundle,ca-certificates,read,/usr/share/ca-certificates/mozilla/Entrust_Root_Certification_Authority.crt,top
k8s-cluster-bundle,ca-certificates,read,/usr/share/ca-certificates/mozilla/emSign_ECC_Root_CA_-_C3.crt,top
k8s-cluster-bundle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/AffirmTrust_Premium.crt,top
k8s-cluster-bundle,unknown,openat,/etc/ssl/certs/java,unknown
k8s-cluster-bundle,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libjli.so,top
k8s-cluster-bundle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/TrustCor_RootCert_CA-2.crt,top
k8s-cluster-bundle,ca-certificates,read,/usr/share/ca-certificates/mozilla/Hellenic_Academic_and_Research_Institutions_RootCA_2015.crt,top
k8s-cluster-bundle,openjdk-17-jre-headless,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib/libjsvml.so,top
k8s-cluster-bundle,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib/server,unknown
k8s-cluster-bundle,ca-certificates,read,/usr/share/ca-certificates/mozilla/Cybertrust_Global_Root.crt,top
k8s-cluster-bundle,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib/security,unknown
k8s-cluster-bundle,unknown,read,/etc/group,unknown
k8s-cluster-bundle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/GTS_Root_R3.crt,top
k8s-cluster-bundle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/GlobalSign_ECC_Root_CA_-_R5.crt,top
k8s-cluster-bundle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/TWCA_Root_Certification_Authority.crt,top
k8s-cluster-bundle,ca-certificates,read,/usr/share/ca-certificates/mozilla/QuoVadis_Root_CA.crt,top
k8s-cluster-bundle,ca-certificates,read,/usr/share/ca-certificates/mozilla/GlobalSign_Root_CA_-_R3.crt,top
k8s-cluster-bundle,ca-certificates,read,/usr/share/ca-certificates/mozilla/QuoVadis_Root_CA_1_G3.crt,top
k8s-cluster-bundle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/DST_Root_CA_X3.crt,top
k8s-cluster-bundle,libc6,openat,/usr/lib/x86_64-linux-gnu/libpthread-2.31.so,transitive
k8s-cluster-bundle,unknown,openat,/usr/lib/x86_64-linux-gnu,unknown
k8s-cluster-bundle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/DigiCert_Assured_ID_Root_G3.crt,top
k8s-cluster-bundle,libc6-dev,openat,/usr/include/stdc-predef.h,transitive
k8s-cluster-bundle,ca-certificates,read,/usr/share/ca-certificates/mozilla/Sonera_Class_2_Root_CA.crt,top
k8s-cluster-bundle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/SecureTrust_CA.crt,top
k8s-cluster-bundle,libc6,read,/usr/lib/x86_64-linux-gnu/libdl-2.31.so,transitive
k8s-cluster-bundle,ca-certificates,openat,/usr/share/ca-certificates/mozilla/T-TeleSec_GlobalRoot_Class_2.crt,top
k8s-cluster-bundle,ca-certificates,read,/usr/share/ca-certificates/mozilla/IdenTrust_Commercial_Root_CA_1.crt,top
k8s-cluster-bundle,libc-bin,openat,/usr/lib/locale/C.UTF-8/LC_CTYPE,top
k8s-cluster-bundle,ca-certificates,read,/usr/share/ca-certificates/mozilla/Trustwave_Global_Certification_Authority.crt,top
k8s-cluster-bundle,ca-certificates,read,/usr/share/ca-certificates/mozilla/USERTrust_RSA_Certification_Authority.crt,top
k8s-cluster-bundle,libacl1,read,/usr/lib/x86_64-linux-gnu/libacl.so.1.1.2253,transitive
k8s-cluster-bundle,openjdk-17-jre-headless,read,/etc/java-17-openjdk/security/java.security,top
