project,pkg_name,syscall,path,type
aTox,openjdk-17-jre-headless,openat,/etc/java-17-openjdk/jvm-amd64.cfg,top
aTox,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib,unknown
aTox,openjdk-17-jre-headless,read,/etc/java-17-openjdk/net.properties,top
aTox,libmpc3,read,/usr/lib/x86_64-linux-gnu/libmpc.so.3.2.0,transitive
aTox,unknown,read,/sys/fs/cgroup/user.slice/user-1001.slice/session-190.scope/memory.max,unknown
aTox,libc-bin,openat,/etc/gai.conf,top
aTox,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/conf,unknown
aTox,openjdk-17-jdk-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/bin/jinfo,transitive
aTox,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libmanagement_agent.so,top
aTox,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libawt.so,top
aTox,openjdk-17-jdk-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/include/jvmticmlr.h,transitive
aTox,openjdk-17-jre-headless,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib/libjimage.so,top
aTox,libgcc-10-dev,read,/usr/lib/gcc/x86_64-linux-gnu/10/libgcc_s.so,transitive
aTox,libtinfo6,read,/usr/lib/x86_64-linux-gnu/libtinfo.so.6.2,transitive
aTox,openjdk-17-jre,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libjawt.so,transitive
aTox,openjdk-17-jre-headless,read,/etc/java-17-openjdk/security/public_suffix_list.dat,top
aTox,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/ct.sym,top
aTox,zlib1g,read,/usr/lib/x86_64-linux-gnu/libz.so.1.2.11,transitive
aTox,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libj2pkcs11.so,top
aTox,unknown,read,/sys/kernel/mm/transparent_hugepage/hpage_pmd_size,unknown
aTox,tzdata,openat,/usr/share/zoneinfo/Etc/UTC,transitive
aTox,libc6,read,/usr/lib/x86_64-linux-gnu/libpthread-2.31.so,transitive
aTox,unknown,read,/etc/ssl/certs/java/cacerts,unknown
aTox,openjdk-17-jdk-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/bin/jstat,transitive
aTox,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/include/linux,unknown
aTox,libatk-wrapper-java-jni,read,/usr/lib/x86_64-linux-gnu/jni/libatk-wrapper.so,top
aTox,openjdk-17-jre-headless,read,/etc/java-17-openjdk/psfontj2d.properties,top
aTox,openjdk-17-jdk-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/bin/jstatd,transitive
aTox,unknown,openat,/dev/random,unknown
aTox,libgmp10,openat,/usr/lib/x86_64-linux-gnu/libgmp.so.10.4.1,transitive
aTox,coreutils,execve,/bin/true,top
aTox,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/server/libjvm.so,top
aTox,openjdk-17-jdk-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/bin/jps,transitive
aTox,libc6-dev,openat,/usr/lib/x86_64-linux-gnu/crti.o,transitive
aTox,libc6,openat,/usr/lib/x86_64-linux-gnu/ld-2.31.so,transitive
aTox,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libnet.so,top
aTox,base-files,openat,/etc/host.conf,transitive
aTox,libctf0,openat,/usr/lib/x86_64-linux-gnu/libctf.so.0.0.0,transitive
aTox,libzstd1,openat,/usr/lib/x86_64-linux-gnu/libzstd.so.1.4.8,transitive
aTox,unknown,read,/etc/passwd,unknown
aTox,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/bin/jpackage,top
aTox,openjdk-17-jre-headless,openat,/etc/java-17-openjdk/security/policy/unlimited/default_local.policy,top
aTox,openjdk-17-jre-headless,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib/modules,top
aTox,libc6,read,/usr/lib/x86_64-linux-gnu/libresolv-2.31.so,transitive
aTox,openjdk-17-jdk-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/bin/javadoc,transitive
aTox,libc6-dev,read,/usr/lib/x86_64-linux-gnu/libc.so,transitive
aTox,gcc-10,read,/usr/lib/gcc/x86_64-linux-gnu/10/liblto_plugin.so.0.0.0,transitive
aTox,openjdk-17-jre-headless,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib/libjli.so,top
aTox,openjdk-17-jre-headless,read,/etc/java-17-openjdk/management/management.properties,top
aTox,unknown,openat,/sys/devices/system/cpu,unknown
aTox,libc6,read,/usr/lib/x86_64-linux-gnu/librt-2.31.so,transitive
aTox,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libjsvml.so,top
aTox,unknown,openat,/usr/lib/locale/C.UTF-8/LC_MESSAGES,unknown
aTox,libmpfr6,openat,/usr/lib/x86_64-linux-gnu/libmpfr.so.6.1.0,transitive
aTox,unknown,openat,/etc/timezone,unknown
aTox,openjdk-17-jdk,read,/usr/lib/jvm/java-17-openjdk-amd64/include/jawt.h,top
aTox,libisl23,read,/usr/lib/x86_64-linux-gnu/libisl.so.23.0.0,transitive
aTox,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libj2pcsc.so,top
aTox,unknown,openat,/sys/devices/system/cpu/online,unknown
aTox,openjdk-17-jdk-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/bin/javac,transitive
aTox,libpcre2-8-0,read,/usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.1,transitive
aTox,libc-bin,openat,/usr/lib/locale/C.UTF-8/LC_ADDRESS,top
aTox,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/include,unknown
aTox,openjdk-17-jre-headless,read,/etc/java-17-openjdk/security/blocked.certs,top
aTox,openjdk-17-jdk-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/bin/jarsigner,transitive
aTox,libc6,openat,/usr/lib/x86_64-linux-gnu/libm-2.31.so,transitive
aTox,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libverify.so,top
aTox,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/conf/security/policy/limited,unknown
aTox,libc6,read,/usr/lib/x86_64-linux-gnu/libnss_files-2.31.so,transitive
aTox,unknown,openat,/etc/hosts,unknown
aTox,unknown,openat,/etc/ld.so.cache,unknown
aTox,openjdk-17-jdk-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/bin/serialver,transitive
aTox,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/conf/security/policy,unknown
aTox,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libjava.so,top
aTox,openjdk-17-jre-headless,read,/etc/java-17-openjdk/security/policy/unlimited/default_US_export.policy,top
aTox,libc-bin,openat,/usr/lib/locale/C.UTF-8/LC_MEASUREMENT,top
aTox,openjdk-17-jdk-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/bin/jmod,transitive
aTox,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libj2gss.so,top
aTox,libc6-dev,read,/usr/include/stdc-predef.h,transitive
aTox,libc6-dev,openat,/usr/lib/x86_64-linux-gnu/Scrt1.o,transitive
aTox,libc-bin,read,/etc/gai.conf,top
aTox,unknown,openat,/etc/resolv.conf,unknown
aTox,openjdk-17-jdk-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/bin/jlink,transitive
aTox,openjdk-17-jre-headless,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib/libzip.so,top
aTox,libbinutils,openat,/usr/lib/x86_64-linux-gnu/libopcodes-2.35.2-system.so,transitive
aTox,unknown,openat,/usr/lib,unknown
aTox,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libextnet.so,top
aTox,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libsaproc.so,top
aTox,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libmanagement_ext.so,top
aTox,openjdk-17-jdk-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/include/jni.h,transitive
aTox,openjdk-17-jre-headless,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib/libnio.so,top
aTox,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/liblcms.so,top
aTox,openjdk-17-jre-headless,read,/etc/java-17-openjdk/security/policy/README.txt,top
aTox,openjdk-17-jre-headless,read,/etc/java-17-openjdk/accessibility.properties,top
aTox,libc6,openat,/usr/lib/x86_64-linux-gnu/libc-2.31.so,transitive
aTox,openjdk-17-jdk-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/bin/jdeps,transitive
aTox,libgmp10,read,/usr/lib/x86_64-linux-gnu/libgmp.so.10.4.1,transitive
aTox,openjdk-17-jre-headless,read,/etc/java-17-openjdk/security/java.policy,top
aTox,openjdk-17-jdk-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/bin/jshell,transitive
aTox,bash,execve,/bin/bash,top
aTox,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/modules,top
aTox,base-files,read,/etc/host.conf,transitive
aTox,libgcc-10-dev,openat,/usr/lib/gcc/x86_64-linux-gnu/10/crtbeginS.o,transitive
aTox,libgcc-10-dev,openat,/usr/lib/gcc/x86_64-linux-gnu/10/crtendS.o,transitive
aTox,libctf0,read,/usr/lib/x86_64-linux-gnu/libctf.so.0.0.0,transitive
