project,pkg_name,syscall,path,type
buildtools,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/types.h,transitive
buildtools,libstdc++-10-dev,openat,/usr/include/c++/10/iomanip,transitive
buildtools,libstdc++-10-dev,read,/usr/include/c++/10/bits/forward_list.tcc,transitive
buildtools,libstdc++-10-dev,openat,/usr/include/c++/10/bits/range_cmp.h,transitive
buildtools,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/types/__fpos64_t.h,transitive
buildtools,libstdc++-10-dev,read,/usr/include/c++/10/memory,transitive
buildtools,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/types/sigevent_t.h,transitive
buildtools,unknown,openat,/usr/share/git-core/templates/info,unknown
buildtools,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Trustis_FPS_Root_CA.crt,top
buildtools,libstdc++-10-dev,read,/usr/include/c++/10/bits/uniform_int_dist.h,transitive
buildtools,libstdc++-10-dev,openat,/usr/include/c++/10/bits/algorithmfwd.h,transitive
buildtools,libstdc++-10-dev,read,/usr/include/c++/10/bits/hashtable_policy.h,transitive
buildtools,libgcc-10-dev,openat,/usr/lib/gcc/x86_64-linux-gnu/10/include/emmintrin.h,transitive
buildtools,libc6,read,/usr/lib/x86_64-linux-gnu/libresolv-2.31.so,transitive
buildtools,libstdc++-10-dev,openat,/usr/include/c++/10/concepts,transitive
buildtools,libstdc++-10-dev,openat,/usr/include/c++/10/debug/assertions.h,transitive
buildtools,libstdc++-10-dev,openat,/usr/include/c++/10/cstdlib,transitive
buildtools,git,read,/usr/share/git-core/templates/hooks/pre-receive.sample,top
buildtools,libkrb5support0,openat,/usr/lib/x86_64-linux-gnu/libkrb5support.so.0.1,transitive
buildtools,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/auxv.h,transitive
buildtools,libunistring2,read,/usr/lib/x86_64-linux-gnu/libunistring.so.2.1.0,transitive
buildtools,libstdc++-10-dev,openat,/usr/include/c++/10/bits/stl_iterator_base_funcs.h,transitive
buildtools,libstdc++-10-dev,read,/usr/include/c++/10/bits/stl_list.h,transitive
buildtools,ca-certificates,read,/usr/share/ca-certificates/mozilla/DigiCert_Trusted_Root_G4.crt,top
buildtools,libc6-dev,read,/usr/include/unistd.h,transitive
buildtools,libgcc-10-dev,read,/usr/lib/gcc/x86_64-linux-gnu/10/include/float.h,transitive
buildtools,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/fcntl2.h,transitive
buildtools,libstdc++-10-dev,read,/usr/include/c++/10/vector,transitive
buildtools,ca-certificates,read,/usr/share/ca-certificates/mozilla/E-Tugra_Certification_Authority.crt,top
buildtools,libstdc++-10-dev,openat,/usr/include/c++/10/bits/locale_facets_nonio.h,transitive
