project,pkg_name,syscall,path,type
brotli,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/types.h,transitive
brotli,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/types/sigset_t.h,transitive
brotli,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/types/clockid_t.h,transitive
brotli,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/types/__fpos64_t.h,transitive
brotli,ca-certificates,read,/usr/share/ca-certificates/mozilla/Go_Daddy_Root_Certificate_Authority_-_G2.crt,top
brotli,ca-certificates,read,/usr/share/ca-certificates/mozilla/GTS_Root_R2.crt,top
brotli,libc6-dev,openat,/usr/include/memory.h,transitive
brotli,tzdata,openat,/usr/share/zoneinfo/Etc/UTC,transitive
brotli,linux-libc-dev,read,/usr/include/linux/errno.h,transitive
brotli,libc6-dev,openat,/usr/include/x86_64-linux-gnu/sys/types.h,transitive
brotli,unknown,openat,/usr/bin,unknown
brotli,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Trustis_FPS_Root_CA.crt,top
brotli,libc6-dev,openat,/usr/include/features.h,transitive
brotli,ca-certificates,openat,/usr/share/ca-certificates/mozilla/GlobalSign_Root_CA.crt,top
brotli,libc6,read,/usr/lib/x86_64-linux-gnu/libresolv-2.31.so,transitive
brotli,libc6-dev,openat,/usr/include/x86_64-linux-gnu/sys/stat.h,transitive
brotli,libc6-dev,read,/usr/lib/x86_64-linux-gnu/libc.so,transitive
brotli,libc6,read,/usr/lib/x86_64-linux-gnu/libmvec-2.31.so,transitive
brotli,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Amazon_Root_CA_3.crt,top
brotli,unknown,openat,/usr/lib/locale/C.UTF-8/LC_MESSAGES,unknown
brotli,ca-certificates,openat,/usr/share/ca-certificates/mozilla/DigiCert_High_Assurance_EV_Root_CA.crt,top
brotli,ca-certificates,openat,/usr/share/ca-certificates/mozilla/TeliaSonera_Root_CA_v1.crt,top
brotli,ca-certificates,read,/usr/share/ca-certificates/mozilla/Comodo_AAA_Services_root.crt,top
