project,pkg_name,syscall,path,type
bazel-skylib,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/types.h,transitive
bazel-skylib,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/types/sigset_t.h,transitive
bazel-skylib,unknown,read,/usr/lib/python3.9/__pycache__/_weakrefset.cpython-39.pyc,unknown
bazel-skylib,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/types/clockid_t.h,transitive
bazel-skylib,libstdc++-10-dev,openat,/usr/include/c++/10/bits/range_cmp.h,transitive
bazel-skylib,libstdc++-10-dev,openat,/usr/include/c++/10/bits/basic_string.h,transitive
bazel-skylib,libstdc++-10-dev,read,/usr/include/c++/10/ostream,transitive
bazel-skylib,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/types/__fpos64_t.h,transitive
bazel-skylib,libstdc++-10-dev,openat,/usr/include/x86_64-linux-gnu/c++/10/bits/c++locale.h,transitive
bazel-skylib,ca-certificates,read,/usr/share/ca-certificates/mozilla/Go_Daddy_Root_Certificate_Authority_-_G2.crt,top
bazel-skylib,libstdc++-10-dev,openat,/usr/include/c++/10/bits/move.h,transitive
bazel-skylib,unknown,openat,/usr/lib/python3.9/__pycache__/reprlib.cpython-39.pyc,unknown
bazel-skylib,ca-certificates,read,/usr/share/ca-certificates/mozilla/GTS_Root_R2.crt,top
bazel-skylib,libpcre3,openat,/usr/lib/x86_64-linux-gnu/libpcre.so.3.13.3,top
bazel-skylib,libstdc++-10-dev,read,/usr/include/c++/10/bits/cpp_type_traits.h,transitive
bazel-skylib,unknown,read,/usr/lib/python3.9/__pycache__/_compression.cpython-39.pyc,unknown
bazel-skylib,libstdc++-10-dev,read,/usr/include/c++/10/memory,transitive
bazel-skylib,linux-libc-dev,read,/usr/include/x86_64-linux-gnu/asm/types.h,transitive
bazel-skylib,tzdata,openat,/usr/share/zoneinfo/Etc/UTC,transitive
bazel-skylib,linux-libc-dev,read,/usr/include/x86_64-linux-gnu/asm/posix_types.h,transitive
bazel-skylib,unknown,openat,/usr/lib/python3.9/__pycache__/copy.cpython-39.pyc,unknown
bazel-skylib,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/sched.h,transitive
bazel-skylib,unknown,openat,/usr/lib/python3.9/__pycache__/enum.cpython-39.pyc,unknown
bazel-skylib,libstdc++-10-dev,openat,/usr/include/x86_64-linux-gnu/c++/10/bits/os_defines.h,transitive
bazel-skylib,debianutils,execve,/usr/bin/which,transitive
bazel-skylib,linux-libc-dev,read,/usr/include/linux/errno.h,transitive
bazel-skylib,unknown,openat,/usr/lib/python3.9/collections/__pycache__/abc.cpython-39.pyc,unknown
bazel-skylib,unknown,openat,/usr/lib/python3.9/__pycache__/sre_constants.cpython-39.pyc,unknown
bazel-skylib,libstdc++-10-dev,openat,/usr/include/c++/10/cstdint,transitive
bazel-skylib,libstdc++-10-dev,read,/usr/include/c++/10/bits/functional_hash.h,transitive
bazel-skylib,unknown,openat,/usr/lib/python3.9/__pycache__/heapq.cpython-39.pyc,unknown
bazel-skylib,libc6-dev,openat,/usr/include/x86_64-linux-gnu/sys/types.h,transitive
bazel-skylib,libstdc++-10-dev,read,/usr/include/c++/10/bits/unique_ptr.h,transitive
bazel-skylib,unknown,openat,/usr/bin,unknown
bazel-skylib,libc6-dev,openat,/usr/include/features.h,transitive
bazel-skylib,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Trustis_FPS_Root_CA.crt,top
bazel-skylib,linux-libc-dev,read,/usr/include/linux/stat.h,transitive
bazel-skylib,libstdc++-10-dev,read,/usr/include/c++/10/bits/uniform_int_dist.h,transitive
bazel-skylib,libstdc++-10-dev,openat,/usr/include/c++/10/bits/algorithmfwd.h,transitive
bazel-skylib,ca-certificates,openat,/usr/share/ca-certificates/mozilla/GlobalSign_Root_CA.crt,top
bazel-skylib,libc6,read,/usr/lib/x86_64-linux-gnu/libresolv-2.31.so,transitive
bazel-skylib,libc6-dev,openat,/usr/include/x86_64-linux-gnu/sys/stat.h,transitive
bazel-skylib,libc6-dev,read,/usr/lib/x86_64-linux-gnu/libc.so,transitive
bazel-skylib,libc6,read,/usr/lib/x86_64-linux-gnu/libmvec-2.31.so,transitive
bazel-skylib,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Amazon_Root_CA_3.crt,top
bazel-skylib,libstdc++-10-dev,openat,/usr/include/c++/10/concepts,transitive
bazel-skylib,unknown,openat,/usr/lib/locale/C.UTF-8/LC_MESSAGES,unknown
bazel-skylib,libstdc++-10-dev,openat,/usr/include/c++/10/debug/assertions.h,transitive
bazel-skylib,ca-certificates,openat,/usr/share/ca-certificates/mozilla/DigiCert_High_Assurance_EV_Root_CA.crt,top
bazel-skylib,ca-certificates,openat,/usr/share/ca-certificates/mozilla/TeliaSonera_Root_CA_v1.crt,top
bazel-skylib,ca-certificates,read,/usr/share/ca-certificates/mozilla/Comodo_AAA_Services_root.crt,top
bazel-skylib,unknown,openat,/usr/lib/python3.9/__pycache__/gzip.cpython-39.pyc,unknown
