project,pkg_name,syscall,path,type
polymorphic_value,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/types.h,transitive
polymorphic_value,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/types/sigset_t.h,transitive
polymorphic_value,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/types/clockid_t.h,transitive
polymorphic_value,libstdc++-10-dev,openat,/usr/include/c++/10/iomanip,transitive
polymorphic_value,libstdc++-10-dev,openat,/usr/include/c++/10/tr1/riemann_zeta.tcc,transitive
polymorphic_value,libstdc++-10-dev,openat,/usr/include/c++/10/bits/range_cmp.h,transitive
polymorphic_value,libstdc++-10-dev,openat,/usr/include/c++/10/bits/basic_string.h,transitive
polymorphic_value,libstdc++-10-dev,read,/usr/include/c++/10/ostream,transitive
polymorphic_value,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/types/__fpos64_t.h,transitive
polymorphic_value,ca-certificates,read,/usr/share/ca-certificates/mozilla/Go_Daddy_Root_Certificate_Authority_-_G2.crt,top
polymorphic_value,libstdc++-10-dev,openat,/usr/include/x86_64-linux-gnu/c++/10/bits/c++locale.h,transitive
polymorphic_value,libstdc++-10-dev,read,/usr/include/c++/10/tr1/poly_laguerre.tcc,transitive
polymorphic_value,libstdc++-10-dev,openat,/usr/include/c++/10/bits/move.h,transitive
polymorphic_value,ca-certificates,read,/usr/share/ca-certificates/mozilla/GTS_Root_R2.crt,top
polymorphic_value,libstdc++-10-dev,read,/usr/include/c++/10/bits/cpp_type_traits.h,transitive
polymorphic_value,libstdc++-10-dev,read,/usr/include/c++/10/memory,transitive
polymorphic_value,tzdata,openat,/usr/share/zoneinfo/Etc/UTC,transitive
polymorphic_value,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/types/sigevent_t.h,transitive
polymorphic_value,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/sched.h,transitive
polymorphic_value,libstdc++-10-dev,openat,/usr/include/x86_64-linux-gnu/c++/10/bits/os_defines.h,transitive
polymorphic_value,linux-libc-dev,read,/usr/include/linux/errno.h,transitive
polymorphic_value,libstdc++-10-dev,openat,/usr/include/c++/10/cstdint,transitive
polymorphic_value,libstdc++-10-dev,openat,/usr/include/c++/10/bits/stl_deque.h,transitive
polymorphic_value,libstdc++-10-dev,read,/usr/include/c++/10/bits/functional_hash.h,transitive
polymorphic_value,libc6-dev,openat,/usr/include/x86_64-linux-gnu/sys/types.h,transitive
polymorphic_value,libstdc++-10-dev,read,/usr/include/c++/10/bits/unique_ptr.h,transitive
polymorphic_value,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Trustis_FPS_Root_CA.crt,top
polymorphic_value,libc6-dev,openat,/usr/include/features.h,transitive
polymorphic_value,libstdc++-10-dev,read,/usr/include/c++/10/tr1/gamma.tcc,transitive
polymorphic_value,unknown,openat,/usr/bin,unknown
polymorphic_value,libstdc++-10-dev,read,/usr/include/c++/10/bits/uniform_int_dist.h,transitive
polymorphic_value,libstdc++-10-dev,read,/usr/include/c++/10/bits/hashtable_policy.h,transitive
polymorphic_value,libstdc++-10-dev,openat,/usr/include/c++/10/bits/algorithmfwd.h,transitive
polymorphic_value,ca-certificates,openat,/usr/share/ca-certificates/mozilla/GlobalSign_Root_CA.crt,top
polymorphic_value,libstdc++-10-dev,openat,/usr/include/c++/10/regex,transitive
polymorphic_value,libc6,read,/usr/lib/x86_64-linux-gnu/libresolv-2.31.so,transitive
polymorphic_value,libc6-dev,read,/usr/lib/x86_64-linux-gnu/libc.so,transitive
polymorphic_value,libc6,read,/usr/lib/x86_64-linux-gnu/libmvec-2.31.so,transitive
polymorphic_value,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Amazon_Root_CA_3.crt,top
polymorphic_value,libstdc++-10-dev,openat,/usr/include/c++/10/concepts,transitive
polymorphic_value,unknown,openat,/usr/lib/locale/C.UTF-8/LC_MESSAGES,unknown
polymorphic_value,ca-certificates,openat,/usr/share/ca-certificates/mozilla/DigiCert_High_Assurance_EV_Root_CA.crt,top
polymorphic_value,libstdc++-10-dev,openat,/usr/include/c++/10/debug/assertions.h,transitive
polymorphic_value,ca-certificates,openat,/usr/share/ca-certificates/mozilla/TeliaSonera_Root_CA_v1.crt,top
polymorphic_value,ca-certificates,read,/usr/share/ca-certificates/mozilla/Comodo_AAA_Services_root.crt,top
polymorphic_value,libstdc++-10-dev,openat,/usr/include/x86_64-linux-gnu/c++/10/bits/ctype_base.h,transitive
polymorphic_value,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/thread-shared-types.h,transitive
polymorphic_value,libstdc++-10-dev,openat,/usr/include/c++/10/cstdlib,transitive
polymorphic_value,libstdc++-10-dev,openat,/usr/include/c++/10/backward/binders.h,transitive
polymorphic_value,libstdc++-10-dev,read,/usr/include/c++/10/bits/regex_compiler.tcc,transitive
polymorphic_value,libstdc++-10-dev,read,/usr/include/x86_64-linux-gnu/c++/10/bits/messages_members.h,transitive
polymorphic_value,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/types/stack_t.h,transitive
polymorphic_value,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Security_Communication_Root_CA.crt,top
polymorphic_value,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libjava.so,top
polymorphic_value,libstdc++-10-dev,read,/usr/include/x86_64-linux-gnu/c++/10/bits/gthr-default.h,transitive
polymorphic_value,libstdc++-10-dev,openat,/usr/include/x86_64-linux-gnu/c++/10/bits/c++config.h,transitive
polymorphic_value,ca-certificates,openat,/usr/share/ca-certificates/mozilla/TWCA_Global_Root_CA.crt,top
polymorphic_value,ca-certificates,read,/usr/share/ca-certificates/mozilla/QuoVadis_Root_CA_3_G3.crt,top
polymorphic_value,libc6-dev,openat,/usr/include/pthread.h,transitive
polymorphic_value,unknown,openat,/etc/ld.so.cache,unknown
polymorphic_value,libstdc++-10-dev,read,/usr/include/c++/10/bits/quoted_string.h,transitive
polymorphic_value,ca-certificates,openat,/usr/share/ca-certificates/mozilla/ACCVRAIZ1.crt,top
polymorphic_value,libstdc++-10-dev,read,/usr/include/c++/10/initializer_list,transitive
polymorphic_value,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/stdio_lim.h,transitive
polymorphic_value,libstdc++-10-dev,openat,/usr/include/c++/10/bits/stl_iterator_base_funcs.h,transitive
polymorphic_value,ca-certificates,read,/usr/share/ca-certificates/mozilla/DigiCert_Trusted_Root_G4.crt,top
polymorphic_value,libstdc++-10-dev,openat,/usr/include/c++/10/bits/iterator_concepts.h,transitive
polymorphic_value,ca-certificates,openat,/usr/share/ca-certificates/mozilla/EC-ACC.crt,top
polymorphic_value,libc6-dev,read,/usr/include/wctype.h,transitive
polymorphic_value,libstdc++-10-dev,openat,/usr/include/c++/10/unordered_map,transitive
polymorphic_value,libc6-dev,read,/usr/include/unistd.h,transitive
polymorphic_value,libstdc++-10-dev,read,/usr/include/x86_64-linux-gnu/c++/10/bits/opt_random.h,transitive
polymorphic_value,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/long-double.h,transitive
polymorphic_value,libgcc-10-dev,read,/usr/lib/gcc/x86_64-linux-gnu/10/include/float.h,transitive
polymorphic_value,libstdc++-10-dev,read,/usr/include/c++/10/bits/stl_numeric.h,transitive
polymorphic_value,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/getopt_core.h,transitive
polymorphic_value,libstdc++-10-dev,read,/usr/include/c++/10/bits/regex_scanner.h,transitive
polymorphic_value,libstdc++-10-dev,read,/usr/include/c++/10/cerrno,transitive
polymorphic_value,libstdc++-10-dev,read,/usr/include/c++/10/vector,transitive
