project,pkg_name,syscall,path,type
rules_proto,libc-bin,openat,/etc/gai.conf,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/Go_Daddy_Root_Certificate_Authority_-_G2.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/GTS_Root_R2.crt,top
rules_proto,tzdata,openat,/usr/share/zoneinfo/Etc/UTC,transitive
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Trustis_FPS_Root_CA.crt,top
rules_proto,openjdk-17-jre-headless,openat,/etc/java-17-openjdk/security/policy/unlimited/default_local.policy,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/GlobalSign_Root_CA.crt,top
rules_proto,libc6,read,/usr/lib/x86_64-linux-gnu/libresolv-2.31.so,transitive
rules_proto,libc6-dev,read,/usr/lib/x86_64-linux-gnu/libc.so,transitive
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Amazon_Root_CA_3.crt,top
rules_proto,unknown,openat,/usr/lib/locale/C.UTF-8/LC_MESSAGES,unknown
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/DigiCert_High_Assurance_EV_Root_CA.crt,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/TeliaSonera_Root_CA_v1.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/Comodo_AAA_Services_root.crt,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Security_Communication_Root_CA.crt,top
rules_proto,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libjava.so,top
rules_proto,unknown,openat,/etc/ld.so.cache,unknown
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/ACCVRAIZ1.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/QuoVadis_Root_CA_3_G3.crt,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/TWCA_Global_Root_CA.crt,top
rules_proto,liblzma5,read,/usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5,transitive
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/DigiCert_Trusted_Root_G4.crt,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/EC-ACC.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/E-Tugra_Certification_Authority.crt,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Amazon_Root_CA_1.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/AC_RAIZ_FNMT-RCM.crt,top
rules_proto,libctf0,read,/usr/lib/x86_64-linux-gnu/libctf.so.0.0.0,transitive
rules_proto,base-files,read,/etc/host.conf,transitive
rules_proto,libgcc-10-dev,openat,/usr/lib/gcc/x86_64-linux-gnu/10/crtbeginS.o,transitive
rules_proto,libgcc-10-dev,openat,/usr/lib/gcc/x86_64-linux-gnu/10/crtendS.o,transitive
rules_proto,unknown,execve,/usr/bin/mkdir,unknown
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/GTS_Root_R4.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/Microsoft_RSA_Root_Certificate_Authority_2017.crt,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/ePKI_Root_Certification_Authority.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/DigiCert_Assured_ID_Root_CA.crt,top
rules_proto,base-files,openat,/usr/lib/os-release,transitive
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Staat_der_Nederlanden_EV_Root_CA.crt,top
rules_proto,libsystemd0,openat,/usr/lib/x86_64-linux-gnu/libsystemd.so.0.30.0,transitive
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/SwissSign_Gold_CA_-_G2.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/SSL.com_Root_Certification_Authority_RSA.crt,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Starfield_Root_Certificate_Authority_-_G2.crt,top
rules_proto,unknown,openat,/etc/ssl/certs/ca-certificates.crt,unknown
rules_proto,liblz4-1,read,/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3,top
rules_proto,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/tzdb.dat,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/Hongkong_Post_Root_CA_1.crt,top
rules_proto,openjdk-17-jre-headless,openat,/etc/java-17-openjdk/net.properties,top
rules_proto,libstdc++6,openat,/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.28,transitive
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/Certum_Trusted_Network_CA.crt,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Amazon_Root_CA_4.crt,top
rules_proto,libgcrypt20,openat,/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.2.8,transitive
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/Entrust_Root_Certification_Authority_-_G2.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/Chambers_of_Commerce_Root_-_2008.crt,top
rules_proto,coreutils,execve,/usr/bin/test,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/Entrust_Root_Certification_Authority.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/emSign_ECC_Root_CA_-_C3.crt,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/AffirmTrust_Premium.crt,top
rules_proto,unknown,openat,/etc/ssl/certs/java,unknown
rules_proto,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libjli.so,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/TrustCor_RootCert_CA-2.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/Hellenic_Academic_and_Research_Institutions_RootCA_2015.crt,top
rules_proto,openjdk-17-jre-headless,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib/libjsvml.so,top
rules_proto,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib/server,unknown
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/Cybertrust_Global_Root.crt,top
rules_proto,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib/security,unknown
rules_proto,unknown,read,/etc/group,unknown
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/GTS_Root_R3.crt,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/GlobalSign_ECC_Root_CA_-_R5.crt,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/TWCA_Root_Certification_Authority.crt,top
rules_proto,openjdk-17-jre-headless,openat,/etc/java-17-openjdk/security/blocked.certs,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/QuoVadis_Root_CA.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/GlobalSign_Root_CA_-_R3.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/QuoVadis_Root_CA_1_G3.crt,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/DST_Root_CA_X3.crt,top
rules_proto,libc6,openat,/usr/lib/x86_64-linux-gnu/libpthread-2.31.so,transitive
rules_proto,unknown,openat,/usr/lib/x86_64-linux-gnu,unknown
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/DigiCert_Assured_ID_Root_G3.crt,top
rules_proto,libc6-dev,openat,/usr/include/stdc-predef.h,transitive
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/Sonera_Class_2_Root_CA.crt,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/SecureTrust_CA.crt,top
rules_proto,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libzip.so,top
rules_proto,libc6,read,/usr/lib/x86_64-linux-gnu/libdl-2.31.so,transitive
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/T-TeleSec_GlobalRoot_Class_2.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/IdenTrust_Commercial_Root_CA_1.crt,top
rules_proto,libc-bin,openat,/usr/lib/locale/C.UTF-8/LC_CTYPE,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/Trustwave_Global_Certification_Authority.crt,top
rules_proto,libacl1,read,/usr/lib/x86_64-linux-gnu/libacl.so.1.1.2253,transitive
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/USERTrust_RSA_Certification_Authority.crt,top
rules_proto,openjdk-17-jre-headless,read,/etc/java-17-openjdk/security/java.security,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/Global_Chambersign_Root_-_2008.crt,top
rules_proto,libc6-dev,read,/usr/lib/x86_64-linux-gnu/crtn.o,transitive
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/DigiCert_Global_Root_G3.crt,top
rules_proto,libc-bin,openat,/usr/lib/locale/C.UTF-8/LC_PAPER,top
rules_proto,unknown,read,/dev/urandom,unknown
rules_proto,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/server/classes.jsa,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Staat_der_Nederlanden_Root_CA_-_G3.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/GDCA_TrustAUTH_R5_ROOT.crt,top
rules_proto,libc6-dev,read,/usr/lib/x86_64-linux-gnu/libc_nonshared.a,transitive
rules_proto,libgcc-s1,read,/usr/lib/x86_64-linux-gnu/libgcc_s.so.1,transitive
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/OISTE_WISeKey_Global_Root_GB_CA.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/NAVER_Global_Root_Certification_Authority.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/Baltimore_CyberTrust_Root.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/e-Szigno_Root_CA_2017.crt,top
rules_proto,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib,unknown
rules_proto,libmpc3,read,/usr/lib/x86_64-linux-gnu/libmpc.so.3.2.0,transitive
rules_proto,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/conf,unknown
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/COMODO_Certification_Authority.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/Buypass_Class_3_Root_CA.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/Izenpe.com.crt,top
rules_proto,openjdk-17-jre-headless,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib/libjimage.so,top
rules_proto,libgcc-10-dev,read,/usr/lib/gcc/x86_64-linux-gnu/10/libgcc_s.so,transitive
rules_proto,unknown,execve,/usr/bin/gzip,unknown
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Entrust_Root_Certification_Authority_-_G4.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/Atos_TrustedRoot_2011.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/Microsoft_ECC_Root_Certificate_Authority_2017.crt,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/CA_Disig_Root_R2.crt,top
rules_proto,unknown,read,/etc/ssl/certs/java/cacerts,unknown
rules_proto,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/server/libjvm.so,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Starfield_Class_2_CA.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/IdenTrust_Public_Sector_Root_CA_1.crt,top
rules_proto,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libnet.so,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/GlobalSign_ECC_Root_CA_-_R4.crt,top
rules_proto,libgpg-error0,read,/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.29.0,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/XRamp_Global_CA_Root.crt,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Entrust_Root_Certification_Authority_-_EC1.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/emSign_Root_CA_-_G1.crt,top
rules_proto,gcc-10,read,/usr/lib/gcc/x86_64-linux-gnu/10/liblto_plugin.so.0.0.0,transitive
rules_proto,libc6,read,/usr/lib/x86_64-linux-gnu/librt-2.31.so,transitive
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/DigiCert_Global_Root_CA.crt,top
rules_proto,libmpfr6,openat,/usr/lib/x86_64-linux-gnu/libmpfr.so.6.1.0,transitive
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/UCA_Global_G2_Root.crt,top
rules_proto,unknown,openat,/sys/devices/system/cpu/online,unknown
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/Amazon_Root_CA_2.crt,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Hellenic_Academic_and_Research_Institutions_ECC_RootCA_2015.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/SSL.com_EV_Root_Certification_Authority_RSA_R2.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/DigiCert_Assured_ID_Root_G2.crt,top
rules_proto,libpcre2-8-0,read,/usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.1,transitive
rules_proto,libc-bin,openat,/usr/lib/locale/C.UTF-8/LC_ADDRESS,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/UCA_Extended_Validation_Root.crt,top
rules_proto,libc-bin,openat,/usr/lib/locale/C.UTF-8/LC_MEASUREMENT,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/SSL.com_Root_Certification_Authority_ECC.crt,top
rules_proto,libc6-dev,openat,/usr/lib/x86_64-linux-gnu/Scrt1.o,transitive
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/IdenTrust_Commercial_Root_CA_1.crt,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/VeriSign_Universal_Root_Certification_Authority.crt,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/emSign_Root_CA_-_C1.crt,top
rules_proto,unknown,openat,/usr/lib,unknown
rules_proto,libbinutils,openat,/usr/lib/x86_64-linux-gnu/libopcodes-2.35.2-system.so,transitive
rules_proto,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libextnet.so,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/OISTE_WISeKey_Global_Root_GC_CA.crt,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/SecureSign_RootCA11.crt,top
rules_proto,ca-certificates,read,/usr/share/ca-certificates/mozilla/T-TeleSec_GlobalRoot_Class_3.crt,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Trustwave_Global_ECC_P256_Certification_Authority.crt,top
rules_proto,ca-certificates,openat,/usr/share/ca-certificates/mozilla/NetLock_Arany_=Class_Gold=_Főtanúsítvány.crt,top
