project,pkg_name,syscall,path,type
grpc-kotlin,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/types.h,transitive
grpc-kotlin,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/types/sigset_t.h,transitive
grpc-kotlin,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/types/clockid_t.h,transitive
grpc-kotlin,libstdc++-10-dev,openat,/usr/include/c++/10/iomanip,transitive
grpc-kotlin,libstdc++-10-dev,read,/usr/include/c++/10/bits/forward_list.tcc,transitive
grpc-kotlin,libstdc++-10-dev,openat,/usr/include/c++/10/bits/range_cmp.h,transitive
grpc-kotlin,libstdc++-10-dev,openat,/usr/include/c++/10/bits/basic_string.h,transitive
grpc-kotlin,libstdc++-10-dev,read,/usr/include/c++/10/ostream,transitive
grpc-kotlin,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/types/__fpos64_t.h,transitive
grpc-kotlin,libc-bin,openat,/etc/gai.conf,top
grpc-kotlin,libstdc++-10-dev,openat,/usr/include/x86_64-linux-gnu/c++/10/bits/c++locale.h,transitive
grpc-kotlin,libc6-dev,read,/usr/include/semaphore.h,transitive
grpc-kotlin,libstdc++-10-dev,openat,/usr/include/c++/10/bits/move.h,transitive
grpc-kotlin,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/strings_fortified.h,transitive
grpc-kotlin,libstdc++-10-dev,openat,/usr/include/c++/10/cstdarg,transitive
grpc-kotlin,linux-libc-dev,openat,/usr/include/linux/limits.h,transitive
grpc-kotlin,libstdc++-10-dev,read,/usr/include/c++/10/bits/cpp_type_traits.h,transitive
grpc-kotlin,linux-libc-dev,read,/usr/include/x86_64-linux-gnu/asm/types.h,transitive
grpc-kotlin,libstdc++-10-dev,read,/usr/include/c++/10/memory,transitive
grpc-kotlin,tzdata,openat,/usr/share/zoneinfo/Etc/UTC,transitive
grpc-kotlin,linux-libc-dev,read,/usr/include/x86_64-linux-gnu/asm/posix_types.h,transitive
grpc-kotlin,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/types/sigevent_t.h,transitive
grpc-kotlin,libatk-wrapper-java-jni,read,/usr/lib/x86_64-linux-gnu/jni/libatk-wrapper.so,top
grpc-kotlin,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/sched.h,transitive
grpc-kotlin,libc6-dev,openat,/usr/include/x86_64-linux-gnu/sys/auxv.h,transitive
grpc-kotlin,libstdc++-10-dev,openat,/usr/include/x86_64-linux-gnu/c++/10/bits/os_defines.h,transitive
grpc-kotlin,libstdc++-10-dev,read,/usr/include/c++/10/unordered_set,transitive
grpc-kotlin,linux-libc-dev,read,/usr/include/linux/errno.h,transitive
grpc-kotlin,libstdc++-10-dev,openat,/usr/include/c++/10/cstdint,transitive
grpc-kotlin,libstdc++-10-dev,read,/usr/include/c++/10/bits/functional_hash.h,transitive
