project,pkg_name,syscall,path,type
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Go_Daddy_Root_Certificate_Authority_-_G2.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/GTS_Root_R2.crt,top
bazel-compile-commands-extractor,tzdata,openat,/usr/share/zoneinfo/Etc/UTC,transitive
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Trustis_FPS_Root_CA.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/GlobalSign_Root_CA.crt,top
bazel-compile-commands-extractor,libc6,read,/usr/lib/x86_64-linux-gnu/libresolv-2.31.so,transitive
bazel-compile-commands-extractor,libc6-dev,read,/usr/lib/x86_64-linux-gnu/libc.so,transitive
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Amazon_Root_CA_3.crt,top
bazel-compile-commands-extractor,unknown,openat,/usr/lib/locale/C.UTF-8/LC_MESSAGES,unknown
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/DigiCert_High_Assurance_EV_Root_CA.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/TeliaSonera_Root_CA_v1.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Comodo_AAA_Services_root.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Security_Communication_Root_CA.crt,top
bazel-compile-commands-extractor,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libjava.so,top
bazel-compile-commands-extractor,unknown,openat,/etc/ld.so.cache,unknown
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/TWCA_Global_Root_CA.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/ACCVRAIZ1.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/QuoVadis_Root_CA_3_G3.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/DigiCert_Trusted_Root_G4.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/EC-ACC.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/E-Tugra_Certification_Authority.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Amazon_Root_CA_1.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/AC_RAIZ_FNMT-RCM.crt,top
bazel-compile-commands-extractor,libctf0,read,/usr/lib/x86_64-linux-gnu/libctf.so.0.0.0,transitive
bazel-compile-commands-extractor,base-files,read,/etc/host.conf,transitive
bazel-compile-commands-extractor,libgcc-10-dev,openat,/usr/lib/gcc/x86_64-linux-gnu/10/crtbeginS.o,transitive
bazel-compile-commands-extractor,libgcc-10-dev,openat,/usr/lib/gcc/x86_64-linux-gnu/10/crtendS.o,transitive
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/GTS_Root_R4.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Microsoft_RSA_Root_Certificate_Authority_2017.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/ePKI_Root_Certification_Authority.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/DigiCert_Assured_ID_Root_CA.crt,top
bazel-compile-commands-extractor,base-files,openat,/usr/lib/os-release,transitive
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Staat_der_Nederlanden_EV_Root_CA.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/SwissSign_Gold_CA_-_G2.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/SSL.com_Root_Certification_Authority_RSA.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Starfield_Root_Certificate_Authority_-_G2.crt,top
bazel-compile-commands-extractor,unknown,openat,/etc/ssl/certs/ca-certificates.crt,unknown
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Hongkong_Post_Root_CA_1.crt,top
bazel-compile-commands-extractor,libstdc++6,openat,/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.28,transitive
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Certum_Trusted_Network_CA.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Amazon_Root_CA_4.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Entrust_Root_Certification_Authority_-_G2.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Chambers_of_Commerce_Root_-_2008.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/emSign_ECC_Root_CA_-_C3.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Entrust_Root_Certification_Authority.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/AffirmTrust_Premium.crt,top
bazel-compile-commands-extractor,unknown,openat,/etc/ssl/certs/java,unknown
bazel-compile-commands-extractor,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libjli.so,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/TrustCor_RootCert_CA-2.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Hellenic_Academic_and_Research_Institutions_RootCA_2015.crt,top
bazel-compile-commands-extractor,openjdk-17-jre-headless,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib/libjsvml.so,top
bazel-compile-commands-extractor,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib/server,unknown
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Cybertrust_Global_Root.crt,top
bazel-compile-commands-extractor,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib/security,unknown
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/GlobalSign_ECC_Root_CA_-_R5.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/GTS_Root_R3.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/TWCA_Root_Certification_Authority.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/QuoVadis_Root_CA.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/GlobalSign_Root_CA_-_R3.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/QuoVadis_Root_CA_1_G3.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/DST_Root_CA_X3.crt,top
bazel-compile-commands-extractor,libc6,openat,/usr/lib/x86_64-linux-gnu/libpthread-2.31.so,transitive
bazel-compile-commands-extractor,unknown,openat,/usr/lib/x86_64-linux-gnu,unknown
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/DigiCert_Assured_ID_Root_G3.crt,top
bazel-compile-commands-extractor,libc6-dev,openat,/usr/include/stdc-predef.h,transitive
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Sonera_Class_2_Root_CA.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/SecureTrust_CA.crt,top
bazel-compile-commands-extractor,libc6,read,/usr/lib/x86_64-linux-gnu/libdl-2.31.so,transitive
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/T-TeleSec_GlobalRoot_Class_2.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/IdenTrust_Commercial_Root_CA_1.crt,top
bazel-compile-commands-extractor,libc-bin,openat,/usr/lib/locale/C.UTF-8/LC_CTYPE,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Trustwave_Global_Certification_Authority.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/USERTrust_RSA_Certification_Authority.crt,top
bazel-compile-commands-extractor,openjdk-17-jre-headless,read,/etc/java-17-openjdk/security/java.security,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Global_Chambersign_Root_-_2008.crt,top
bazel-compile-commands-extractor,libc6-dev,read,/usr/lib/x86_64-linux-gnu/crtn.o,transitive
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/DigiCert_Global_Root_G3.crt,top
bazel-compile-commands-extractor,libc-bin,openat,/usr/lib/locale/C.UTF-8/LC_PAPER,top
bazel-compile-commands-extractor,unknown,read,/dev/urandom,unknown
bazel-compile-commands-extractor,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/server/classes.jsa,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Staat_der_Nederlanden_Root_CA_-_G3.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/GDCA_TrustAUTH_R5_ROOT.crt,top
bazel-compile-commands-extractor,libc6-dev,read,/usr/lib/x86_64-linux-gnu/libc_nonshared.a,transitive
bazel-compile-commands-extractor,libgcc-s1,read,/usr/lib/x86_64-linux-gnu/libgcc_s.so.1,transitive
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/OISTE_WISeKey_Global_Root_GB_CA.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/NAVER_Global_Root_Certification_Authority.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Baltimore_CyberTrust_Root.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/e-Szigno_Root_CA_2017.crt,top
bazel-compile-commands-extractor,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib,unknown
bazel-compile-commands-extractor,libmpc3,read,/usr/lib/x86_64-linux-gnu/libmpc.so.3.2.0,transitive
bazel-compile-commands-extractor,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/conf,unknown
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/COMODO_Certification_Authority.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Buypass_Class_3_Root_CA.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Izenpe.com.crt,top
bazel-compile-commands-extractor,openjdk-17-jre-headless,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib/libjimage.so,top
bazel-compile-commands-extractor,libgcc-10-dev,read,/usr/lib/gcc/x86_64-linux-gnu/10/libgcc_s.so,transitive
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Entrust_Root_Certification_Authority_-_G4.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Atos_TrustedRoot_2011.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Microsoft_ECC_Root_Certificate_Authority_2017.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/CA_Disig_Root_R2.crt,top
bazel-compile-commands-extractor,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/server/libjvm.so,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Starfield_Class_2_CA.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/IdenTrust_Public_Sector_Root_CA_1.crt,top
bazel-compile-commands-extractor,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libnet.so,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/GlobalSign_ECC_Root_CA_-_R4.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/XRamp_Global_CA_Root.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Entrust_Root_Certification_Authority_-_EC1.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/emSign_Root_CA_-_G1.crt,top
bazel-compile-commands-extractor,gcc-10,read,/usr/lib/gcc/x86_64-linux-gnu/10/liblto_plugin.so.0.0.0,transitive
bazel-compile-commands-extractor,libc6,read,/usr/lib/x86_64-linux-gnu/librt-2.31.so,transitive
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/DigiCert_Global_Root_CA.crt,top
bazel-compile-commands-extractor,libmpfr6,openat,/usr/lib/x86_64-linux-gnu/libmpfr.so.6.1.0,transitive
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/UCA_Global_G2_Root.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Amazon_Root_CA_2.crt,top
bazel-compile-commands-extractor,unknown,openat,/sys/devices/system/cpu/online,unknown
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/SSL.com_EV_Root_Certification_Authority_RSA_R2.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Hellenic_Academic_and_Research_Institutions_ECC_RootCA_2015.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/DigiCert_Assured_ID_Root_G2.crt,top
bazel-compile-commands-extractor,libc-bin,openat,/usr/lib/locale/C.UTF-8/LC_ADDRESS,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/UCA_Extended_Validation_Root.crt,top
bazel-compile-commands-extractor,libc-bin,openat,/usr/lib/locale/C.UTF-8/LC_MEASUREMENT,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/IdenTrust_Commercial_Root_CA_1.crt,top
bazel-compile-commands-extractor,libc6-dev,openat,/usr/lib/x86_64-linux-gnu/Scrt1.o,transitive
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/SSL.com_Root_Certification_Authority_ECC.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/VeriSign_Universal_Root_Certification_Authority.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/emSign_Root_CA_-_C1.crt,top
bazel-compile-commands-extractor,unknown,openat,/usr/lib,unknown
bazel-compile-commands-extractor,libbinutils,openat,/usr/lib/x86_64-linux-gnu/libopcodes-2.35.2-system.so,transitive
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/OISTE_WISeKey_Global_Root_GC_CA.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/SecureSign_RootCA11.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/T-TeleSec_GlobalRoot_Class_3.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Trustwave_Global_ECC_P256_Certification_Authority.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/NetLock_Arany_=Class_Gold=_Főtanúsítvány.crt,top
bazel-compile-commands-extractor,libgmp10,read,/usr/lib/x86_64-linux-gnu/libgmp.so.10.4.1,transitive
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/AffirmTrust_Networking.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Hongkong_Post_Root_CA_3.crt,top
bazel-compile-commands-extractor,libzstd1,read,/usr/lib/x86_64-linux-gnu/libzstd.so.1.4.8,transitive
bazel-compile-commands-extractor,unknown,execve,/usr/local/bin/bazel,unknown
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/GTS_Root_R1.crt,top
bazel-compile-commands-extractor,libc-bin,openat,/usr/lib/locale/C.UTF-8/LC_IDENTIFICATION,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/SSL.com_EV_Root_Certification_Authority_ECC.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/QuoVadis_Root_CA_2.crt,top
bazel-compile-commands-extractor,unknown,read,/etc/timezone,unknown
bazel-compile-commands-extractor,libc6,openat,/usr/lib/x86_64-linux-gnu/libnss_dns-2.31.so,transitive
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/GlobalSign_Root_CA_-_R2.crt,top
bazel-compile-commands-extractor,openjdk-17-jre-headless,read,/etc/java-17-openjdk/jvm-amd64.cfg,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/GeoTrust_Primary_Certification_Authority_-_G2.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/AffirmTrust_Premium_ECC.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/certSIGN_ROOT_CA.crt,top
bazel-compile-commands-extractor,libc6,read,/usr/lib/x86_64-linux-gnu/libm-2.31.so,transitive
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Certigna_Root_CA.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/TUBITAK_Kamu_SM_SSL_Kok_Sertifikasi_-_Surum_1.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/CFCA_EV_ROOT.crt,top
bazel-compile-commands-extractor,unknown,read,/etc/hosts,unknown
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Go_Daddy_Class_2_CA.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Secure_Global_CA.crt,top
bazel-compile-commands-extractor,libc6-dev,read,/usr/lib/x86_64-linux-gnu/crti.o,transitive
bazel-compile-commands-extractor,unknown,read,/etc/resolv.conf,unknown
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/TrustCor_RootCert_CA-1.crt,top
bazel-compile-commands-extractor,libc6,read,/usr/lib/x86_64-linux-gnu/ld-2.31.so,transitive
bazel-compile-commands-extractor,libc6,read,/usr/lib/x86_64-linux-gnu/libc-2.31.so,transitive
bazel-compile-commands-extractor,libc6-dev,openat,/usr/lib/x86_64-linux-gnu/libc.so,transitive
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/SSL.com_EV_Root_Certification_Authority_RSA_R2.crt,top
bazel-compile-commands-extractor,unknown,read,/etc/nsswitch.conf,unknown
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/COMODO_ECC_Certification_Authority.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Go_Daddy_Root_Certificate_Authority_-_G2.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Certum_Trusted_Network_CA_2.crt,top
bazel-compile-commands-extractor,cpp-10,execve,/usr/lib/gcc/x86_64-linux-gnu/10/cc1,transitive
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/GTS_Root_R2.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/QuoVadis_Root_CA_2_G3.crt,top
bazel-compile-commands-extractor,openjdk-17-jre-headless,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib/libjava.so,top
bazel-compile-commands-extractor,libbinutils,read,/usr/lib/x86_64-linux-gnu/libbfd-2.35.2-system.so,transitive
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/SZAFIR_ROOT_CA2.crt,top
bazel-compile-commands-extractor,openjdk-17-jre-headless,read,/usr/lib/jvm/java-17-openjdk-amd64/lib/libnio.so,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/AffirmTrust_Commercial.crt,top
bazel-compile-commands-extractor,libc-bin,openat,/usr/lib/locale/C.UTF-8/LC_TIME,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Hellenic_Academic_and_Research_Institutions_RootCA_2011.crt,top
bazel-compile-commands-extractor,libc6,openat,/usr/lib/x86_64-linux-gnu/libresolv-2.31.so,transitive
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Starfield_Services_Root_Certificate_Authority_-_G2.crt,top
bazel-compile-commands-extractor,libgcc-10-dev,read,/usr/lib/gcc/x86_64-linux-gnu/10/libgcc.a,transitive
bazel-compile-commands-extractor,gcc-10,execve,/usr/lib/gcc/x86_64-linux-gnu/10/collect2,transitive
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Network_Solutions_Certificate_Authority.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/D-TRUST_Root_Class_3_CA_2_EV_2009.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Entrust.net_Premium_2048_Secure_Server_CA.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Comodo_AAA_Services_root.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/USERTrust_ECC_Certification_Authority.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Trustwave_Global_ECC_P384_Certification_Authority.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/ISRG_Root_X1.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Certigna.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/SwissSign_Silver_CA_-_G2.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/GlobalSign_Root_CA_-_R6.crt,top
bazel-compile-commands-extractor,unknown,read,/dev/null,unknown
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/COMODO_RSA_Certification_Authority.crt,top
bazel-compile-commands-extractor,ca-certificates,read,/usr/share/ca-certificates/mozilla/Buypass_Class_2_Root_CA.crt,top
bazel-compile-commands-extractor,ca-certificates,openat,/usr/share/ca-certificates/mozilla/QuoVadis_Root_CA_3_G3.crt,top
