tool_name,version,date
android_sdk_platforms,android-S (rev 2),2021-04-01T09:04:35+00:00
android_sdk_platforms,android-30 (rev 3),2021-04-01T09:04:35+00:00
android_sdk_platforms,android-29 (rev 5),2021-04-01T09:04:35+00:00
android_sdk_platforms,android-28 (rev 6),2021-04-01T09:04:35+00:00
android_sdk_platforms,android-27 (rev 3),2021-04-01T09:04:35+00:00
android_sdk_platforms,android-26 (rev 2),2021-04-01T09:04:35+00:00
android_sdk_platforms,android-25 (rev 3),2021-04-01T09:04:35+00:00
android_sdk_platforms,android-24 (rev 2),2021-04-01T09:04:35+00:00
android_sdk_platforms,android-23 (rev 3),2021-04-01T09:04:35+00:00
android_sdk_platforms,android-S (rev 3),2021-04-29T09:01:40+00:00
android_sdk_platforms,android-30 (rev 3),2021-04-29T09:01:40+00:00
android_sdk_platforms,android-29 (rev 5),2021-04-29T09:01:40+00:00
android_sdk_platforms,android-28 (rev 6),2021-04-29T09:01:40+00:00
android_sdk_platforms,android-27 (rev 3),2021-04-29T09:01:40+00:00
android_sdk_platforms,android-26 (rev 2),2021-04-29T09:01:40+00:00
android_sdk_platforms,android-25 (rev 3),2021-04-29T09:01:40+00:00
android_sdk_platforms,android-24 (rev 2),2021-04-29T09:01:40+00:00
android_sdk_platforms,android-23 (rev 3),2021-04-29T09:01:40+00:00
android_sdk_platforms,android-S (rev 4),2021-05-27T09:14:48+00:00
android_sdk_platforms,android-30 (rev 3),2021-05-27T09:14:48+00:00
android_sdk_platforms,android-29 (rev 5),2021-05-27T09:14:48+00:00
android_sdk_platforms,android-28 (rev 6),2021-05-27T09:14:48+00:00
android_sdk_platforms,android-27 (rev 3),2021-05-27T09:14:48+00:00
android_sdk_platforms,android-26 (rev 2),2021-05-27T09:14:48+00:00
android_sdk_platforms,android-25 (rev 3),2021-05-27T09:14:48+00:00
android_sdk_platforms,android-24 (rev 2),2021-05-27T09:14:48+00:00
android_sdk_platforms,android-23 (rev 3),2021-05-27T09:14:48+00:00
android_sdk_platforms,android-S (rev 5),2021-06-17T07:54:37+00:00
android_sdk_platforms,android-30 (rev 3),2021-06-17T07:54:37+00:00
android_sdk_platforms,android-29 (rev 5),2021-06-17T07:54:37+00:00
android_sdk_platforms,android-28 (rev 6),2021-06-17T07:54:37+00:00
android_sdk_platforms,android-27 (rev 3),2021-06-17T07:54:37+00:00
android_sdk_platforms,android-26 (rev 2),2021-06-17T07:54:37+00:00
android_sdk_platforms,android-25 (rev 3),2021-06-17T07:54:37+00:00
android_sdk_platforms,android-24 (rev 2),2021-06-17T07:54:37+00:00
android_sdk_platforms,android-23 (rev 3),2021-06-17T07:54:37+00:00
android_sdk_platforms,android-31 (rev 1),2021-07-21T08:54:48+00:00
android_sdk_platforms,android-30 (rev 3),2021-07-21T08:54:48+00:00
android_sdk_platforms,android-29 (rev 5),2021-07-21T08:54:48+00:00
android_sdk_platforms,android-28 (rev 6),2021-07-21T08:54:48+00:00
android_sdk_platforms,android-27 (rev 3),2021-07-21T08:54:48+00:00
android_sdk_platforms,android-26 (rev 2),2021-07-21T08:54:48+00:00
android_sdk_platforms,android-25 (rev 3),2021-07-21T08:54:48+00:00
android_sdk_platforms,android-24 (rev 2),2021-07-21T08:54:48+00:00
android_sdk_platforms,android-23 (rev 3),2021-07-21T08:54:48+00:00
android_sdk_platforms,android-32 (rev 1),2021-12-09T13:26:34+00:00
android_sdk_platforms,android-31 (rev 1),2021-12-09T13:26:34+00:00
android_sdk_platforms,android-30 (rev 3),2021-12-09T13:26:34+00:00
android_sdk_platforms,android-29 (rev 5),2021-12-09T13:26:34+00:00
android_sdk_platforms,android-28 (rev 6),2021-12-09T13:26:34+00:00
android_sdk_platforms,android-27 (rev 3),2021-12-09T13:26:34+00:00
android_sdk_platforms,android-26 (rev 2),2021-12-09T13:26:34+00:00
android_sdk_platforms,android-25 (rev 3),2021-12-09T13:26:34+00:00
android_sdk_platforms,android-24 (rev 2),2021-12-09T13:26:34+00:00
android_sdk_platforms,android-23 (rev 3),2021-12-09T13:26:34+00:00
android_sdk_platforms,android-31 (rev 1),2021-12-09T13:56:27+00:00
android_sdk_platforms,android-30 (rev 3),2021-12-09T13:56:27+00:00
android_sdk_platforms,android-29 (rev 5),2021-12-09T13:56:27+00:00
android_sdk_platforms,android-28 (rev 6),2021-12-09T13:56:27+00:00
android_sdk_platforms,android-27 (rev 3),2021-12-09T13:56:27+00:00
android_sdk_platforms,android-26 (rev 2),2021-12-09T13:56:27+00:00
android_sdk_platforms,android-25 (rev 3),2021-12-09T13:56:27+00:00
