tool_name,version,date
tzdata,2022a-0ubuntu1,2022-05-05T07:37:47+00:00
tzdata,2022c-0ubuntu0.22.04.0,2022-09-07T10:24:55+00:00
tzdata,2022e-0ubuntu0.22.04.0,2022-11-03T09:10:30+00:00
tzdata,2022f-0ubuntu0.22.04.1,2022-11-24T11:41:31+00:00
tzdata,2022g-0ubuntu0.22.04.1,2022-12-15T09:20:03+00:00
tzdata,2023c-0ubuntu0.22.04.0,2023-04-20T10:20:30+00:00
tzdata,2023c-0ubuntu0.22.04.1,2023-04-26T17:33:11+00:00
tzdata,2023c-0ubuntu0.22.04.2,2023-06-08T16:54:10+00:00
tzdata,2023d-0ubuntu0.22.04,2024-01-18T10:40:14+00:00
tzdata,2024a-0ubuntu0.22.04,2024-03-06T16:58:52+00:00
