tool_name,version,date
bicep,0.13.1,2023-01-12T14:06:52+00:00
bicep,0.14.6,2023-02-09T12:08:09+00:00
bicep,0.14.46,2023-02-17T20:44:57+00:00
bicep,0.14.85,2023-03-02T10:10:51+00:00
bicep,0.15.31,2023-03-16T09:48:21+00:00
bicep,0.16.1,2023-04-13T12:27:52+00:00
bicep,0.16.2,2023-04-20T10:20:30+00:00
bicep,0.17.1,2023-05-11T06:29:58+00:00
bicep,0.18.4,2023-06-22T10:54:09+00:00
bicep,0.19.5,2023-07-20T16:34:52+00:00
bicep,0.20.4,2023-08-10T09:28:11+00:00
bicep,0.21.1,2023-09-14T16:27:52+00:00
bicep,0.22.6,2023-10-18T17:35:11+00:00
bicep,0.23.1,2023-11-20T13:07:42+00:00
bicep,0.24.24,2023-12-20T15:51:32+00:00
bicep,0.25.3,2024-02-13T12:47:12+00:00
bicep,0.25.53,2024-02-21T23:30:45+00:00
