tool_name,version,date
microsoft.graph,1.9.5,2022-05-05T07:37:47+00:00
microsoft.graph,1.9.6,2022-05-18T20:57:08+00:00
microsoft.graph,1.10.0,2022-06-28T11:32:05+00:00
microsoft.graph,1.11.0,2022-08-11T18:10:38+00:00
microsoft.graph,1.11.1,2022-08-30T07:39:30+00:00
microsoft.graph,1.12.2,2022-10-05T11:17:21+00:00
microsoft.graph,1.13.0,2022-10-20T13:36:33+00:00
microsoft.graph,1.14.0,2022-11-03T09:10:30+00:00
microsoft.graph,1.17.0,2022-11-24T11:41:31+00:00
microsoft.graph,1.18.0,2022-12-09T15:47:28+00:00
microsoft.graph,1.19.0,2023-01-12T14:06:52+00:00
microsoft.graph,1.20.0,2023-01-19T16:39:34+00:00
microsoft.graph,1.21.0,2023-02-09T12:08:09+00:00
microsoft.graph,1.22.0,2023-02-17T20:44:57+00:00
microsoft.graph,1.23.0,2023-03-09T09:15:42+00:00
microsoft.graph,1.24.0,2023-03-30T09:07:48+00:00
microsoft.graph,1.25.0,2023-04-06T09:44:54+00:00
microsoft.graph,1.26.0,2023-04-26T17:33:11+00:00
microsoft.graph,1.27.0,2023-05-11T06:29:58+00:00
microsoft.graph,1.28.0,2023-06-15T10:48:57+00:00
microsoft.graph,2.0.0,2023-07-13T11:21:57+00:00
microsoft.graph,2.1.0,2023-07-20T16:34:52+00:00
microsoft.graph,2.2.0,2023-08-03T10:38:04+00:00
microsoft.graph,2.3.0,2023-08-21T16:38:53+00:00
microsoft.graph,2.4.0,2023-09-07T11:34:19+00:00
microsoft.graph,2.5.0,2023-09-14T16:27:52+00:00
microsoft.graph,2.6.1,2023-09-28T12:35:08+00:00
microsoft.graph,2.8.0,2023-10-26T10:21:11+00:00
microsoft.graph,2.9.0,2023-11-20T13:07:42+00:00
microsoft.graph,2.10.0,2023-11-30T10:44:49+00:00
microsoft.graph,2.11.0,2023-12-14T10:39:44+00:00
microsoft.graph,2.11.1,2023-12-20T15:51:32+00:00
microsoft.graph,2.12.0,2024-01-25T14:34:43+00:00
microsoft.graph,2.13.1,2024-02-13T12:47:12+00:00
microsoft.graph,2.14.0,2024-02-21T23:30:45+00:00
microsoft.graph,2.15.0,2024-02-29T15:40:09+00:00
