tool_name,version,date
curl,7.81.0-1ubuntu1.1,2022-05-05T07:37:47+00:00
curl,7.81.0-1ubuntu1.2,2022-05-18T20:57:08+00:00
curl,7.81.0-1ubuntu1.3,2022-07-12T09:18:15+00:00
curl,7.81.0-1ubuntu1.4,2022-09-07T10:24:55+00:00
curl,7.81.0-1ubuntu1.6,2022-11-03T09:10:30+00:00
curl,7.81.0-1ubuntu1.7,2023-01-12T14:06:52+00:00
curl,7.81.0-1ubuntu1.8,2023-03-02T10:10:51+00:00
curl,7.81.0-1ubuntu1.10,2023-03-30T09:07:48+00:00
curl,7.81.0-1ubuntu1.13,2023-07-26T13:08:46+00:00
curl,7.81.0-1ubuntu1.14,2023-10-18T17:35:11+00:00
curl,7.81.0-1ubuntu1.15,2023-12-14T10:39:44+00:00
