tool_name,version,date
tzdata,2021e-0ubuntu0.18.04,2022-01-06T21:45:09.791351
tzdata,2021e-0ubuntu0.18.04,2022-01-06T21:45:09.791351
tzdata,2022a-0ubuntu0.18.04,2022-04-08T16:59:22.842230
tzdata,2022a-0ubuntu0.18.04,2022-04-08T16:59:22.842230
tzdata,2022c-0ubuntu0.18.04.0,2022-09-06T14:29:53.785067
tzdata,2022c-0ubuntu0.18.04.0,2022-09-06T14:29:53.785067
tzdata,2022e-0ubuntu0.18.04.0,2022-10-27T06:14:20.544394
tzdata,2022e-0ubuntu0.18.04.0,2022-10-27T06:14:20.544394
tzdata,2022f-0ubuntu0.18.04.0,2022-12-02T11:58:34.957816
tzdata,2022f-0ubuntu0.18.04.0,2022-12-02T11:58:34.957816
tzdata,2022g-0ubuntu0.18.04,2023-01-23T20:48:53.371023
tzdata,2022g-0ubuntu0.18.04,2023-01-23T20:48:53.371023
