project,pkg_name,syscall,path,type
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/__future__.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/conf/security/policy/limited,unknown
testgrid,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/bin,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/fnmatch.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/collections/__pycache__/abc.cpython-39.pyc,unknown
testgrid,bash,execve,/usr/bin/bash,top
testgrid,unknown,openat,/usr/lib/python3.9/json/__pycache__/encoder.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/_sitebuiltins.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/json,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/abc.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/io.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/encodings/__pycache__/__init__.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/_bootlocale.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/sitecustomize.cpython-39.pyc,unknown
testgrid,unknown,read,/dev/urandom,unknown
testgrid,coreutils,execve,/usr/bin/date,top
testgrid,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/conf,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/operator.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib/security,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/posixpath.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/conf/security/policy/unlimited,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/copyreg.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/importlib/__pycache__/machinery.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/functools.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/codecs.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/warnings.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/zipfile.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/bz2.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/lzma.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/site.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/contextlib.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/sre_constants.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/threading.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/weakref.cpython-39.pyc,unknown
testgrid,unknown,openat,/sys/fs/cgroup/user.slice/user-1001.slice/session-1.scope/memory.max,unknown
testgrid,unknown,read,/etc/hosts,unknown
testgrid,unknown,openat,/etc/group,unknown
testgrid,unknown,openat,/sys/kernel/mm/transparent_hugepage/hpage_pmd_size,unknown
testgrid,unknown,openat,/usr/lib/python3.9/encodings/__pycache__/aliases.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/copy.cpython-39.pyc,unknown
testgrid,tar,execve,/usr/bin/tar,top
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/__future__.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/re.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/sre_compile.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/fnmatch.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/_collections_abc.cpython-39.pyc,unknown
testgrid,grep,execve,/usr/bin/grep,top
testgrid,unknown,read,/usr/lib/python3.9/json/__pycache__/encoder.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/argparse.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/stat.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/sitecustomize.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/importlib/__pycache__/__init__.cpython-39.pyc,unknown
testgrid,unknown,write,/dev/null,unknown
testgrid,coreutils,execve,/usr/bin/cp,top
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/signal.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/gcc/x86_64-linux-gnu/10,unknown
testgrid,unknown,openat,/usr/lib/python3.9/encodings/__pycache__/latin_1.cpython-39.pyc,unknown
testgrid,unknown,openat,/etc/ssl/certs/ca-certificates.crt,unknown
testgrid,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/include/linux,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/sre_parse.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/tarfile.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/local/lib/python3.9/dist-packages,unknown
testgrid,procps,execve,/usr/bin/ps,top
testgrid,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib/server,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/gettext.cpython-39.pyc,unknown
testgrid,unknown,openat,/etc/nsswitch.conf,unknown
testgrid,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/include,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/warnings.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/zipfile.cpython-39.pyc,unknown
testgrid,python3-minimal,execve,/bin/python3,top
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/bz2.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/genericpath.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/lzma.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/contextlib.cpython-39.pyc,unknown
testgrid,unknown,openat,/dev/random,unknown
testgrid,unknown,openat,/dev/null,unknown
testgrid,unknown,read,/sys/fs/cgroup/user.slice/user-1001.slice/session-1.scope/memory.max,unknown
testgrid,unknown,read,/etc/group,unknown
testgrid,unknown,read,/sys/kernel/mm/transparent_hugepage/hpage_pmd_size,unknown
testgrid,tzdata,openat,/etc/timezone,transitive
testgrid,unknown,read,/usr/lib/python3.9/encodings/__pycache__/aliases.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/types.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9,unknown
testgrid,unknown,openat,/usr/lib/python3.9/importlib/__pycache__/util.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/lib-dynload,unknown
testgrid,unknown,openat,/usr/lib/python3.9/importlib,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/re.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/sre_compile.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/conf/security,unknown
testgrid,unknown,openat,/etc/ssl/certs,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/struct.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/_collections_abc.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/random.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/argparse.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib,unknown
testgrid,unknown,openat,/sys/devices/system/cpu/online,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/stat.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/importlib/__pycache__/abc.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/importlib/__pycache__/__init__.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/signal.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/encodings/__pycache__/latin_1.cpython-39.pyc,unknown
testgrid,unknown,read,/etc/ssl/certs/ca-certificates.crt,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/tempfile.cpython-39.pyc,unknown
testgrid,unknown,openat,/etc/ld.so.cache,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/enum.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/sre_parse.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/tarfile.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/encodings/__pycache__/utf_8.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/subprocess.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/gettext.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3/dist-packages,unknown
testgrid,unknown,read,/etc/nsswitch.conf,unknown
testgrid,coreutils,execve,/usr/bin/uname,top
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/genericpath.cpython-39.pyc,unknown
testgrid,unknown,read,/dev/null,unknown
testgrid,unknown,openat,/usr/lib/python3.9/encodings,unknown
testgrid,tzdata,read,/etc/timezone,transitive
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/_weakrefset.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/types.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/reprlib.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/importlib/__pycache__/util.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/gzip.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/json/__pycache__/__init__.cpython-39.pyc,unknown
testgrid,unknown,openat,/etc/resolv.conf,unknown
testgrid,coreutils,execve,/bin/test,top
testgrid,gzip,execve,/usr/bin/gzip,top
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/struct.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/__pycache__/random.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/conf/security/policy,unknown
testgrid,unknown,openat,/usr/lib/python3.9/json/__pycache__/scanner.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/collections,unknown
testgrid,unknown,read,/sys/devices/system/cpu/online,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/_compression.cpython-39.pyc,unknown
testgrid,unknown,openat,/usr/lib/python3.9/__pycache__/keyword.cpython-39.pyc,unknown
testgrid,unknown,read,/usr/lib/python3.9/importlib/__pycache__/abc.cpython-39.pyc,unknown
