project,pkg_name,syscall,path,type
double-conversion,unknown,openat,/usr/bin,unknown
double-conversion,libc-bin,openat,/usr/lib/locale/C.UTF-8/LC_MESSAGES,top
double-conversion,unknown,openat,/etc/ld.so.cache,unknown
double-conversion,unknown,openat,/etc/ssl/certs/ca-certificates.crt,unknown
double-conversion,unknown,openat,/etc/ssl/certs/java,unknown
double-conversion,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib/server,unknown
double-conversion,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib/security,unknown
double-conversion,unknown,openat,/usr/lib/x86_64-linux-gnu,unknown
double-conversion,unknown,read,/dev/urandom,unknown
double-conversion,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib,unknown
double-conversion,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/conf,unknown
double-conversion,unknown,openat,/sys/devices/system/cpu/online,unknown
double-conversion,unknown,openat,/usr/lib,unknown
double-conversion,tzdata,read,/etc/timezone,transitive
double-conversion,unknown,read,/etc/hosts,unknown
double-conversion,unknown,read,/etc/resolv.conf,unknown
double-conversion,unknown,read,/etc/nsswitch.conf,unknown
double-conversion,unknown,read,/dev/null,unknown
double-conversion,unknown,read,/sys/fs/cgroup/user.slice/user-1001.slice/session-190.scope/memory.max,unknown
double-conversion,unknown,read,/sys/kernel/mm/transparent_hugepage/hpage_pmd_size,unknown
double-conversion,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/include/linux,unknown
double-conversion,unknown,read,/etc/passwd,unknown
double-conversion,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64,unknown
double-conversion,unknown,openat,/usr/lib/bfd-plugins,unknown
double-conversion,unknown,openat,/dev/urandom,unknown
double-conversion,unknown,read,/etc/ssl/certs/ca-certificates.crt,unknown
double-conversion,unknown,write,/home/zhengshenyu/experiments/experiments/experiments.log,unknown
double-conversion,unknown,openat,/etc/ssl/certs,unknown
double-conversion,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/bin,unknown
double-conversion,unknown,openat,/dev/random,unknown
double-conversion,unknown,openat,/sys/devices/system/cpu,unknown
double-conversion,tzdata,openat,/etc/timezone,transitive
double-conversion,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/include,unknown
double-conversion,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/conf/security/policy/limited,unknown
double-conversion,unknown,openat,/etc/hosts,unknown
double-conversion,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/conf/security/policy,unknown
double-conversion,unknown,openat,/etc/resolv.conf,unknown
double-conversion,unknown,openat,/etc/nsswitch.conf,unknown
double-conversion,unknown,read,/sys/devices/system/cpu/online,unknown
double-conversion,unknown,openat,/usr/lib/gcc/x86_64-linux-gnu/10,unknown
double-conversion,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib/jfr,unknown
double-conversion,unknown,openat,/dev/null,unknown
double-conversion,unknown,openat,/sys/fs/cgroup/user.slice/user-1001.slice/session-190.scope/memory.max,unknown
double-conversion,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/conf/management,unknown
double-conversion,unknown,openat,/sys/kernel/mm/transparent_hugepage/hpage_pmd_size,unknown
double-conversion,unknown,openat,/etc/passwd,unknown
double-conversion,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/conf/security/policy/unlimited,unknown
double-conversion,unknown,write,/dev/null,unknown
double-conversion,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/conf/security,unknown
project,pkg_name,syscall,path,type
double-conversion,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/types.h,transitive
double-conversion,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/types/sigset_t.h,transitive
double-conversion,libc6-dev,read,/usr/include/x86_64-linux-gnu/bits/types/clockid_t.h,transitive
double-conversion,libstdc++-10-dev,openat,/usr/include/c++/10/bits/range_cmp.h,transitive
double-conversion,libstdc++-10-dev,openat,/usr/include/c++/10/bits/basic_string.h,transitive
double-conversion,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/types/__fpos64_t.h,transitive
double-conversion,ca-certificates,read,/usr/share/ca-certificates/mozilla/Go_Daddy_Root_Certificate_Authority_-_G2.crt,top
double-conversion,libstdc++-10-dev,openat,/usr/include/x86_64-linux-gnu/c++/10/bits/c++locale.h,transitive
double-conversion,libstdc++-10-dev,openat,/usr/include/c++/10/bits/move.h,transitive
double-conversion,ca-certificates,read,/usr/share/ca-certificates/mozilla/GTS_Root_R2.crt,top
double-conversion,libstdc++-10-dev,openat,/usr/include/c++/10/cstdarg,transitive
double-conversion,linux-libc-dev,openat,/usr/include/linux/limits.h,transitive
double-conversion,libstdc++-10-dev,read,/usr/include/c++/10/bits/cpp_type_traits.h,transitive
double-conversion,tzdata,openat,/usr/share/zoneinfo/Etc/UTC,transitive
double-conversion,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/sched.h,transitive
double-conversion,libstdc++-10-dev,openat,/usr/include/x86_64-linux-gnu/c++/10/bits/os_defines.h,transitive
double-conversion,linux-libc-dev,read,/usr/include/linux/errno.h,transitive
double-conversion,libstdc++-10-dev,openat,/usr/include/c++/10/cstdint,transitive
double-conversion,libstdc++-10-dev,read,/usr/include/c++/10/bits/functional_hash.h,transitive
double-conversion,libc6-dev,openat,/usr/include/x86_64-linux-gnu/sys/types.h,transitive
double-conversion,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/posix1_lim.h,transitive
double-conversion,libstdc++-10-dev,read,/usr/include/c++/10/bits/unique_ptr.h,transitive
double-conversion,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Trustis_FPS_Root_CA.crt,top
double-conversion,libc6-dev,openat,/usr/include/features.h,transitive
double-conversion,libstdc++-10-dev,read,/usr/include/c++/10/bits/uniform_int_dist.h,transitive
double-conversion,libstdc++-10-dev,openat,/usr/include/c++/10/bits/algorithmfwd.h,transitive
double-conversion,ca-certificates,openat,/usr/share/ca-certificates/mozilla/GlobalSign_Root_CA.crt,top
double-conversion,libc6,read,/usr/lib/x86_64-linux-gnu/libresolv-2.31.so,transitive
double-conversion,libc6-dev,read,/usr/lib/x86_64-linux-gnu/libc.so,transitive
double-conversion,libc6,read,/usr/lib/x86_64-linux-gnu/libmvec-2.31.so,transitive
double-conversion,ca-certificates,openat,/usr/share/ca-certificates/mozilla/Amazon_Root_CA_3.crt,top
double-conversion,libstdc++-10-dev,openat,/usr/include/c++/10/concepts,transitive
double-conversion,libstdc++-10-dev,openat,/usr/include/c++/10/debug/assertions.h,transitive
double-conversion,ca-certificates,openat,/usr/share/ca-certificates/mozilla/DigiCert_High_Assurance_EV_Root_CA.crt,top
double-conversion,ca-certificates,openat,/usr/share/ca-certificates/mozilla/TeliaSonera_Root_CA_v1.crt,top
double-conversion,ca-certificates,read,/usr/share/ca-certificates/mozilla/Comodo_AAA_Services_root.crt,top
double-conversion,libstdc++-10-dev,openat,/usr/include/x86_64-linux-gnu/c++/10/bits/ctype_base.h,transitive
double-conversion,libc6-dev,openat,/usr/include/x86_64-linux-gnu/bits/thread-shared-types.h,transitive
double-conversion,libstdc++-10-dev,openat,/usr/include/c++/10/cstdlib,transitive
