project,pkg_name,syscall,path,type
chrome-ssh-agent,unknown,read,/usr/lib/python3.9/__pycache__/_weakrefset.cpython-39.pyc,unknown
chrome-ssh-agent,unknown,openat,/usr/lib/python3.9/__pycache__/zipfile.cpython-39.pyc,unknown
chrome-ssh-agent,unknown,openat,/usr/lib/python3.9/__pycache__/reprlib.cpython-39.pyc,unknown
chrome-ssh-agent,unknown,read,/usr/lib/python3.9/__pycache__/_compression.cpython-39.pyc,unknown
chrome-ssh-agent,unknown,openat,/usr/lib/python3.9/__pycache__/enum.cpython-39.pyc,unknown
chrome-ssh-agent,unknown,openat,/usr/lib/python3.9/collections/__pycache__/abc.cpython-39.pyc,unknown
chrome-ssh-agent,unknown,openat,/usr/lib/python3.9/__pycache__/sre_constants.cpython-39.pyc,unknown
chrome-ssh-agent,unknown,openat,/usr/lib/python3.9/__pycache__/heapq.cpython-39.pyc,unknown
chrome-ssh-agent,libc-bin,openat,/usr/lib/locale/C.UTF-8/LC_MESSAGES,top
chrome-ssh-agent,unknown,openat,/usr/lib/python3.9/__pycache__/typing.cpython-39.pyc,unknown
chrome-ssh-agent,unknown,openat,/usr/lib/python3.9/__pycache__/copyreg.cpython-39.pyc,unknown
chrome-ssh-agent,unknown,openat,/etc/ld.so.cache,unknown
chrome-ssh-agent,unknown,openat,/usr/local/lib/python3.9/dist-packages,unknown
chrome-ssh-agent,unknown,read,/usr/lib/python3.9/json/__pycache__/scanner.cpython-39.pyc,unknown
chrome-ssh-agent,unknown,openat,/usr/lib/python3.9/__pycache__/__future__.cpython-39.pyc,unknown
chrome-ssh-agent,unknown,openat,/usr/lib/python3.9/__pycache__/_sitebuiltins.cpython-39.pyc,unknown
chrome-ssh-agent,coreutils,execve,/usr/bin/mkdir,top
chrome-ssh-agent,unknown,openat,/usr/lib/python3.9/__pycache__/gettext.cpython-39.pyc,unknown
chrome-ssh-agent,unknown,openat,/usr/lib/python3.9/__pycache__/struct.cpython-39.pyc,unknown
chrome-ssh-agent,unknown,openat,/etc/ssl/certs/ca-certificates.crt,unknown
chrome-ssh-agent,unknown,read,/usr/lib/python3.9/__pycache__/sitecustomize.cpython-39.pyc,unknown
chrome-ssh-agent,unknown,openat,/usr/lib/python3.9/__pycache__/_compression.cpython-39.pyc,unknown
