project,pkg_name,syscall,path,type
rules_spring,unknown,openat,/usr/lib/python3.9/__pycache__/zipfile.cpython-39.pyc,unknown
rules_spring,unknown,read,/usr/lib/python3.9/__pycache__/_weakrefset.cpython-39.pyc,unknown
rules_spring,hostname,execve,/usr/bin/hostname,top
rules_spring,unknown,openat,/usr/lib/python3.9/__pycache__/reprlib.cpython-39.pyc,unknown
rules_spring,unknown,read,/usr/lib/python3.9/__pycache__/_compression.cpython-39.pyc,unknown
rules_spring,unknown,openat,/usr/lib/python3.9/__pycache__/enum.cpython-39.pyc,unknown
rules_spring,unknown,openat,/usr/lib/python3.9/collections/__pycache__/abc.cpython-39.pyc,unknown
rules_spring,unknown,openat,/usr/lib/python3.9/__pycache__/sre_constants.cpython-39.pyc,unknown
rules_spring,unknown,openat,/usr/lib/python3.9/__pycache__/heapq.cpython-39.pyc,unknown
rules_spring,libc-bin,openat,/usr/lib/locale/C.UTF-8/LC_MESSAGES,top
rules_spring,unknown,openat,/usr/lib/python3.9/__pycache__/typing.cpython-39.pyc,unknown
rules_spring,unknown,openat,/usr/lib/python3.9/__pycache__/copyreg.cpython-39.pyc,unknown
rules_spring,unknown,openat,/etc/ld.so.cache,unknown
rules_spring,unknown,openat,/usr/local/lib/python3.9/dist-packages,unknown
rules_spring,unknown,openat,/usr/lib/python3.9/__pycache__/_sitebuiltins.cpython-39.pyc,unknown
rules_spring,unknown,openat,/usr/lib/python3.9/__pycache__/random.cpython-39.pyc,unknown
rules_spring,coreutils,execve,/usr/bin/mkdir,top
rules_spring,unknown,read,/usr/lib/python3.9/encodings/__pycache__/cp437.cpython-39.pyc,unknown
rules_spring,unknown,openat,/usr/lib/python3.9/__pycache__/struct.cpython-39.pyc,unknown
rules_spring,unknown,read,/usr/lib/python3.9/__pycache__/sitecustomize.cpython-39.pyc,unknown
rules_spring,unknown,openat,/usr/lib/python3.9/__pycache__/_compression.cpython-39.pyc,unknown
rules_spring,unknown,openat,/usr/lib/python3.9/encodings/__pycache__/utf_8.cpython-39.pyc,unknown
rules_spring,unknown,openat,/usr/lib/python3.9/encodings,unknown
rules_spring,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib/server,unknown
rules_spring,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib/security,unknown
rules_spring,unknown,openat,/usr/lib/python3.9/__pycache__/types.cpython-39.pyc,unknown
rules_spring,unknown,read,/usr/lib/python3.9/__pycache__/site.cpython-39.pyc,unknown
rules_spring,unknown,openat,/usr/lib/python3.9/__pycache__/keyword.cpython-39.pyc,unknown
rules_spring,unknown,openat,/usr/lib/x86_64-linux-gnu,unknown
rules_spring,unknown,read,/usr/lib/python3.9/__pycache__/genericpath.cpython-39.pyc,unknown
rules_spring,unknown,read,/dev/urandom,unknown
rules_spring,unknown,read,/usr/lib/python3.9/__pycache__/io.cpython-39.pyc,unknown
rules_spring,unknown,read,/usr/lib/python3.9/__pycache__/shutil.cpython-39.pyc,unknown
rules_spring,unknown,read,/usr/lib/python3.9/__pycache__/_bootlocale.cpython-39.pyc,unknown
rules_spring,unknown,openat,/usr/lib/python3.9/importlib,unknown
rules_spring,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/lib,unknown
rules_spring,unknown,read,/usr/lib/python3.9/__pycache__/_collections_abc.cpython-39.pyc,unknown
rules_spring,unknown,openat,/usr/lib/jvm/java-17-openjdk-amd64/conf,unknown
rules_spring,unknown,openat,/usr/lib/python3.9/__pycache__/codecs.cpython-39.pyc,unknown
rules_spring,unknown,read,/usr/lib/python3.9/__pycache__/os.cpython-39.pyc,unknown
rules_spring,unknown,read,/etc/ssl/certs/java/cacerts,unknown
rules_spring,unknown,openat,/usr/lib/python3.9/__pycache__/bz2.cpython-39.pyc,unknown
rules_spring,unknown,openat,/usr/lib/python3.9/__pycache__/fnmatch.cpython-39.pyc,unknown
