tool_name,version,date
python3.10,3.10.4-3,2022-05-19T16:18:49.800603
python3.10,3.10.4-3,2022-05-19T16:18:49.800603
python3.10,3.10.4-3ubuntu0.1,2022-09-06T14:29:56.596306
python3.10,3.10.4-3ubuntu0.1,2022-09-06T14:29:56.596306
python3.10,3.10.6-1~22.04,2022-10-27T06:35:22.508814
python3.10,3.10.6-1~22.04,2022-10-27T06:35:22.508814
python3.10,3.10.6-1~22.04.1,2022-12-06T04:51:20.999375
python3.10,3.10.6-1~22.04.1,2022-12-06T04:51:20.999375
python3.10,3.10.6-1~22.04.2,2023-01-23T21:09:28.959099
python3.10,3.10.6-1~22.04.2,2023-01-23T21:09:28.959099
python3.10,3.10.6-1~22.04.2ubuntu1,2023-04-02T11:54:25.700696
python3.10,3.10.6-1~22.04.2ubuntu1,2023-04-02T11:54:25.700696
python3.10,3.10.6-1~22.04.2ubuntu1.1,2023-07-02T11:54:26.498310
python3.10,3.10.6-1~22.04.2ubuntu1.1,2023-07-02T11:54:26.498310
python3.10,3.10.12-1~22.04.2,2023-08-02T11:36:33.419231
python3.10,3.10.12-1~22.04.2,2023-08-02T11:36:33.419231
python3.10,3.10.12-1~22.04.3,2023-12-01T12:56:09.851444
python3.10,3.10.12-1~22.04.3,2023-12-01T12:56:09.851444
