tool_name,version,date
sudo,1.9.9-1ubuntu2,2022-05-19T16:18:49.800603
sudo,1.9.9-1ubuntu2,2022-05-19T16:18:49.800603
sudo,1.9.9-1ubuntu2.1,2022-10-27T06:35:22.508814
sudo,1.9.9-1ubuntu2.1,2022-10-27T06:35:22.508814
sudo,1.9.9-1ubuntu2.2,2023-01-23T21:09:28.959099
sudo,1.9.9-1ubuntu2.2,2023-01-23T21:09:28.959099
sudo,1.9.9-1ubuntu2.3,2023-03-03T05:59:48.303466
sudo,1.9.9-1ubuntu2.3,2023-03-03T05:59:48.303466
sudo,1.9.9-1ubuntu2.4,2023-05-03T18:28:55.662431
sudo,1.9.9-1ubuntu2.4,2023-05-03T18:28:55.662431
