tool_name,version,date
base-files,12ubuntu4.1,2022-05-19T16:18:49.800603
base-files,12ubuntu4.1,2022-05-19T16:18:49.800603
base-files,12ubuntu4.2,2022-09-06T14:29:56.596306
base-files,12ubuntu4.2,2022-09-06T14:29:56.596306
base-files,12ubuntu4.3,2023-03-03T05:59:48.303466
base-files,12ubuntu4.3,2023-03-03T05:59:48.303466
base-files,12ubuntu4.4,2023-09-06T13:41:52.603622
base-files,12ubuntu4.4,2023-09-06T13:41:52.603622
base-files,12ubuntu4.5,2024-02-29T19:46:22.601799
base-files,12ubuntu4.5,2024-02-29T19:46:22.601799
