tool_name,version,date
distro-info-data,0.52ubuntu0.1,2022-05-19T16:18:49.800603
distro-info-data,0.52ubuntu0.1,2022-05-19T16:18:49.800603
distro-info-data,0.52ubuntu0.2,2022-12-06T04:51:20.999375
distro-info-data,0.52ubuntu0.2,2022-12-06T04:51:20.999375
distro-info-data,0.52ubuntu0.4,2023-05-03T18:28:55.662431
distro-info-data,0.52ubuntu0.4,2023-05-03T18:28:55.662431
distro-info-data,0.52ubuntu0.5,2023-11-07T18:49:16.247573
distro-info-data,0.52ubuntu0.5,2023-11-07T18:49:16.247573
distro-info-data,0.52ubuntu0.6,2024-02-29T19:46:22.601799
distro-info-data,0.52ubuntu0.6,2024-02-29T19:46:22.601799
