tool_name,version,date
git-man,1:2.36.1-0ppa1~ubuntu22.04.1,2022-05-19T16:18:49.800603
git-man,1:2.36.1-0ppa1~ubuntu22.04.1,2022-05-19T16:18:49.800603
git-man,1:2.37.3-0ppa1~ubuntu22.04.1,2022-09-06T14:29:56.596306
git-man,1:2.37.3-0ppa1~ubuntu22.04.1,2022-09-06T14:29:56.596306
git-man,1:2.38.1-0ppa1~ubuntu22.04.1,2022-10-27T06:35:22.508814
git-man,1:2.38.1-0ppa1~ubuntu22.04.1,2022-10-27T06:35:22.508814
git-man,1:2.39.1-0ppa1~ubuntu22.04.1,2023-01-23T21:09:28.959099
git-man,1:2.39.1-0ppa1~ubuntu22.04.1,2023-01-23T21:09:28.959099
git-man,1:2.39.2-0ppa1~ubuntu22.04.1,2023-03-03T05:59:48.303466
git-man,1:2.39.2-0ppa1~ubuntu22.04.1,2023-03-03T05:59:48.303466
git-man,1:2.40.0-0ppa1~ubuntu22.04.1,2023-04-02T11:54:25.700696
git-man,1:2.40.0-0ppa1~ubuntu22.04.1,2023-04-02T11:54:25.700696
git-man,1:2.40.1-0ppa1~ubuntu22.04.1,2023-05-03T18:28:55.662431
git-man,1:2.40.1-0ppa1~ubuntu22.04.1,2023-05-03T18:28:55.662431
git-man,1:2.41.0-0ppa1~ubuntu22.04.1,2023-07-02T11:54:26.498310
git-man,1:2.41.0-0ppa1~ubuntu22.04.1,2023-07-02T11:54:26.498310
git-man,1:2.42.0-0ppa1~ubuntu22.04.1,2023-09-06T13:41:52.603622
git-man,1:2.42.0-0ppa1~ubuntu22.04.1,2023-09-06T13:41:52.603622
git-man,1:2.43.0-0ppa1~ubuntu22.04.1,2023-12-01T12:56:09.851444
git-man,1:2.43.0-0ppa1~ubuntu22.04.1,2023-12-01T12:56:09.851444
git-man,1:2.43.2-0ppa1~ubuntu22.04.1,2024-02-29T19:46:22.601799
git-man,1:2.43.2-0ppa1~ubuntu22.04.1,2024-02-29T19:46:22.601799
