tool_name,version,date
binutils,2.38-3ubuntu1,2022-05-19T16:18:49.800603
binutils,2.38-3ubuntu1,2022-05-19T16:18:49.800603
binutils,2.38-4ubuntu2,2022-10-27T06:35:22.508814
binutils,2.38-4ubuntu2,2022-10-27T06:35:22.508814
binutils,2.38-4ubuntu2.1,2022-12-06T04:51:20.999375
binutils,2.38-4ubuntu2.1,2022-12-06T04:51:20.999375
binutils,2.38-4ubuntu2.2,2023-06-02T11:58:30.630672
binutils,2.38-4ubuntu2.2,2023-06-02T11:58:30.630672
binutils,2.38-4ubuntu2.3,2023-08-02T11:36:33.419231
binutils,2.38-4ubuntu2.3,2023-08-02T11:36:33.419231
binutils,2.38-4ubuntu2.4,2024-01-01T12:54:56.260796
binutils,2.38-4ubuntu2.4,2024-01-01T12:54:56.260796
binutils,2.38-4ubuntu2.6,2024-02-29T19:46:22.601799
binutils,2.38-4ubuntu2.6,2024-02-29T19:46:22.601799
