package,source_package,date,version,repo
curl,curl,2023-12-10T06:05:18+00:00,7.74.0-1.3+deb11u11,bullseye-security
curl,curl,2023-10-05T22:51:40+01:00,7.74.0-1.3+deb11u10,bullseye-security
curl,curl,2023-09-10T15:19:20+05:30,7.74.0-1.3+deb11u9,bullseye
curl,curl,2023-04-02T20:34:17+01:00,7.74.0-1.3+deb11u8,bullseye
curl,curl,2023-02-23T22:09:57+00:00,7.74.0-1.3+deb11u7,bullseye-security
curl,curl,2023-02-21T08:47:56-05:00,7.74.0-1.3+deb11u6,bullseye-security
curl,curl,2022-12-31T09:35:15-05:00,7.74.0-1.3+deb11u5,bullseye-security
curl,curl,2022-12-27T00:05:50+00:00,7.74.0-1.3+deb11u4,bullseye-security
curl,curl,2022-09-03T12:26:12+02:00,7.74.0-1.3+deb11u3,bullseye
curl,curl,2022-07-23T17:47:52+02:00,7.74.0-1.3+deb11u2,bullseye-security
curl,curl,2021-11-28T06:38:09+01:00,7.74.0-1.3+deb11u1,bullseye
curl,curl,2021-06-25T20:59:54+02:00,7.74.0-1.3,unstable
curl,curl,2021-04-03T14:43:39+02:00,7.74.0-1.2,unstable
curl,curl,2021-02-10T00:42:40+00:00,7.74.0-1.1,unstable
curl,curl,2020-12-31T15:22:05+01:00,7.74.0-1,unstable
curl,curl,2020-08-24T10:26:12+02:00,7.72.0-1,unstable
curl,curl,2020-02-22T14:37:19+00:00,7.68.0-1,unstable
curl,curl,2019-12-01T13:29:28+00:00,7.67.0-2,unstable
curl,curl,2019-11-30T12:45:07+00:00,7.67.0-1,unstable
curl,curl,2019-09-15T15:47:05+01:00,7.66.0-1,unstable
curl,curl,2019-08-09T19:45:02+01:00,7.65.3-1,unstable
curl,curl,2019-07-13T12:37:09+01:00,7.65.1-1,unstable
curl,curl,2019-06-14T19:23:32+01:00,7.64.0-4,unstable
curl,curl,2019-05-04T12:51:06+01:00,7.64.0-3,unstable
curl,curl,2019-03-07T20:02:35+00:00,7.64.0-2,unstable
curl,curl,2019-02-06T22:33:05+00:00,7.64.0-1,unstable
curl,curl,2019-01-15T20:47:40+00:00,7.63.0-1,unstable
curl,curl,2018-10-31T22:42:44+00:00,7.62.0-1,unstable
curl,curl,2018-08-11T13:32:28+01:00,7.61.0-1,unstable
curl,curl,2018-05-23T20:25:39+01:00,7.60.0-2,unstable
curl,curl,2018-05-18T20:21:17+01:00,7.60.0-1,unstable
curl,curl,2018-01-24T20:27:50+00:00,7.58.0-2,unstable
curl,curl,2018-01-24T11:13:58+00:00,7.58.0-1,unstable
curl,curl,2017-11-30T10:16:03+00:00,7.57.0-1,unstable
curl,curl,2017-10-24T11:05:48+01:00,7.56.1-1,unstable
curl,curl,2017-09-02T12:10:22+01:00,7.55.1-1,unstable
curl,curl,2017-08-12T15:18:05+01:00,7.55.0-1,unstable
