package,source_package,date,version,repo
libhogweed6,nettle,2021-06-10T08:51:41+02:00,3.7.3-1,unstable
libhogweed6,nettle,2021-04-05T20:49:56+02:00,3.7.2-3,unstable
libhogweed6,nettle,2021-04-05T19:48:52+02:00,3.7.2-2,unstable
libhogweed6,nettle,2021-04-02T23:35:53+02:00,3.7.2-1,unstable
libhogweed6,nettle,2021-02-13T08:34:20+01:00,3.7-2.1,unstable
libhogweed6,nettle,2021-02-01T00:01:59+01:00,3.7-2,unstable
libhogweed6,nettle,2021-01-31T18:47:26+01:00,3.7-1,unstable
libhogweed6,nettle,2020-07-15T14:12:59+02:00,3.6-2,unstable
libhogweed6,nettle,2020-05-11T01:34:26+02:00,3.6-1,experimental
libhogweed6,nettle,2019-10-24T21:29:22+02:00,3.5.1+really3.5.1-2,unstable
libhogweed6,nettle,2019-09-07T17:18:16+02:00,3.5.1+really3.5.1-1,experimental
libhogweed6,nettle,2019-08-30T21:37:04+02:00,3.5.1+really3.4.1-1,unstable
libhogweed6,nettle,2019-08-24T22:01:56+02:00,3.5.1-1,unstable
libhogweed6,nettle,2019-01-26T13:19:09+01:00,3.4.1-1,unstable
libhogweed6,nettle,2018-12-04T21:04:39+01:00,3.4.1~rc1-1,unstable
libhogweed6,nettle,2017-12-12T19:27:18+01:00,3.4-1,unstable
libhogweed6,nettle,2017-09-10T23:25:31+02:00,3.3-2,unstable
