package,source_package,date,version,repo
libffi7,libffi,2021-02-20T22:46:10+01:00,3.3-6,unstable
libffi7,libffi,2020-11-11T17:12:05+01:00,3.3-5,unstable
libffi7,libffi,2020-03-23T21:28:54+01:00,3.3-4,unstable
libffi7,libffi,2020-01-19T12:39:28+01:00,3.3-3,unstable
libffi7,libffi,2020-01-05T11:29:35+01:00,3.3-2.3,experimental
libffi7,libffi,2019-11-29T15:59:19+01:00,3.3-2.2,experimental
libffi7,libffi,2019-11-28T15:45:08+01:00,3.3-2.1,experimental
libffi7,libffi,2019-11-25T11:54:12+01:00,3.3-1,experimental
libffi7,libffi,2019-10-24T13:59:17+02:00,3.3~rc1-1,experimental
libffi7,libffi,2019-05-08T16:32:47+02:00,3.3~rc0-8,experimental
libffi7,libffi,2018-09-24T13:31:19+02:00,3.3~rc0-7,experimental
libffi7,libffi,2018-05-12T14:52:33-04:00,3.3~rc0-6,experimental
libffi7,libffi,2018-05-02T17:27:56+02:00,3.3~rc0-5,experimental
libffi7,libffi,2018-04-25T16:17:27+02:00,3.3~rc0-3,experimental
libffi7,libffi,2018-04-05T21:01:40+02:00,3.3~rc0-2,experimental
libffi7,libffi,2018-04-02T16:37:49+02:00,3.3~rc0-1,experimental
libffi7,libffi,2018-03-13T14:36:40+01:00,3.3~20180313-1,experimental
libffi7,libffi,2018-01-31T08:24:36+01:00,3.3~20180131-2,experimental
libffi7,libffi,2018-01-31T05:46:23+01:00,3.3~20180131-1,experimental
libffi7,libffi,2018-01-07T10:41:51+01:00,3.3~20180107-1,experimental
libffi7,libffi,2017-10-26T14:32:00+02:00,3.3~20171026-1,experimental
libffi7,libffi,2017-10-25T09:59:58+02:00,3.3~20171020-2,experimental
libffi7,libffi,2017-10-20T09:22:07+02:00,3.3~20171020-1,experimental
