package,source_package,date,version,repo
libisl23,isl,2020-11-24T12:49:07+01:00,0.23-1,unstable
libisl23,isl,2020-02-18T16:38:24+01:00,0.22.1-1,unstable
libisl23,isl,2019-11-29T16:14:06+01:00,0.22-2,unstable
libisl23,isl,2019-11-23T06:22:45+01:00,0.22-1,experimental
libisl23,isl,2019-09-09T07:47:47+02:00,0.21-2,unstable
libisl23,isl,2019-06-26T14:28:06+02:00,0.21-1,experimental
libisl23,isl,2018-08-14T12:14:35+02:00,0.20-2,unstable
libisl23,isl,2018-08-03T07:17:23+02:00,0.20-1,unstable
libisl23,isl,2018-03-09T09:44:38+07:00,0.19-1,unstable
