package,source_package,date,version,repo
util-linux,util-linux,2022-01-20T21:10:35+01:00,2.36.1-8+deb11u1,bullseye-security
util-linux,util-linux,2021-07-28T19:09:07+00:00,2.36.1-8,unstable
util-linux,util-linux,2021-02-07T14:38:19+00:00,2.36.1-7,unstable
util-linux,util-linux,2021-01-17T20:27:00+00:00,2.36.1-6,unstable
util-linux,util-linux,2021-01-11T22:03:06+00:00,2.36.1-5,unstable
util-linux,util-linux,2020-12-29T15:46:26+00:00,2.36.1-4,unstable
util-linux,util-linux,2020-12-19T13:42:03+00:00,2.36.1-3,unstable
util-linux,util-linux,2020-11-25T21:07:38+00:00,2.36.1-2,unstable
util-linux,util-linux,2020-11-16T14:01:03+00:00,2.36.1-1,unstable
util-linux,util-linux,2020-11-16T09:18:06+00:00,2.36-4,unstable
util-linux,util-linux,2020-08-29T12:32:39+00:00,2.36-3,unstable
util-linux,util-linux,2020-08-01T17:28:26+00:00,2.36-2,unstable
util-linux,util-linux,2020-07-23T22:56:45+00:00,2.36-1,unstable
util-linux,util-linux,2020-07-21T20:32:19+00:00,2.35.2-9,unstable
util-linux,util-linux,2020-07-21T12:50:41+00:00,2.35.2-8,unstable
util-linux,util-linux,2020-07-06T15:22:50+00:00,2.35.2-7,unstable
util-linux,util-linux,2020-06-25T16:56:12+00:00,2.35.2-6,unstable
util-linux,util-linux,2020-06-25T12:06:52+00:00,2.35.2-5,unstable
util-linux,util-linux,2020-06-21T01:28:37+00:00,2.35.2-4,unstable
util-linux,util-linux,2020-05-28T13:01:05+00:00,2.35.2-3,unstable
util-linux,util-linux,2020-05-22T10:41:16+00:00,2.35.2-2,unstable
util-linux,util-linux,2020-05-20T22:21:26+00:00,2.35.2-1,unstable
util-linux,util-linux,2020-05-12T17:11:40+00:00,2.35.1-5,unstable
util-linux,util-linux,2020-05-12T08:53:53+00:00,2.35.1-4,unstable
util-linux,util-linux,2020-05-10T22:49:29+00:00,2.35.1-3,unstable
util-linux,util-linux,2020-05-06T09:10:20+00:00,2.35.1-2,unstable
util-linux,util-linux,2020-05-03T13:45:56+00:00,2.35.1-1,unstable
util-linux,util-linux,2019-07-28T15:14:02+00:00,2.34-0.1,unstable
util-linux,util-linux,2019-01-10T09:30:43+01:00,2.33.1-0.1,unstable
util-linux,util-linux,2018-12-07T10:56:50+01:00,2.33-0.2,unstable
util-linux,util-linux,2018-11-06T22:17:06+01:00,2.33-0.1,experimental
util-linux,util-linux,2018-11-06T20:53:01+01:00,2.32.1-0.2,unstable
util-linux,util-linux,2018-08-12T07:11:02+02:00,2.32.1-0.1,unstable
util-linux,util-linux,2018-08-03T10:55:29+02:00,2.32-0.4,unstable
util-linux,util-linux,2018-07-28T20:21:05+02:00,2.32-0.3,unstable
util-linux,util-linux,2018-07-27T10:01:46+02:00,2.32-0.2,unstable
util-linux,util-linux,2018-05-10T17:22:53+02:00,2.32-0.1,unstable
util-linux,util-linux,2018-03-06T22:31:39+01:00,2.31.1-0.5,unstable
util-linux,util-linux,2018-02-14T15:53:19+01:00,2.31.1-0.4,unstable
util-linux,util-linux,2018-02-14T10:32:51+01:00,2.31.1-0.3,unstable
util-linux,util-linux,2018-02-13T19:14:21+01:00,2.31.1-0.2,unstable
util-linux,util-linux,2018-02-09T19:16:51+01:00,2.31.1-0.1,unstable
util-linux,util-linux,2018-01-17T04:43:45-05:00,2.30.2-0.3,unstable
util-linux,util-linux,2018-01-14T11:27:53-05:00,2.30.2-0.2,unstable
util-linux,util-linux,2017-10-09T18:40:15+02:00,2.30.2-0.1,unstable
util-linux,util-linux,2017-09-14T11:05:39+02:00,2.29.2-5,unstable
util-linux,util-linux,2017-08-17T14:31:09+02:00,2.29.2-4,unstable
util-linux,util-linux,2017-08-06T14:59:02+02:00,2.29.2-3,experimental
util-linux,util-linux,2017-07-11T03:19:46+02:00,2.29.2-2,unstable
