package,source_package,date,version,repo
libc6,glibc,2024-01-28T23:58:14+01:00,2.31-13+deb11u8,bullseye
libc6,glibc,2023-10-02T22:22:57+02:00,2.31-13+deb11u7,bullseye-security
libc6,glibc,2023-04-19T23:17:51+02:00,2.31-13+deb11u6,bullseye
libc6,glibc,2022-10-14T21:35:00+02:00,2.31-13+deb11u5,bullseye
libc6,glibc,2022-08-26T23:32:46+02:00,2.31-13+deb11u4,bullseye
libc6,glibc,2022-03-17T22:37:00+01:00,2.31-13+deb11u3,bullseye
libc6,glibc,2021-10-02T14:47:40+02:00,2.31-13+deb11u2,bullseye
libc6,glibc,2021-09-30T22:47:49+02:00,2.31-13+deb11u1,bullseye
libc6,glibc,2021-07-06T21:16:59+02:00,2.31-13,unstable
libc6,glibc,2021-05-01T22:56:06+02:00,2.31-12,unstable
libc6,glibc,2021-03-31T22:09:32+02:00,2.31-11,unstable
libc6,glibc,2021-03-21T00:38:37+01:00,2.31-10,unstable
libc6,glibc,2021-01-05T06:47:42+01:00,2.31-9,unstable
libc6,glibc,2021-01-03T18:55:16+01:00,2.31-8,experimental
libc6,glibc,2021-01-03T17:01:18+01:00,2.31-7,unstable
libc6,glibc,2020-12-16T22:33:25+01:00,2.31-6,unstable
libc6,glibc,2020-12-01T08:42:44+01:00,2.31-5,unstable
libc6,glibc,2020-10-10T21:54:24+02:00,2.31-4,unstable
libc6,glibc,2020-08-04T17:02:38+02:00,2.31-3,unstable
libc6,glibc,2020-07-23T00:26:24+02:00,2.31-2,unstable
libc6,glibc,2020-07-13T21:34:17+02:00,2.31-1,unstable
libc6,glibc,2020-05-19T00:19:13+02:00,2.31-0experimental2,experimental
libc6,glibc,2020-05-12T13:12:35+02:00,2.31-0experimental1,experimental
libc6,glibc,2020-03-12T07:10:01+01:00,2.31-0experimental0,experimental
libc6,glibc,2020-05-11T02:04:03+02:00,2.30-8,unstable
libc6,glibc,2020-05-05T20:12:38+02:00,2.30-7,unstable
libc6,glibc,2020-05-05T12:32:42+02:00,2.30-6,unstable
libc6,glibc,2020-05-04T23:39:18+02:00,2.30-5,unstable
libc6,glibc,2020-03-25T13:56:56+01:00,2.30-4,unstable
libc6,glibc,2020-03-24T23:31:35+01:00,2.30-3,unstable
libc6,glibc,2020-03-12T23:47:03+01:00,2.30-2,unstable
libc6,glibc,2020-03-11T22:02:51+01:00,2.30-1,unstable
libc6,glibc,2020-02-05T23:01:35+01:00,2.30-0experimental2,experimental
libc6,glibc,2020-01-02T12:16:20+01:00,2.30-0experimental1,experimental
libc6,glibc,2019-12-06T23:18:04+01:00,2.30-0experimental0,experimental
libc6,glibc,2020-02-04T20:37:26+01:00,2.29-10,unstable
libc6,glibc,2020-01-10T23:21:25+01:00,2.29-9,unstable
libc6,glibc,2020-01-05T13:03:42+01:00,2.29-8,unstable
libc6,glibc,2019-12-30T19:12:42+01:00,2.29-7,unstable
libc6,glibc,2019-12-10T00:06:38+01:00,2.29-6,unstable
libc6,glibc,2019-12-06T21:33:17+01:00,2.29-5,unstable
libc6,glibc,2019-11-25T22:36:50+01:00,2.29-4,experimental
libc6,glibc,2019-10-31T23:31:12+01:00,2.29-3,unstable
