package,source_package,date,version,repo
distro-info-data,distro-info-data,2023-10-29T14:57:15+02:00,0.51+deb11u5,bullseye
distro-info-data,distro-info-data,2023-04-29T14:30:57-04:00,0.51+deb11u4,bullseye
distro-info-data,distro-info-data,2022-10-30T13:31:55+02:00,0.51+deb11u3,bullseye
distro-info-data,distro-info-data,2022-04-25T20:32:17-04:00,0.51+deb11u2,bullseye
distro-info-data,distro-info-data,2021-12-09T09:40:48-04:00,0.51+deb11u1,bullseye
distro-info-data,distro-info-data,2021-07-23T20:41:20-04:00,0.51,unstable
distro-info-data,distro-info-data,2021-06-17T11:01:52-04:00,0.50,unstable
distro-info-data,distro-info-data,2021-06-15T13:46:40-04:00,0.49,unstable
distro-info-data,distro-info-data,2021-06-14T17:47:09-04:00,0.48,unstable
distro-info-data,distro-info-data,2021-04-22T10:30:18-04:00,0.47,unstable
distro-info-data,distro-info-data,2021-01-29T13:41:20-07:00,0.46,unstable
distro-info-data,distro-info-data,2020-10-29T13:21:12-07:00,0.45,unstable
distro-info-data,distro-info-data,2020-04-24T08:29:10-07:00,0.44,unstable
distro-info-data,distro-info-data,2019-10-17T13:10:30-07:00,0.43,unstable
distro-info-data,distro-info-data,2019-07-23T12:29:47+02:00,0.42,unstable
distro-info-data,distro-info-data,2019-06-14T10:50:04-07:00,0.41,unstable
distro-info-data,distro-info-data,2019-04-23T12:14:38-07:00,0.40,unstable
distro-info-data,distro-info-data,2018-10-30T06:33:17-07:00,0.39,unstable
distro-info-data,distro-info-data,2018-05-08T12:34:42-07:00,0.38,unstable
distro-info-data,distro-info-data,2017-10-24T13:11:56-07:00,0.37,unstable
