package,source_package,date,version,repo
libatk-wrapper-java-jni,java-atk-wrapper,2021-08-26T02:50:17+02:00,0.38.0-2+deb11u1,bullseye
libatk-wrapper-java-jni,java-atk-wrapper,2021-01-01T15:05:05+01:00,0.38.0-2,unstable
libatk-wrapper-java-jni,java-atk-wrapper,2020-03-06T00:24:09+01:00,0.38.0-1,unstable
libatk-wrapper-java-jni,java-atk-wrapper,2019-10-13T13:27:14+02:00,0.37.1-1,unstable
libatk-wrapper-java-jni,java-atk-wrapper,2019-09-07T20:18:14+02:00,0.36.0-1,unstable
libatk-wrapper-java-jni,java-atk-wrapper,2019-08-15T11:58:24+02:00,0.35.0-3,unstable
libatk-wrapper-java-jni,java-atk-wrapper,2019-08-05T13:47:13+02:00,0.35.0-2,unstable
libatk-wrapper-java-jni,java-atk-wrapper,2019-08-02T19:50:24+02:00,0.35.0-1,unstable
libatk-wrapper-java-jni,java-atk-wrapper,2019-04-04T22:51:05+02:00,0.33.3-22,unstable
libatk-wrapper-java-jni,java-atk-wrapper,2018-05-02T23:06:45+02:00,0.33.3-21,unstable
libatk-wrapper-java-jni,java-atk-wrapper,2018-02-27T08:53:28+01:00,0.33.3-20,unstable
libatk-wrapper-java-jni,java-atk-wrapper,2018-02-26T00:16:36+01:00,0.33.3-19,unstable
libatk-wrapper-java-jni,java-atk-wrapper,2018-02-25T23:04:45+01:00,0.33.3-18,unstable
libatk-wrapper-java-jni,java-atk-wrapper,2018-02-20T00:31:08+01:00,0.33.3-17,unstable
libatk-wrapper-java-jni,java-atk-wrapper,2018-02-17T18:39:47+01:00,0.33.3-16,unstable
libatk-wrapper-java-jni,java-atk-wrapper,2018-01-06T14:41:44+01:00,0.33.3-15,unstable
libatk-wrapper-java-jni,java-atk-wrapper,2018-01-05T18:57:19+01:00,0.33.3-14,unstable
