package,source_package,date,version,repo
libcom-err2,e2fsprogs,2021-06-07T07:27:15-04:00,1.46.2-2,unstable
libcom-err2,e2fsprogs,2021-02-28T21:24:34-05:00,1.46.2-1,unstable
libcom-err2,e2fsprogs,2021-02-09T17:36:02-05:00,1.46.1-1,unstable
libcom-err2,e2fsprogs,2021-01-29T16:24:41-05:00,1.46.0-1,experimental
libcom-err2,e2fsprogs,2021-01-29T00:19:52-05:00,1.45.7-1,unstable
libcom-err2,e2fsprogs,2020-03-20T23:49:33-04:00,1.45.6-1,unstable
libcom-err2,e2fsprogs,2020-01-08T15:58:44-05:00,1.45.5-2,unstable
libcom-err2,e2fsprogs,2020-01-07T09:18:39-05:00,1.45.5-1,unstable
libcom-err2,e2fsprogs,2019-10-09T20:22:50-04:00,1.46~WIP.2019.10.09-1,experimental
libcom-err2,e2fsprogs,2019-09-23T15:31:27-04:00,1.45.4-1,unstable
libcom-err2,e2fsprogs,2019-08-06T15:22:30-04:00,1.45.3-4,unstable
libcom-err2,e2fsprogs,2019-07-25T15:35:01-04:00,1.45.3-3,unstable
libcom-err2,e2fsprogs,2019-07-24T12:56:52-04:00,1.45.3-2,unstable
libcom-err2,e2fsprogs,2019-07-14T21:01:11-04:00,1.45.3-1,unstable
libcom-err2,e2fsprogs,2019-05-27T21:46:31-04:00,1.45.2-1,unstable
libcom-err2,e2fsprogs,2019-05-20T21:48:40-04:00,1.45.1-3,unstable
libcom-err2,e2fsprogs,2019-05-20T11:02:09-04:00,1.45.1-2,unstable
libcom-err2,e2fsprogs,2019-05-12T21:23:25-04:00,1.45.1-1,unstable
libcom-err2,e2fsprogs,2019-03-06T12:55:18-05:00,1.45.0-1,unstable
libcom-err2,e2fsprogs,2019-03-05T15:10:40-05:00,1.44.6-1,unstable
libcom-err2,e2fsprogs,2018-12-15T22:46:49-05:00,1.44.5-1,unstable
libcom-err2,e2fsprogs,2018-08-22T19:30:17-04:00,1.44.4-2,unstable
libcom-err2,e2fsprogs,2018-08-18T20:46:29-04:00,1.44.4-1,unstable
libcom-err2,e2fsprogs,2018-07-10T01:23:17-04:00,1.44.3-1,unstable
libcom-err2,e2fsprogs,2018-07-03T23:31:40-04:00,1.44.3~rc2-1,unstable
libcom-err2,e2fsprogs,2018-05-14T19:59:27-04:00,1.44.2-1,unstable
libcom-err2,e2fsprogs,2018-04-10T11:04:36-04:00,1.44.1-2,unstable
libcom-err2,e2fsprogs,2018-03-24T15:13:28-04:00,1.44.1-1,unstable
libcom-err2,e2fsprogs,2018-03-07T14:39:52-05:00,1.44.0-1,unstable
libcom-err2,e2fsprogs,2018-03-04T15:57:21-05:00,1.44.0~rc2-1,experimental
libcom-err2,e2fsprogs,2018-02-27T16:56:32-05:00,1.44.0~rc1-1,experimental
libcom-err2,e2fsprogs,2018-02-24T20:48:29-05:00,1.43.9-2,unstable
libcom-err2,e2fsprogs,2018-02-08T13:09:49-05:00,1.43.9-1,unstable
libcom-err2,e2fsprogs,2018-01-03T16:18:40-05:00,1.43.8-2,unstable
libcom-err2,e2fsprogs,2018-01-01T19:44:41-05:00,1.43.8-1,unstable
libcom-err2,e2fsprogs,2017-10-16T01:20:54-04:00,1.43.7-1,unstable
libcom-err2,e2fsprogs,2017-08-29T00:58:29-04:00,1.43.6-1,unstable
libcom-err2,e2fsprogs,2017-08-04T01:13:34-04:00,1.43.5-1,unstable
