package,source_package,date,version,repo
libsystemd0,systemd,2023-06-18T15:55:54+01:00,247.3-7+deb11u4,bullseye
libsystemd0,systemd,2023-04-30T13:56:31+01:00,247.3-7+deb11u3,bullseye
libsystemd0,systemd,2022-12-22T12:55:42+01:00,247.3-7+deb11u2,bullseye
libsystemd0,systemd,2022-08-07T15:25:09+02:00,247.3-7+deb11u1,bullseye
libsystemd0,systemd,2022-03-20T20:55:25+01:00,247.3-7,bullseye
libsystemd0,systemd,2021-07-13T19:29:24+02:00,247.3-6,unstable
libsystemd0,systemd,2021-04-12T20:21:24+02:00,247.3-5,unstable
libsystemd0,systemd,2021-04-11T16:06:46+02:00,247.3-4,unstable
libsystemd0,systemd,2021-03-11T18:09:35+01:00,247.3-3,unstable
libsystemd0,systemd,2021-03-06T22:32:14+01:00,247.3-2,unstable
libsystemd0,systemd,2021-02-03T17:11:39+01:00,247.3-1,unstable
libsystemd0,systemd,2021-01-18T13:45:15+01:00,247.2-5,unstable
libsystemd0,systemd,2021-01-02T17:06:01+01:00,247.2-4,unstable
libsystemd0,systemd,2020-12-26T13:33:41+01:00,247.2-3,unstable
libsystemd0,systemd,2020-12-21T20:06:49+01:00,247.2-2,unstable
libsystemd0,systemd,2020-12-20T20:44:31+01:00,247.2-1,unstable
libsystemd0,systemd,2020-12-11T20:25:31+01:00,247.1-4,unstable
libsystemd0,systemd,2020-12-03T23:53:29+01:00,247.1-3,unstable
libsystemd0,systemd,2020-12-02T23:25:32+01:00,247.1-2,unstable
libsystemd0,systemd,2020-12-01T17:17:28+01:00,247.1-1,experimental
libsystemd0,systemd,2020-11-26T19:46:41+01:00,247-1,experimental
libsystemd0,systemd,2020-11-26T18:18:53+01:00,247~rc2-3,experimental
libsystemd0,systemd,2020-11-13T19:22:04+01:00,247~rc2-2,experimental
libsystemd0,systemd,2020-11-12T21:23:22+01:00,247~rc2-1,experimental
libsystemd0,systemd,2020-11-24T21:53:25+01:00,246.6-5,unstable
libsystemd0,systemd,2020-11-19T22:35:48+01:00,246.6-4,unstable
libsystemd0,systemd,2020-11-17T23:34:07+01:00,246.6-3,unstable
libsystemd0,systemd,2020-10-15T23:48:34+02:00,246.6-2,unstable
libsystemd0,systemd,2020-09-21T20:28:36+02:00,246.6-1,unstable
libsystemd0,systemd,2020-09-14T08:04:39+02:00,246.5-1,unstable
libsystemd0,systemd,2020-09-02T13:30:52+02:00,246.4-1,unstable
libsystemd0,systemd,2020-08-29T18:39:32+02:00,246.3-1,unstable
libsystemd0,systemd,2020-08-29T16:24:49+02:00,246.2-2,unstable
libsystemd0,systemd,2020-08-17T22:28:09+02:00,246.2-1,unstable
libsystemd0,systemd,2020-08-16T13:14:46+02:00,246.1-1,unstable
libsystemd0,systemd,2020-08-03T09:46:27+02:00,246-2,unstable
libsystemd0,systemd,2020-07-30T22:22:24+02:00,246-1,experimental
libsystemd0,systemd,2020-07-27T23:24:47+02:00,245.7-1,unstable
libsystemd0,systemd,2020-07-14T18:16:57+02:00,245.6-3,unstable
libsystemd0,systemd,2020-07-05T11:44:39+02:00,245.6-2,unstable
libsystemd0,systemd,2020-06-08T00:56:37+02:00,245.6-1,unstable
libsystemd0,systemd,2020-05-17T19:28:49+02:00,245.5-3,unstable
libsystemd0,systemd,2020-04-27T17:38:44+02:00,245.5-2,unstable
libsystemd0,systemd,2020-04-18T20:41:18+02:00,245.5-1,unstable
libsystemd0,systemd,2020-04-13T11:34:31+02:00,245.4-4,unstable
libsystemd0,systemd,2020-04-10T11:55:15+02:00,245.4-3,unstable
libsystemd0,systemd,2020-04-04T08:59:50+02:00,245.4-2,unstable
libsystemd0,systemd,2020-04-02T11:58:18+02:00,245.4-1,unstable
libsystemd0,systemd,2020-03-18T23:32:08+01:00,245.2-1,unstable
libsystemd0,systemd,2020-03-12T13:55:26+01:00,245-2,unstable
libsystemd0,systemd,2020-03-11T13:33:37+01:00,245-1,unstable
libsystemd0,systemd,2020-02-15T15:44:45+01:00,244.3-1,unstable
libsystemd0,systemd,2020-02-07T19:24:20+01:00,244.2-1,unstable
libsystemd0,systemd,2020-02-04T00:11:55+01:00,244.1-3,unstable
libsystemd0,systemd,2020-02-01T02:59:12+01:00,244.1-2,unstable
libsystemd0,systemd,2020-01-25T18:53:23+01:00,244.1-1,unstable
libsystemd0,systemd,2019-12-02T23:44:52+01:00,244-3,unstable
libsystemd0,systemd,2019-12-02T17:57:55+01:00,244-2,unstable
libsystemd0,systemd,2019-11-30T16:39:57+01:00,244-1,experimental
libsystemd0,systemd,2019-11-29T21:33:19+01:00,243-9,unstable
libsystemd0,systemd,2019-11-19T09:17:12+01:00,243-8,unstable
libsystemd0,systemd,2019-11-15T22:01:17+01:00,243-7,unstable
libsystemd0,systemd,2019-11-14T14:09:49+01:00,243-6,unstable
libsystemd0,systemd,2019-11-11T00:58:41+01:00,243-5,unstable
libsystemd0,systemd,2019-11-09T01:15:08+01:00,243-4,experimental
libsystemd0,systemd,2019-10-14T15:26:01+02:00,243-3,experimental
libsystemd0,systemd,2019-09-22T12:46:02+02:00,243-2,experimental
libsystemd0,systemd,2019-09-05T01:21:49+02:00,243-1,experimental
libsystemd0,systemd,2019-08-31T00:20:41+02:00,243~rc2-1,experimental
libsystemd0,systemd,2019-11-08T23:18:00+01:00,242-8,unstable
libsystemd0,systemd,2019-09-04T19:34:17+02:00,242-7,unstable
libsystemd0,systemd,2019-09-03T11:09:07+02:00,242-6,unstable
libsystemd0,systemd,2019-08-29T16:18:18+02:00,242-5,unstable
libsystemd0,systemd,2019-08-21T22:09:13+02:00,242-4,unstable
libsystemd0,systemd,2019-08-21T00:12:22+02:00,242-3,experimental
libsystemd0,systemd,2019-06-07T22:41:50+02:00,242-2,experimental
libsystemd0,systemd,2019-05-08T01:33:56+02:00,242-1,experimental
libsystemd0,systemd,2019-07-18T19:38:23+02:00,241-7,unstable
libsystemd0,systemd,2019-07-08T11:27:51+02:00,241-6,unstable
libsystemd0,systemd,2019-05-24T22:58:59+02:00,241-5,unstable
libsystemd0,systemd,2019-05-17T21:16:33+02:00,241-4,unstable
libsystemd0,systemd,2019-04-08T12:59:32+02:00,241-3,unstable
libsystemd0,systemd,2019-03-15T18:33:54+01:00,241-2,unstable
libsystemd0,systemd,2019-02-21T20:10:15-03:00,241-1,unstable
libsystemd0,systemd,2019-02-18T13:54:04+00:00,240-6,unstable
libsystemd0,systemd,2019-01-27T21:33:07+00:00,240-5,unstable
libsystemd0,systemd,2019-01-12T21:49:44+01:00,240-4,unstable
libsystemd0,systemd,2019-01-09T18:40:57+01:00,240-3,unstable
libsystemd0,systemd,2018-12-27T14:03:57+01:00,240-2,unstable
libsystemd0,systemd,2018-12-22T16:01:43+01:00,240-1,unstable
libsystemd0,systemd,2018-12-05T21:03:34-03:00,239-15,unstable
libsystemd0,systemd,2018-12-02T01:00:01+01:00,239-14,unstable
libsystemd0,systemd,2018-11-20T19:44:39+01:00,239-13,unstable
libsystemd0,systemd,2018-11-17T18:39:21+01:00,239-12,unstable
libsystemd0,systemd,2018-10-28T13:02:18+01:00,239-11,unstable
libsystemd0,systemd,2018-09-25T16:11:12+02:00,239-10,unstable
libsystemd0,systemd,2018-09-12T19:07:38+02:00,239-9,unstable
libsystemd0,systemd,2018-09-07T08:41:12+02:00,239-8,unstable
libsystemd0,systemd,2018-07-22T13:40:15+02:00,239-7,unstable
libsystemd0,systemd,2018-07-19T00:04:54+02:00,239-6,unstable
libsystemd0,systemd,2018-07-05T11:50:10+02:00,239-5,unstable
libsystemd0,systemd,2018-07-03T23:36:28+02:00,239-4,unstable
libsystemd0,systemd,2018-06-27T14:46:06+02:00,239-3,unstable
libsystemd0,systemd,2018-06-27T13:59:24+02:00,239-2,unstable
libsystemd0,systemd,2018-06-23T00:18:08+02:00,239-1,unstable
libsystemd0,systemd,2018-05-26T10:31:29+02:00,238-5,unstable
libsystemd0,systemd,2018-04-01T13:02:57+02:00,238-4,unstable
libsystemd0,systemd,2018-03-20T23:22:57+01:00,238-3,unstable
libsystemd0,systemd,2018-03-10T01:12:47+01:00,238-2,unstable
libsystemd0,systemd,2018-03-07T23:21:53+01:00,238-1,unstable
libsystemd0,systemd,2018-02-28T19:18:34+01:00,237-4,unstable
libsystemd0,systemd,2018-02-14T23:07:17+01:00,237-3,unstable
libsystemd0,systemd,2018-02-09T23:35:31+01:00,237-2,unstable
libsystemd0,systemd,2018-01-30T01:55:24+01:00,237-1,unstable
libsystemd0,systemd,2018-01-28T22:29:32+01:00,236-4,unstable
libsystemd0,systemd,2018-01-11T16:46:04+01:00,236-3,unstable
libsystemd0,systemd,2018-01-02T00:35:14+01:00,236-2,unstable
libsystemd0,systemd,2017-12-17T21:45:51+01:00,236-1,unstable
libsystemd0,systemd,2017-11-15T09:34:00+01:00,235-3,unstable
libsystemd0,systemd,2017-10-11T00:46:07+02:00,235-2,unstable
libsystemd0,systemd,2017-10-10T18:29:28+02:00,235-1,unstable
libsystemd0,systemd,2017-09-04T00:17:00+02:00,234-3,unstable
libsystemd0,systemd,2017-08-24T02:40:53+02:00,234-2.3,unstable
libsystemd0,systemd,2017-08-23T22:53:09+00:00,234-2.2,unstable
libsystemd0,systemd,2017-08-23T20:41:33+02:00,234-2.1,unstable
libsystemd0,systemd,2017-07-20T15:13:42+02:00,234-2,unstable
libsystemd0,systemd,2017-07-13T17:38:28+02:00,234-1,unstable
libsystemd0,systemd,2017-07-03T18:51:58+02:00,233-10,unstable
libsystemd0,systemd,2017-06-19T15:10:14+02:00,233-9,unstable
