package,source_package,date,version,repo
dash,dash,2020-12-10T14:23:19+01:00,0.5.11+git20200708+dd9ef66-5,unstable
dash,dash,2020-12-10T10:55:18+01:00,0.5.11+git20200708+dd9ef66-4,unstable
dash,dash,2020-12-10T10:07:56+01:00,0.5.11+git20200708+dd9ef66-3,unstable
dash,dash,2020-11-12T08:58:00+01:00,0.5.11+git20200708+dd9ef66-2,unstable
dash,dash,2020-08-08T15:13:49+02:00,0.5.11+git20200708+dd9ef66-1,experimental
dash,dash,2020-03-30T11:45:13+02:00,0.5.10.2-7,unstable
dash,dash,2019-07-18T15:15:27-03:00,0.5.10.2-6,unstable
dash,dash,2019-01-17T20:08:32+01:00,0.5.10.2-5,unstable
dash,dash,2018-12-20T08:42:13+01:00,0.5.10.2-4,unstable
dash,dash,2018-12-19T11:28:12+01:00,0.5.10.2-3,unstable
dash,dash,2018-12-12T10:42:22+01:00,0.5.10.2-2,unstable
dash,dash,2018-09-04T19:17:01+02:00,0.5.10.2-1,unstable
dash,dash,2018-01-25T08:14:33+01:00,0.5.8-2.10,unstable
dash,dash,2018-01-24T08:19:41+01:00,0.5.8-2.9,unstable
dash,dash,2018-01-24T08:02:23+01:00,0.5.8-2.8,unstable
dash,dash,2018-01-23T22:51:37+01:00,0.5.8-2.7,unstable
dash,dash,2018-01-23T15:13:35+01:00,0.5.8-2.6,unstable
dash,dash,2017-06-28T18:26:52+02:00,0.5.8-2.5,unstable
