package,source_package,date,version,repo
debianutils,debianutils,2020-09-27T13:25:47-04:00,4.11.2,unstable
debianutils,debianutils,2020-08-19T09:12:19-04:00,4.11.1,unstable
debianutils,debianutils,2020-05-25T08:54:30-04:00,4.11,unstable
debianutils,debianutils,2020-05-24T19:40:59-04:00,4.10,unstable
debianutils,debianutils,2020-05-23T08:03:09-04:00,4.9.3,unstable
debianutils,debianutils,2020-05-22T20:16:13-04:00,4.9.2,unstable
debianutils,debianutils,2019-12-06T21:13:44-05:00,4.9.1,unstable
debianutils,debianutils,2019-09-06T18:29:50-04:00,4.9,unstable
debianutils,debianutils,2019-07-16T21:26:03-04:00,4.8.6.3,unstable
debianutils,debianutils,2019-07-10T20:27:38-04:00,4.8.6.2,unstable
debianutils,debianutils,2019-01-21T16:12:11-05:00,4.8.6.1,unstable
debianutils,debianutils,2018-05-15T07:58:37-04:00,4.8.6,unstable
debianutils,debianutils,2018-05-15T07:43:16-04:00,4.8.5,unstable
debianutils,debianutils,2017-12-30T13:15:02-05:00,4.8.4,unstable
debianutils,debianutils,2017-11-10T13:55:46-05:00,4.8.3,unstable
debianutils,debianutils,2017-08-07T10:40:54-04:00,4.8.2,unstable
