package,source_package,date,version,repo
libnghttp2-14,nghttp2,2023-11-24T15:47:19+01:00,1.43.0-1+deb11u1,bullseye-security
libnghttp2-14,nghttp2,2021-02-13T18:47:24+01:00,1.43.0-1,unstable
libnghttp2-14,nghttp2,2020-11-28T16:41:28+01:00,1.42.0-1,unstable
libnghttp2-14,nghttp2,2020-08-16T13:01:37+02:00,1.41.0-3,unstable
libnghttp2-14,nghttp2,2020-06-04T08:13:51+02:00,1.41.0-2,unstable
libnghttp2-14,nghttp2,2020-06-03T17:03:54+02:00,1.41.0-1,unstable
libnghttp2-14,nghttp2,2019-11-19T09:15:49+01:00,1.40.0-1,unstable
libnghttp2-14,nghttp2,2019-08-15T21:14:38+02:00,1.39.2-1,unstable
libnghttp2-14,nghttp2,2019-06-22T13:14:11+02:00,1.39.1-1,experimental
libnghttp2-14,nghttp2,2019-05-05T16:45:50+02:00,1.38.0-1,experimental
libnghttp2-14,nghttp2,2019-03-17T12:41:37+01:00,1.37.0-1,unstable
libnghttp2-14,nghttp2,2019-02-03T10:53:17-08:00,1.36.0-2,unstable
libnghttp2-14,nghttp2,2019-01-23T09:32:13+01:00,1.36.0-1,unstable
libnghttp2-14,nghttp2,2018-12-14T10:03:56+01:00,1.35.1-1,unstable
libnghttp2-14,nghttp2,2018-11-26T00:35:43+01:00,1.35.0-1,unstable
libnghttp2-14,nghttp2,2018-10-11T08:04:01+02:00,1.34.0-1,unstable
libnghttp2-14,nghttp2,2018-09-07T00:49:22+02:00,1.33.0-1,unstable
libnghttp2-14,nghttp2,2018-09-01T12:02:10+02:00,1.32.1-1,unstable
libnghttp2-14,nghttp2,2018-05-19T15:01:25+02:00,1.32.0-1,unstable
libnghttp2-14,nghttp2,2018-04-21T19:35:33+02:00,1.31.1-1,unstable
libnghttp2-14,nghttp2,2018-03-06T00:06:34+01:00,1.31.0-1,unstable
libnghttp2-14,nghttp2,2018-02-12T13:44:16+01:00,1.30.0-1,unstable
libnghttp2-14,nghttp2,2018-01-02T12:43:09+01:00,1.29.0-1,unstable
libnghttp2-14,nghttp2,2017-12-03T13:34:25+01:00,1.28.0-1,unstable
libnghttp2-14,nghttp2,2017-10-27T22:12:09+02:00,1.27.0-1,unstable
libnghttp2-14,nghttp2,2017-09-21T09:34:29+02:00,1.26.0-1,unstable
libnghttp2-14,nghttp2,2017-08-23T23:21:44+02:00,1.25.0-1,unstable
libnghttp2-14,nghttp2,2017-07-05T08:31:03+02:00,1.24.0-1,unstable
