package,source_package,date,version,repo
binutils,binutils,2021-02-20T16:38:30+01:00,2.35.2-2,unstable
binutils,binutils,2021-02-19T17:55:20+01:00,2.35.2-1,unstable
binutils,binutils,2021-01-06T11:57:25+01:00,2.35.1-7,unstable
binutils,binutils,2020-12-23T09:38:22+01:00,2.35.1-6,unstable
binutils,binutils,2020-12-17T20:42:32+01:00,2.35.1-5,unstable
binutils,binutils,2020-12-06T12:18:40+01:00,2.35.1-4,unstable
binutils,binutils,2020-11-17T11:38:54+01:00,2.35.1-3,unstable
binutils,binutils,2020-10-09T17:10:08+02:00,2.35.1-2,unstable
binutils,binutils,2020-09-21T11:45:07+02:00,2.35.1-1,unstable
binutils,binutils,2020-09-11T12:34:43+02:00,2.35-3,unstable
binutils,binutils,2020-08-13T16:16:49+02:00,2.35-2,unstable
binutils,binutils,2020-07-24T12:52:26+02:00,2.35-1,unstable
binutils,binutils,2020-07-06T21:10:37+02:00,2.34.90.20200706-1,unstable
binutils,binutils,2020-06-05T10:56:37+02:00,2.34.50.20200605-1,experimental
binutils,binutils,2020-05-12T16:24:56+02:00,2.34.50.20200512-1,experimental
binutils,binutils,2020-04-07T13:29:21+02:00,2.34-6,unstable
binutils,binutils,2020-03-19T20:45:59+01:00,2.34-5,unstable
binutils,binutils,2020-02-28T11:18:34+01:00,2.34-4,unstable
binutils,binutils,2020-02-22T09:49:46+01:00,2.34-3,unstable
binutils,binutils,2020-02-02T17:46:11+01:00,2.34-2,unstable
binutils,binutils,2020-02-02T08:45:55+01:00,2.34-1,unstable
binutils,binutils,2020-01-22T07:49:18+01:00,2.33.90.20200122-2,unstable
binutils,binutils,2020-01-22T06:18:41+01:00,2.33.90.20200122-1,unstable
binutils,binutils,2020-01-16T23:35:11+08:00,2.33.50.20200115-2,unstable
binutils,binutils,2020-01-15T21:18:18+01:00,2.33.50.20200115-1,unstable
binutils,binutils,2020-01-14T14:19:00+01:00,2.33.50.20200114-1,unstable
binutils,binutils,2020-01-11T14:24:29+01:00,2.33.50.20200111-1,unstable
binutils,binutils,2020-01-07T23:19:25+01:00,2.33.50.20200107-1,unstable
binutils,binutils,2020-01-05T11:33:49+01:00,2.33.50.20200105-2,experimental
binutils,binutils,2019-12-12T16:16:13+01:00,2.33.50.20191212-1,experimental
binutils,binutils,2019-12-05T21:22:15+01:00,2.33.50.20191205-1,experimental
binutils,binutils,2019-11-28T09:57:31+01:00,2.33.50.20191128-1,experimental
binutils,binutils,2019-11-21T23:08:45+01:00,2.33.50.20191121-2,experimental
binutils,binutils,2019-11-21T18:50:25+01:00,2.33.50.20191121-1,experimental
binutils,binutils,2019-12-12T23:32:03+01:00,2.33.1-6,unstable
binutils,binutils,2019-12-02T11:55:09+01:00,2.33.1-5,unstable
binutils,binutils,2019-11-21T15:28:14+01:00,2.33.1-4,unstable
binutils,binutils,2019-10-20T21:28:38+02:00,2.33.1-2,unstable
binutils,binutils,2019-10-15T11:43:46+02:00,2.33.1-1,unstable
binutils,binutils,2019-10-09T10:42:29+02:00,2.33-2,unstable
binutils,binutils,2019-10-08T11:43:29+02:00,2.33-1,unstable
binutils,binutils,2019-09-09T08:50:20+02:00,2.32.51.20190909-1,unstable
binutils,binutils,2019-08-22T09:49:59+02:00,2.32.51.20190821-2,unstable
binutils,binutils,2019-08-21T11:32:58+02:00,2.32.51.20190821-1,unstable
binutils,binutils,2019-08-13T16:26:14+02:00,2.32.51.20190813-1,unstable
binutils,binutils,2019-07-27T16:58:37+02:00,2.32.51.20190727-1,unstable
binutils,binutils,2019-07-07T12:20:11+02:00,2.32.51.20190707-1,unstable
binutils,binutils,2019-07-01T13:46:05+02:00,2.32.51.20190701-1,experimental
binutils,binutils,2019-06-24T07:59:05+00:00,2.32.51.20190624-1,experimental
binutils,binutils,2019-06-11T10:48:30+02:00,2.32.51.20190611-1,experimental
binutils,binutils,2019-04-24T09:25:48+02:00,2.32-8,experimental
binutils,binutils,2019-03-21T16:23:32+01:00,2.32-7,experimental
binutils,binutils,2019-03-13T16:12:45+01:00,2.32-6,experimental
binutils,binutils,2019-03-06T11:11:50+01:00,2.32-5,experimental
binutils,binutils,2019-02-27T22:34:34+01:00,2.32-4,experimental
binutils,binutils,2019-02-13T10:47:43+01:00,2.32-3,experimental
binutils,binutils,2019-02-09T13:12:21+01:00,2.32-2,experimental
binutils,binutils,2019-02-03T10:34:56+01:00,2.32-1,experimental
binutils,binutils,2019-01-19T18:30:02+01:00,2.31.90.20190119-1,experimental
binutils,binutils,2018-12-04T11:20:13+01:00,2.31.51.20181204-1,experimental
binutils,binutils,2018-10-22T12:08:04+02:00,2.31.51.20181022-1,experimental
binutils,binutils,2018-11-30T13:20:30+01:00,2.31.1-10,unstable
binutils,binutils,2018-11-27T14:25:35+01:00,2.31.1-9,unstable
binutils,binutils,2018-11-23T09:02:12+01:00,2.31.1-8,unstable
binutils,binutils,2018-10-18T08:54:07+02:00,2.31.1-7,unstable
binutils,binutils,2018-09-19T13:48:13+02:00,2.31.1-6,unstable
binutils,binutils,2018-08-31T11:56:41+02:00,2.31.1-5,unstable
binutils,binutils,2018-08-14T20:43:44+02:00,2.31.1-4,unstable
binutils,binutils,2018-08-14T07:33:39+02:00,2.31.1-3,unstable
binutils,binutils,2018-07-26T12:23:07+02:00,2.31.1-2,unstable
binutils,binutils,2018-07-18T11:58:00+02:00,2.31.1-1,unstable
binutils,binutils,2018-07-16T11:40:18+02:00,2.31-1,unstable
binutils,binutils,2018-07-10T11:44:16+02:00,2.30.90.20180710-1,unstable
binutils,binutils,2018-07-05T17:55:14+02:00,2.30.90.20180705-1,unstable
binutils,binutils,2018-06-27T21:55:43+02:00,2.30.90.20180627-1,unstable
binutils,binutils,2018-06-13T14:20:30+02:00,2.30.52.20180613-1,experimental
binutils,binutils,2018-05-12T11:45:10-04:00,2.30.51.20180512-1,experimental
binutils,binutils,2018-06-22T08:11:21+02:00,2.30-22,unstable
binutils,binutils,2018-05-29T15:46:35+02:00,2.30-21,unstable
binutils,binutils,2018-05-16T10:21:19-04:00,2.30-20,unstable
binutils,binutils,2018-05-03T07:44:55+02:00,2.30-19,unstable
binutils,binutils,2018-05-02T14:11:28+02:00,2.30-17,unstable
binutils,binutils,2018-04-25T06:53:58+02:00,2.30-16,unstable
binutils,binutils,2018-04-08T22:55:34+02:00,2.30-15,unstable
binutils,binutils,2018-04-05T19:13:24+02:00,2.30-14,unstable
binutils,binutils,2018-04-04T10:32:15+02:00,2.30-13,unstable
binutils,binutils,2018-04-01T17:01:49+02:00,2.30-11,unstable
binutils,binutils,2018-03-30T18:55:59+08:00,2.30-10,unstable
binutils,binutils,2018-03-25T14:53:41+08:00,2.30-9,unstable
binutils,binutils,2018-03-18T12:51:40+08:00,2.30-8,unstable
binutils,binutils,2018-03-08T12:04:10+07:00,2.30-7,unstable
binutils,binutils,2018-03-08T09:56:54+07:00,2.30-6,unstable
binutils,binutils,2018-02-15T08:20:04+07:00,2.30-5,unstable
binutils,binutils,2018-02-09T19:24:28+01:00,2.30-4,unstable
binutils,binutils,2018-02-08T10:22:10+01:00,2.30-3,unstable
binutils,binutils,2018-02-05T16:22:40+01:00,2.30-2,unstable
binutils,binutils,2018-01-29T14:29:38+01:00,2.30-1,unstable
binutils,binutils,2018-01-23T04:11:38+01:00,2.29.90.20180122-1,unstable
binutils,binutils,2018-01-10T16:54:44+01:00,2.29.51.20180110-1,experimental
binutils,binutils,2017-12-19T14:50:11+01:00,2.29.51.20171219-1,experimental
binutils,binutils,2017-12-08T15:19:09+01:00,2.29.51.20171208-1,experimental
binutils,binutils,2017-11-28T08:59:33+01:00,2.29.51.20171128-1,experimental
binutils,binutils,2018-01-05T23:44:48+01:00,2.29.1-13,unstable
binutils,binutils,2017-12-13T01:10:25+01:00,2.29.1-12,unstable
binutils,binutils,2017-12-08T12:41:16+01:00,2.29.1-11,unstable
binutils,binutils,2017-12-01T02:34:24+01:00,2.29.1-10,unstable
binutils,binutils,2017-11-28T07:02:24+01:00,2.29.1-9,unstable
binutils,binutils,2017-11-13T15:45:39+01:00,2.29.1-8,unstable
binutils,binutils,2017-11-08T12:17:38+01:00,2.29.1-7,unstable
binutils,binutils,2017-10-22T22:41:34+02:00,2.29.1-6,unstable
binutils,binutils,2017-10-17T11:29:33+02:00,2.29.1-5,unstable
binutils,binutils,2017-10-01T20:16:22+02:00,2.29.1-4,unstable
binutils,binutils,2017-09-23T14:00:50+02:00,2.29.1-3,unstable
binutils,binutils,2017-09-20T10:11:56+02:00,2.29.1-1,unstable
binutils,binutils,2017-09-19T13:11:06+02:00,2.29-13,unstable
binutils,binutils,2017-09-19T13:04:07+02:00,2.29-12,unstable
binutils,binutils,2017-09-15T11:55:58+02:00,2.29-10,unstable
binutils,binutils,2017-09-06T08:14:12+02:00,2.29-9,unstable
binutils,binutils,2017-08-30T08:03:09+02:00,2.29-8,unstable
binutils,binutils,2017-08-23T23:51:26+02:00,2.29-7,unstable
binutils,binutils,2017-08-23T12:01:12+02:00,2.29-6,unstable
binutils,binutils,2017-08-20T19:00:03+02:00,2.29-5,unstable
binutils,binutils,2017-08-07T08:46:12-04:00,2.29-4,unstable
binutils,binutils,2017-08-02T14:16:35+02:00,2.29-3,unstable
binutils,binutils,2017-07-31T09:17:30+02:00,2.29-2,unstable
binutils,binutils,2017-07-25T11:02:19+02:00,2.29-1,unstable
binutils,binutils,2017-07-18T11:26:15+02:00,2.28.90.20170718-1,experimental
binutils,binutils,2017-07-03T16:08:53+02:00,2.28.51.20170703-1,experimental
binutils,binutils,2017-06-27T14:53:24+02:00,2.28.51.20170627-1,experimental
binutils,binutils,2017-06-20T15:32:31+02:00,2.28.51.20170620-1,experimental
